"20180415191219P040000252677001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BARRETT & COMPANY PLLC CAFETERIA PLAN","501","2002-01-01","BARRETT & COMPANY PLLC",,,"4910 NW CAMAS MEADOWS DRIVE","SUITE 100","CAMAS","WA","98607",,,,,,,"4910 NW CAMAS MEADOWS DRIVE","SUITE 100","CAMAS","WA","98607",,,,,,,"912099351","3602105100","541211",,,,,,,,,,,,,,,,,,,"2018-02-20T10:38:38-0600","LANCE BARRETT","2018-02-20T10:38:38-0600","LANCE BARRETT",,,6,7,,,7,,,,,,,"4A4D4Q",,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-15","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180415200336P040004849229001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RON PFAFF ELECTRIC, INC. 401(K) RETIREMENT PLAN AND TRUST","002","2015-01-01","RON PFAFF ELECTRIC, INC.",,,"6440 NORWALK ROAD","SUITE A","MEDINA","OH","44256",,,,,,,,,,,,,,,,,,"341580672","3307239901","238210",,,,,,,,,,,,,,,,,,,,,,,,,14,13,0,3,16,0,16,16,0,,"2A2E2F2G2J3D",,"1",,"1",,"1",,"1",,"1",,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-04-15",,,,,,"1",,,,,,,,,,,,,,,,,14,,,,"2018-03-28T07:00:00-0500","RONALD C PFAFF",,"2018-03-28T07:00:00-0500","RONALD C PFAFF",,
"20180415205314P030002755951001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MTVSTAYLOR, INC. 401(K) PROFIT SHARING PLAN","001","2011-07-18","MTVSTAYLOR, INC.",,,"3309 56TH DR E",,"BRADENTON","FL","34203",,,,,,,,,,,,,,,,,,"452789968","9414056611","561720",,,,,,,,,,,,,,,,,,,"2018-04-15T20:49:17-0500","THOMAS TAYLOR",,,,,2,2,0,0,2,0,2,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-15","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180409115739P040044770305001","2017-01-01","2017-06-19","2",,"0","0","1","1","1","0","0","1","0",,"OLAM AMERICAS - MODESTO HOURLY UNION EMPLOYEE","003","2010-09-01","OLAM WEST COAST, INC.",,,"25 UNION PLACE, 2ND FLOOR",,"SUMMIT","NJ","07901",,,,,,,,,,,,,,,,,,"300514300","9089881941","115110",,,,,,,,,,,,,,,,,,,"2018-04-09T11:57:13-0500","ERIC HAUN","2018-04-09T11:57:13-0500","ERIC HAUN",,,104,0,0,0,0,0,0,0,0,,"2E2F2G2J2K2T3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-04-09","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,,,,,,,,,,
"20180409115749P030039860183001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WISCONSIN CARDIOVASCULAR SERVICES, LLC RETIREMENT SAVINGS PLAN","001","2003-07-01","WISCONSIN CARDIOVASCULAR SERVICES, LLC",,,"10520 W BLUEMOUND ROAD #104",,"WAUWATOSA","WI","53226",,,,,,,,,,,,,,,,,,"392026247","4142552243","621111",,,,,,,,,,,,,,,,,,,"2018-04-09T11:55:51-0500","SUE KENDER",,,,,19,6,0,9,15,0,15,14,0,,"2E2G2J2K3D2F2T2A3H3B",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-04-09","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180409115952P040044773969004","2017-01-01","2017-12-31","1",,,,,,"1",,,,,,"PLUMBERS & STEAMFITTERS LOCAL 375 SUPPLEMENTAL UNEMPLOYMENT PLAN","501","1975-06-01","PLUMBERS & STEAMFITTERS LOCAL 375 SUPPLEMENTAL UNEMPLOYMENT PLAN",,,"3980 BOAT STREET",,"FAIRBANKS","AK","99709",,,,,,,"3980 BOAT STREET",,"FAIRBANKS","AK","99709",,,,,,,"920039699","9074794154","525100",,,,,,,,,,,,,,,,,,,"2018-04-09T04:11:28-0500","KEVIN CHURCH","2018-04-09T04:11:28-0500","TOM FISHER",,,569,569,,,569,,,,,,,"4C",,,"1",,,,"1",,,,,"1",,,,"1",,,"FILING_RECEIVED","2018-04-09","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,569,"2",,,,,,,,,
"20180409115952P040044773969003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"KAFOURY, ARMSTRONG AND CO PROFIT SHARING PLAN AND TRUST","001","1973-01-01","KAFOURY, ARMSTRONG AND CO",,,"5441 KIETZKE LANE, SUITE 150",,"RENO","NV","895112094",,,,,,,,,,,,,,,,,,"880116396","7756899100","541211",,,,,,,,,,,,,,,,,,,"2018-04-07T06:16:34-0500","KRISTEN CHINVARASOPAK","2018-04-07T06:16:34-0500","KRISTEN CHINVARASOPAK",,,48,4,24,13,41,3,44,44,0,,"2E2F2G2J2K2R2T",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-09","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180409120647P040002435685001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"ICON BANK OF TEXAS N.A. WELFARE BENEFIT PLAN","501","2015-02-01","ICON BANK OF TEXAS N.A.",,,"7908 N. SAM HOUSTON PARKWAY W.","SUITE 100","HOUSTON","TX","77064",,,,,,,,,,,,,,,,,,"205573024","2815172445","522110",,,,,,,,,,,,,,,,,,,,,,,,,119,125,3,0,128,,,,,,,"4A4B4D4E4F4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-04-09",,,,,,"1",,,,,,,,,,,,,,,,,118,"2",,,"2018-04-06T07:00:00-0500","MARK REILEY",,,,,
"20180419083619P030014236487001","2017-07-01","2018-01-26","2",,"0","0","1","1","0","0","0","0","0",,"DONALD C. RODNER, INC. PROFIT SHARING TRUST","001","1970-02-06","DONALD C. RODNER, INC.",,,"PO BOX 246",,"DAYTON","NJ","08810",,,,,,,"242 POSSUM HOLLOW ROAD","BUILDING 1 SUITE B","MONROE TOWNSHIP","NJ","08831",,,,,,,"221774393","7322975133","238220",,,,,,,,,,,,,,,,,,,"2018-04-19T04:35:35-0500","JOSEPH HADDAD",,,,,8,0,0,0,0,0,0,0,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180419083839P030014238823001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LABORATORIO CLINICO MILLENIUM RETIREMENT PLAN","001","2005-12-16","LABORATORIO CLINICO MILLENIUM, CSP",,,"PO BOX 8077",,"HUMACAO","PR","00792",,,,,,,,,,,,,,,,,,"660636551","7872850588","621498",,,,,,,,,,,,,,,,,,,"2018-04-19T08:38:17-0500","MARIA I. DIAZ RIVERA","2018-04-19T08:38:17-0500","MARIA I. DIAZ RIVERA",,,6,6,0,0,6,0,6,6,,,"2E3C",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180419083932P040011305655001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WHITELEY ENTERPRISES, INC. 401K PROFIT SHARING PLAN","001","2010-05-11","WHITELEY ENTERPRISES, INC.",,,"723 FOXMOORE DR.",,"TAYLORSVILLE","KY","40071",,,,,,,,,,,,,,,,,,"272545473","5022690136","541990",,,,,,,,,,,,,,,,,,,"2018-04-19T08:37:48-0500","DARREL WHITELEY",,,,,19,16,0,0,16,0,16,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,19,,,,,,,,,,
"20180419083935P040000505881002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"KARMAN, INC. PROFIT SHARING PLAN","002","1996-01-01","KARMAN, INC.",,,"14100 EAST 35TH PLACE, SUITE 100",,"AURORA","CO","800118965",,,,,,,,,,,,,,,,,,"840389826","3035712290","424300",,,,,,,,,,,,,,,,,,,"2018-04-19T09:37:06-0500","GARY MANDELBAUM",,,,,79,72,0,1,73,0,73,42,0,,"2E3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,75,,,,,,,,,,
"20180419084032P040011307703001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"CG PREMIERE SPORT TRAVEL, INC. RETIREMENT PLAN","001","2016-05-25","CG PREMIERE SPORT TRAVEL, INC.",,,"8753 CRESTGATE CIRCLE",,"ORLANDO","FL","32819",,,,,,,,,,,,,,,,,,"812747330","8632922017","561500",,,,,,,,,,,,,,,,,,,"2018-04-19T09:38:10-0500","VINCE SELLERS",,,,,2,2,0,0,2,0,2,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180419084300P040013265361001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"COLORADO SPRINGS INTERNAL MEDICINE, LLP PROFIT SHARING PLAN","001","1996-01-01","COLORADO SPRINGS INTERNAL MEDICINE, LLP",,,"175 S. UNION BLVD., SUITE 350",,"COLORADO SPRINGS","CO","809103146",,,,,,,,,,,,,,,,,,"841304978","7196335515","621111",,,,,,,,,,,,,,,,,,,"2018-04-19T08:42:25-0500","CATHERINE HATCHELL",,,,,35,0,0,34,34,0,34,34,0,,"2A2E2G2J2R2T3B3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,28,,,,,,,,,,
"20180419084512P040009255725001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"SALARIED EMPLOYEES DISABILITY INSURANCE PLAN","506","1967-03-15","FEDERAL SCREW WORKS",,,"34846 GODDARD ROAD",,"ROMULUS","MI","48174",,,,,,,,,,,,,,,,,,"380533740","7349414211","332700",,,,,,,,,,,,,,,,,,,"2018-04-19T04:44:23-0500","J. BUCKLER","2018-04-19T04:44:23-0500","J. BUCKLER",,,185,176,0,,176,,176,,,,,"4H","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,184,"2",,,,,,,,,
"20180419145250P030000561893001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NORTHERN OHIO PLUMBING CO., INC. PROFIT SHARING PLAN","004","1984-04-01","NORTHERN OHIO PLUMBING CO., INC.",,,"35601 CURTIS BLVD.",,"EASTLAKE","OH","44094",,,,,,,,,,,,,,,,,,"341140961","4409513370","238220",,,,,,,,,,,,,,,,,,,"2018-04-19T09:50:04-0500","ELIZABETH RUDIBAUGH",,,,,10,8,0,2,10,0,10,10,0,,"3D2E",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-04-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180305131611P030081520781001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"IMAJINCO RETIREMENT PLAN","001","2013-11-06","IMAJINCO, INC.",,,"15801 E. CENTRETECH CIRCLE, UNIT C",,"AURORA","CO","80011",,,,,,,,,,,,,,,,,,"464046868","3033634020","315990",,,,,,,,,,,,,,,,,,,"2018-03-05T12:52:26-0600","MARLON T. WELLS",,,,,4,4,0,0,4,0,4,2,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180305131616P040132521009001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NA HOKU, INC. HEALTH AND WELFARE PLAN","501","1992-08-01","NA HOKU, INC.",,,"3049 UALENA ST 12TH FL",,"HONOLULU","HI","968191954",,,,,,,"3049 UALENA ST 12TH FL",,"HONOLULU","HI","968191954",,,,,,,"990081236","8088337772","448310",,,,,,,,,,,,,,,,,,,"2018-03-02T21:17:43-0600","TERI MONTANO","2018-03-02T21:17:43-0600","TERI MONTANO",,,367,365,0,0,365,0,365,,,,,"4B4D4A4H4E","1","1","0","1","0","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-03-05","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,365,"2",,,,,,,,,
"20180305131654P040132521985001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"LLOYD E. BOLAND, D.C., A CHIROPRACTIC CORPORATION PROFIT SHARING PLAN AND TRUST","002","1987-01-01","LLOYD E. BOLAND, D.C., A CHIROPRACTIC CORPORATION",,,"840 SALEM ST",,"VISTA","CA","920847400",,,,,,,"840 SALEM ST",,"VISTA","CA","920847400",,,,,,,"770134909","6195735345","621310",,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,"2E",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-05",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-02-28T00:00:00-0600","LLOYD BOLAND",,"2018-02-28T00:00:00-0600","LLOYD BOLAND",,
"20180305132545P040132534081001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JOHNSON ELECTRIC COIL COMPANY EMPLOYEE STOCK OWNERSHIP PLAN","005","1986-01-01","JOHNSON ELECTRIC COIL COMPANY",,,"821 WATSON STREET",,"ANTIGO","WI","544092753",,,,,,,,,,,,,,,,,,"362095286","7156274367","335900",,,,,,,,,,,,,,,,,,,"2018-03-05T13:22:59-0600","WILLIAM BOCKES",,,,,55,50,1,1,52,0,52,50,0,,"2O",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,51,,,,,,,,,,
"20180305132828P040132540865001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"ALPINE LANES 401(K) PLAN","001","2017-01-01","ALPINE LANES",,,"S80 W18700 APOLLO DRIVE",,"MUSKEGO","WI","53150",,,,,,,,,,,,,,,,,,"810903196","2626791250","713900",,,,,,,,,,,,,,,,,,,"2018-03-05T13:28:08-0600","CURTIS HUENINK",,,,,5,9,0,1,10,0,10,4,0,,"2E2J2K2F2G3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180305133144P040132549329001","2017-07-06","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"BROOKS BROTHERS GROUP, INC. SEVERANCE PLAN","533","2017-07-06","BROOKS BROTHERS GROUP, INC.","BROOKS BROTHERS",,"346 MADISON AVE",,"NEW YORK","NY","100173703",,,,,,,"346 MADISON AVE",,"NEW YORK","NY","100173703",,,,,,,"510368883","2123097765","448110",,,,,,,,,,,,,,,,,,,"2018-03-05T13:31:25-0600","DAHLIA BELINKIE",,,,,3510,3220,46,0,3266,0,3266,0,0,0,,"4I","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-03-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3510,"2",,,,,,,,,
"20180305133602P040132559617001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE RIPPLEWOOD ADVISORS L.L.C. SAVINGS PLAN","001","1998-01-01","RIPPLEWOOD ADVISORS L.L.C.",,,"920 BROADWAY, 6TH FLOOR",,"NEW YORK","NY","10010",,,,,,,,,,,,,,,,,,"392080761","2122182710","523900",,,,,,,,,,,,,,,,,,,"2018-03-05T13:35:45-0600","PHILIP WHITE",,,,,13,11,0,2,13,0,13,11,0,,"2A2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-05","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,11,,,,,,,,,,
"20180305133711P030081539917001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HICKS, WILLIAMS, CRAWFORD & LYNCH, LLP 401(K) PROFIT SHARING PLAN","001","2011-01-01","HICKS, WILLIAMS, CRAWFORD & LYNCH, LLP",,,"9541 PITTSBURGH AVE",,"RANCHO CUCAMONGA","CA","917306008",,,,,,,"9541 PITTSBURGH AVE",,"RANCHO CUCAMONGA","CA","917306008",,,,,,,"271809119","9092126400","541211",,,,,,,,,,,,,,,,,,,,,,,,,16,13,,2,15,0,15,15,0,,"2E2G2J3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-05",,,,,,"1",,,,,,,,,,,,,,,,,13,,,,"2018-02-27T00:00:00-0600","DEREK WILLIAMS",,"2018-02-27T00:00:00-0600","DEREK WILLIAMS",,
"20180418084111P040007998861001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"ROAD & RAIL SERVICES, INC. WELFARE BENEFITS PLAN","501","2014-01-01","ROAD & RAIL SERVICES, INC.",,,"4233 BARDSTOWN ROAD","SUITE 200","LOUISVILLE","KY","40218",,,,,,,,,,,,,,,,,,"621699728","5024956688","488990",,,,,,,,,,,,,,,,,,,,,,,,,1011,1043,,,1043,,1043,,,,,"4A4B4D4F4H","1",,,"1","1",,,"1",,,,,,"1","4","1",,,"FILING_RECEIVED","2018-04-18",,,,,,"1",,,,,,,,,,,,,,,,,1011,"2",,,"2018-04-18T01:00:00-0500","ROBERT AMRINE",,,,,
"20180418084332P030011566599001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LES J. GLUBO, DPM PROFIT SHARING PLAN","001","1987-01-01","LES J. GLUBO, DPM, P.C.",,,"122 EAST 42ND STREET, ROOM 1201",,"NEW YORK","NY","10168",,,,,,,,,,,,,,,,,,"133841444","2126973293","621391",,,,,,,,,,,,,,,,,,,"2018-04-18T08:43:15-0500","LES J. GLUBO, DPM, TRUSTEE","2018-04-18T08:43:15-0500","LES J. GLUBO, DPM, PRESIDENT",,,4,4,0,0,4,0,4,4,0,,"2E3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180418084529P040004829695001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INTELLIGENT LIGHTING CREATIONS 401(K) PLAN","001","2003-01-01","INTELLIGENT LIGHTING CREATIONS,INC.",,,"2461 E. OAKTON STREET",,"ARLINGTON HEIGHTS","IL","60005",,,,,,,,,,,,,,,,,,"364025906","8479339792","812990",,,,,,,,,,,,,,,,,,,"2018-04-18T08:41:47-0500","CHARLES FLEISCHACKER",,,,,33,35,0,3,38,0,38,14,0,,"2E2F2G2J2K2T3D",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-04-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,27,,,,,,,,,,
"20180418143447P040000543541001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PENDLETON CHAMBER OF COMMERCE 401K PROFIT SHARING PLAN & TRUST","001","2008-01-01","PENDLETON CHAMBER OF COMMERCE 401K PROFIT SHARING PLAN & TRUST",,,"501 S. MAIN STREET",,"PENDLETON","OR","97801",,,,,,,,,,,,,,,,,,"930328464","5412767411","541990",,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,3,7,0,7,7,1,,"2E2J3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-18",,,,,,"1",,,,,,,,,,,,,,,,,5,,,,"2018-03-29T11:00:00-0500","MICHAEL MCHENRY",,,,,
"20180418143542P030012185943001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DIENEN, INC. WELFARE BENEFIT PLAN","501","1999-01-01","DIENEN, INC.",,,"17530 DUGDALE DRIVE",,"SOUTH BEND","IN","46635",,,,,,,,,,,,,,,,,,"271567078","5742333352","621399",,,,,,,,,,,,,,,,,,,,,,,,,152,172,2,0,174,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-04-18",,,,,,"1",,,,,,,,,,,,,,,,,152,"2",,,"2018-04-18T07:00:00-0500","DIANA CLARK",,"2018-04-18T07:00:00-0500","DIANA CLARK",,
"20180418143757P040012029473001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HUNTERDON NEUROLOGY P. A 401(K)PROFIT SHARING PLAN","001","2008-07-02","HUNTERDON NEUROLOGY P.A.",,,"6 MORNINGSIDE COURT",,"FLEMINGTON","NJ","08822",,,,,,,,,,,,,,,,,,"262909877","9087822652","621111",,,,,,,,,,,,,,,,,,,"2018-04-18T14:36:40-0500","PRITI PATEL",,,,,2,2,0,0,2,0,2,2,0,,"2A2E2J3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-04-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180418122340P030011929159001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"SUSAN GAGE CATERERS, INC. LIFE AND AD&D PLAN","501","2017-01-01","SUSAN GAGE CATERERS, INC.",,,"7100 OLD LANDOVER ROAD",,"LANDOVER","MD","20785",,,,,,,,,,,,,,,,,,"521662870","3018396900","722300",,,,,,,,,,,,,,,,,,,"2018-04-18T12:22:58-0500","SHEILA CANELOS",,,,,128,125,0,0,125,,,,,,,"4B4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-04-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,128,"2",,,,,,,,,
"20180418122540P040010003623001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CHANDLER & ASSOCIATES, P.C. 401(K) PLAN","001","2002-01-01","CHANDLER & ASSOCIATES, P.C.",,,"P.O. BOX 130",,"ZEBULON","GA","30295",,,,,,,,,,,,,,,,,,"582200584","7705675001","541219",,,,,,,,,,,,,,,,,,,"2018-04-18T12:24:22-0500","LORI DALTON CHANDLER","2018-04-18T12:24:22-0500","LORI DALTON CHANDLER",,,4,4,,,4,,4,4,0,,"2E2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-04-18","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180418123002P030011940791001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LEARNING TREE INTERNATIONAL MEDICAL, DENTAL, LIFE, AD&D, LTD AND PRESCRIPTION PLAN","501","1994-06-01","LEARNING TREE INTERNATIONAL, INC.",,,"13650 DULLES TECHNOLOGY DR","SUITE 400","HERNDON","VA","20171",,,,,,,,,,,,,,,,,,"953133814","7038102504","611000",,,,,,,,,,,,,,,,,,,"2018-04-18T12:28:53-0500","CHERI HOSTETLER",,,,,182,165,2,0,167,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-04-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,173,"2",,,,,,,,,
"20180418123022P040000463385001","2017-10-01","2017-12-31","2",,"0","0","0","1","0","0","0","0","0",,"DIVERSIFIED CONVEYORS INTERNATIONAL, LLC WELFARE BENEFITS PLAN","501","2016-10-01","DIVERSIFIED CONVEYORS INTERNATIONAL, LLC",,,"2163 AIRWAYS BLVD., SUITE 300",,"MEMPHIS","TN","38114",,,,,,,,,,,,,,,,,,"621829831","9013965370","238900",,,,,,,,,,,,,,,,,,,"2018-04-18T12:29:20-0500","PETE HASTINGS",,,,,205,213,1,0,214,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-04-18","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,205,"2",,,,,,,,,
"20180217022839P040058393869001","2017-05-25","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"PISTEUO, INC. 401(K) PROFIT SHARING PLAN","001","2017-05-25","PISTEUO, INC.",,,"10191 BUNSEN WAY",,"LOUISVILLE","KY","40299",,,,,,,,,,,,,,,,,,"821660913","5029164990","811490",,,,,,,,,,,,,,,,,,,"2018-02-17T02:28:00-0600","TED ROBERTS",,,,,2,2,0,0,2,0,2,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-02-17","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180217070711P040058787645001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FNM ENTERPRISES, INC. RETIREMENT PLAN","001","2013-09-16","FNM ENTERPRISES, INC.",,,"4822 EVERHARD ROAD NW",,"CANTON","OH","44718",,,,,,,,,,,,,,,,,,"463665553","3304613132","446190",,,,,,,,,,,,,,,,,,,"2018-02-17T07:05:04-0600","FRANK R. GRAZIANO",,,,,2,2,0,0,2,0,2,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-02-17","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
