"20180807132538P040075674221001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"RIGHTSCALE INC 401(K) PROFIT SHARING PLAN & TRUST","001","2010-01-01","RIGHTSCALE INC",,,"402 EAST GUTIERREZ ST",,"SANTA BARBARA","CA","93101",,,,,,,,,,,,,,,,,,"260187176","8054510022","541512",,,,,,,,,,,,,,,,"RIGHTSCALE INC","260187176","001","2018-08-07T01:25:31-0500","STEVE MORRISON",,,,,192,86,0,102,188,0,188,177,0,,"2E2F2G2J2S2T3D",,"0","0","1","0","0","0","1","0","1",,,"1","0","0","0","1","0",,"FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,102,,,,,,"RIGHTSCALE INC",,,,
"20180727191654P030037170399001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RM ACQUISITION LLC VISION INSURANCE PLAN","526","2016-01-01","RM ACQUISITION LLC",,,"9855 WOODS DRIVE",,"SKOKIE","IL","60077",,,,,,,,,,,,,,,,,,"261440291","8473296587","424100",,,,,,,,,,,,,,,,,,,"2018-07-27T19:16:41-0500","GRACE CHANG","2018-07-27T19:16:41-0500","GRACE CHANG",,,123,113,0,0,113,,,,,,,"4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,123,"2",,,,,,,,,
"20180727191954P040058524493001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RM ACQUISITION LLC WELFARE PLAN","510","1983-07-01","RM ACQUISITION LLC",,,"9855 WOODS DRIVE",,"SKOKIE","IL","60077",,,,,,,,,,,,,,,,,,"261440291","8473298100","424100",,,,,,,,,,,,,,,,,,,"2018-07-27T19:19:01-0500","GRACE CHANG","2018-07-27T19:19:01-0500","GRACE CHANG",,,164,182,0,0,182,,,,,,,"4A4B4D4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,162,"2",,,,,,,,,
"20180807112850P040105382103001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"IRWIN H. GRONER, A PROFESSIONAL CORPORATION EMPLOYEE PROFIT SHARING PLAN","002","1973-05-01","IRWIN H. GRONER, A PROFESSIONAL CORPORATION",,,"1659 BLUE CANYON STREET",,"NEWBURY PARK","CA","91320",,,,,,,,,,,,,,,,,,"952828698","8187167751","541110",,,,,,,,,,,,,,,,,,,"2018-08-07T11:28:32-0500","TERESA URANGA",,,,,2,2,0,0,2,0,2,2,0,,"2A2E2G2J3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180807113007P040105383895001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"PLATTEVILLE VET. CLINIC LLP 401(K) SAFE HARBOR","001","1993-01-01","PLATTEVILLE VETERINARY CLINIC LLP",,,"945 E MINERAL ST",,"PLATTEVILLE","WI","53818",,,,,,,,,,,,,,,,,,"391138857","6083496726","541940",,,,,,,,,,,,,,,,,,,"2018-08-07T11:21:40-0500","GEORGE KIELER","2018-08-07T11:21:54-0500","GEORGE KIELER",,,7,6,0,1,7,0,7,7,0,,"2E2J2K2F2G3B3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180807113010P040105383927001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"VISIBLE MEASURES CORP. 401(K) PROFIT SHARING PLAN & TRUST","001","2007-01-01","VISIBLE MEASURES CORP.",,,,,,,,"181 BAY STREET, SUITE 320","BAY WELLINGTON TOWER","TORONTO",,"CA",,,,,,,,,,,,,"201909066",,"541800",,,,,,,,,,,,,,,,,,,"2018-08-07T07:26:49-0500","NATASHA PETERSONS",,,,,88,37,0,38,75,0,75,60,0,,"2E2F2G2J2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,"+4162189888","1",,,,,,,,,,,,,,,,,59,,,,,,,,,,
"20180807084403P030106260647001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CARILLON ASSISTED LIVING 401(K) PLAN","001","2002-01-01","CARILLON ASSISTED LIVING",,,"4901 WATERS EDGE DRIVE","SUITE 200","RALEIGH","NC","27606",,,,,,,,,,,,,,,,,,"561974370","9198524000","623000",,,,,,,,,,,,,,,,,,,"2018-08-07T08:43:22-0500","BONNIE ISRAEL",,,,,1036,866,0,24,890,0,890,79,18,,"2E2F2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1016,,,,,,,,,,
"20180807113205P030081825677001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"BELLEVUE OPTOMETRY CLINIC PS 401-K PROFIT SHARING PLAN","001","2008-01-01","BELLEVUE OPTOMETRY CLINIC PS",,,"625 4TH AVE STE 300",,"KIRKLAND","WA","98033",,,,,,,,,,,,,,,,,,"202526060","4254532020","621320",,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,5,,5,5,,,"2A2E2G2J3B",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-08-07",,,,,,"1",,,,,,,,,,,,,,,,,5,,,,"2018-08-07T07:00:00-0500","RICK MCMANUS",,,,,
"20180807113205P030081825677002","2017-01-01","2017-12-31","1",,,,,,"1","1",,,,,"UNITED STEELWORKERS LOCAL 286 LEGAL SERVICES PLAN","501","1981-08-20","UNITED STEELWORKERS LOCAL 286 LEGAL SERVICES PLAN","BOARD OF TRUSTEES",,"410-24 N. 8TH STREET",,"PHILADELPHIA","PA","191233903",,,,,,,,,,,,,,,,,,"232194292","2158299212","322100",,,,,,,,,,,,,,,,,,,"2018-08-07T04:25:58-0500","CARLO SIMONE III","2018-08-07T04:25:58-0500","KENNETH GORDON",,,1205,1205,,,1205,,,,,15,,"4G",,,"1",,,,"1",,,,,"1",,,,"1",,,"FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1205,"2",,,,,,,,,
"20180807113456P030081829437001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"NEW COUNTRY MOTOR CAR GROUP LIFE/ADD PLAN","504","2013-10-01","NEW COUNTRY MOTOR CAR GROUP",,"CARL LEUCHTEN","358 BROADWAY",,"SARATOGA SPRINGS","NY","12866",,,,,,,"358 BROADWAY",,"SARATOGA SPRINGS","NY","12866",,,,,,,"141684418","5185847700","441110",,,,,,,,,,,,,,,,,,,"2018-08-06T16:14:45-0500","TODD KROLAK","2018-08-06T16:14:45-0500","TODD KROLAK",,,1046,988,,,988,,988,,,,,"4B4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1046,"2","2",,,,,,,,
"20180807113502P040004684021001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"CENTRAL FLORIDA EDUCATORS FCU","504","2002-02-02","CENTRAL FLORIDA EDUCATORS FCU",,,"1000 PRIMERA BLVD",,"LAKE MARY","FL","327462194",,,,,,,"1000 PRIMERA BLVD",,"LAKE MARY","FL","327462194",,,,,,,"590678236","4078969411","522130",,,,,,,,,,,,,,,,,,,"2018-08-01T05:22:49-0500","JAMES RYCHLICKI","2018-08-06T13:40:23-0500","ROBERT KINDERMANN",,,389,384,,,384,,384,,,,,"4E","1","0","0","1","1","0","0","1","0","0","0","1","0","0",,"0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,389,,,,,,,,,,
"20180807113527P040116664113001","2017-05-01","2018-04-30","2",,"0","0","0","0","0","0","0","0","0",,"ULSTER SAVINGS BANK MEDICAL PLAN","502","2013-05-01","ULSTER SAVINGS BANK",,,"180 SCHWENK DR",,"KINGSTON","NY","124012940",,,,,,,"180 SCHWENK DR",,"KINGSTON","NY","124012940",,,,,,,"141136850","8453386322","522120",,,,,,,,,,,,,,,,,,,"2018-08-07T11:35:09-0500","TAMMY GILLON","2018-08-07T11:35:10-0500","TAMMY GILLON",,,429,395,,,395,,395,,,,,"4A","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,429,"2",,,,,,,,,
"20180807113534P040004684117001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"CENTRALFLORIDA EDUCATORS FCU","505","2011-10-01","CENTRAL FLORIDA EDUCATORS FCU",,,"1000 PRIMERA BLVD",,"LAKE MARY","FL","327462194",,,,,,,"1000 PRIMERA BLVD",,"LAKE MARY","FL","327462194",,,,,,,"590678236","4078969411","522130",,,,,,,,,,,,,,,,,,,"2018-08-01T05:27:33-0500","JAMES RYCHLICKI","2018-08-06T13:39:29-0500","ROBERT KINDERMANN",,,446,441,,,441,,441,,,,,"4B4D4F","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,446,,,,,,,,,,
"20180807113555P030081830717001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"CENTRAL FLORIDA EDUCATORS FCU","502","1993-07-01","CENTRAL FLORIDA EDUCATORS FCU",,,"1000 PRIMERA BLVD",,"LAKE MARY","FL","327462194",,,,,,,"1000 PRIMERA BLVD",,"LAKE MARY","FL","327462194",,,,,,,"590678236","4078969411","522130",,,,,,,,,,,,,,,,,,,"2018-08-01T05:28:12-0500","JAMES RYCHLICKI","2018-08-06T13:38:32-0500","ROBERT KINDERMANN",,,447,439,,,439,,439,,,,,"4B4F4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,447,,,,,,,,,,
"20180807113613P030081830989001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"CENTRAL FLORIDA EDUCATORS FCU","501","1993-07-01","CENTRAL FLORIDA EDUCATORS FCU",,,"1000 PRIMERA BLVD",,"LAKE MARY","FL","327462194",,,,,,,"1000 PRIMERA BLVD",,"LAKE MARY","FL","327462194",,,,,,,"590678236","4078969411","522130",,,,,,,,,,,,,,,,,,,"2018-08-02T15:52:16-0500","JAMES RYCHLICKI","2018-08-06T13:36:19-0500","ROBERT KINDERMANN",,,389,386,,,386,,386,,,,,"4A4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,389,,,,,,,,,,
"20180807113624P040116666625001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"ASSOCIATED COLON AND RECTAL SPECIALISTS, INC.","001","2005-01-01","ASSOCIATED COLON AND RECTAL SPECIALISTS, INC.",,,"3131 PRINCETON PIKE","BLDG 3C, SUITE 201","LAWRENCEVILLE","NJ","086402201",,,,,,,,,,,,,,,,,,"201359951","6098961700","621111",,,,,,,,,,,,,,,,,,,"2018-08-07T06:36:45-0500","ANNMARIE DUBIN",,,,,6,5,0,0,5,0,5,5,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180807113706P040105393863001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"REYNOLDS SHIPYARD CORP. 401K PROFIT SHARING PLAN","003","1998-01-01","REYNOLDS SHIPYARD CORPORATION",,,"200 EDGEWATER STREET",,"STATEN ISLAND","NY","103054917",,,,,,,,,,,,,,,,,,"133143960","7189812800","483000",,,,,,,,,,,,,,,,,,,"2018-08-07T11:33:49-0500","MICHAEL REYNOLDS",,,,,3,3,0,0,3,0,3,3,0,,"2E2F2G2J2K2A3D",,"1","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180807113738P040105394631001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BLUEGREEN ROSE ENTERPRISES INC. 401K PROFIT SHARING PLAN","001","2012-03-09","BLUEGREEN ROSE ENTERPRISES INC.",,,"1065 S. DEWCREST DRIVE",,"ANAHEIM","CA","92808",,,,,,,,,,,,,,,,,,"454738533","7142800950","423990",,,,,,,,,,,,,,,,,,,"2018-08-07T11:35:00-0500","ROSEMARY HANCOCK",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2K2H2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180807114054P040000092632001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"OAK SPRING FARMS, LLC 401(K) PLAN","001","1999-04-01","OAK SPRING FARMS, LLC",,"ESSEX HOUSE","160 CENTRAL PARK SOUTH STE 2801",,"NEW YORK","NY","10019",,,,,,,,,,,,,,,,,,"061538253","2129574027","531310",,,,,,,,,,,,,,,,,,,"2018-08-07T07:32:34-0500","PATRICIA WRIGHT",,,,,69,53,3,8,64,0,64,29,0,,"2E2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,45,,,,,,,,,,
"20180807114137P040105400615001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ALAN H. ANDERSON, D.D.S. PROFIT SHARING PLAN","001","1994-01-01","ALAN H. ANDERSON, DDS",,,"1758 WEST 4805 SOUTH, SUITE 100",,"KEARNS","UT","84129",,,,,,,,,,,,,,,,,,"870416955","8019646699","621210",,,,,,,,,,,,,,,,,,,"2018-08-07T11:41:14-0500","KANDLE ANDERSON",,,,,8,5,0,2,7,0,7,7,0,,"2E2F2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180807151322P040105671719001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"AEGSI HOLDINGS, LLC HEALTH AND WELFARE PLAN","501","2009-02-01","AEGSI HOLDINGS, LLC",,,"10375 RICHMOND AVENUE, SUITE 430",,"HOUSTON","TX","77042",,,,,,,,,,,,,,,,,,"264042176","7137890547","551112",,,,,,,,,,,,,,,,,,,"2018-08-06T11:40:27-0500","CATHERINE CRABTREE",,,,,219,317,1,0,318,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,219,"2",,,,,,,,,
"20180807151342P030113416785001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"DYNTEK, INC. WELFARE BENEFIT PLAN","501","1997-01-01","DYNTEK, INC.",,,"4440 VON KARMAN AVENUE, SUITE 200",,"NEWPORT BEACH","CA","92660",,,,,,,,,,,,,,,,,,"955428470","9492716710","541990",,,,,,,,,,,,,,,,,,,"2018-08-06T17:19:36-0500","KAREN ROSENBERGER","2018-08-06T17:19:37-0500","KAREN ROSENBERGER",,,145,122,5,0,127,,,,,,,"4A4B4D4E4F4H","0","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,143,"2",,,,,,,,,
"20180807151401P030005330837001","2017-01-12","2018-01-11","2",,"0","0","0","0","0","0","0","0","0",,"FIRST CHOICE TEMPORARY SERVICES LLC EMPLOYEE","501","2015-01-12","FIRST CHOICE TEMPORARY SERVICES LLC",,,"4860 CHAMBERS ROAD, PMB 49",,"DENVER","CO","80239",,,,,,,,,,,,,,,,,,"273493931","3032534371","561300",,,,,,,,,,,,,,,,,,,"2018-08-06T20:55:49-0500","ARTURO ORTIZ",,,,,154,119,0,0,119,,,,,,,"4A4B","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,154,"2",,,,,,,,,
"20180807151418P030113417105001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","1","0","0","0",,"REGIONAL MANAGEMENT CORP. HEALTH INSURANCE PLAN","521","1996-01-01","REGIONAL MANAGEMENT CORP.",,,"979 BATESVILLE ROAD","SUITE B","GREER","SC","29651",,,,,,,,,,,,,,,,,,"570847115","8644487400","522291",,,,,,,,,,,,,,,,,,,"2018-08-07T12:44:53-0500","BILL STUBBS","2018-08-07T12:44:53-0500","BILL STUBBS",,,900,0,0,0,0,,,,,,,"4A4B4G4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,900,"2",,,,,,,,,
"20180807151420P040105672151001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ALPHATEC SPINE, INC. WELFARE BENEFITS PLAN","501","2006-01-01","ALPHATEC SPINE, INC.",,,"5818 EL CAMINO REAL",,"CARLSBAD","CA","92008",,,,,,,,,,,,,,,,,,"330412288","7604319286","339110",,,,,,,,,,,,,,,,,,,"2018-08-07T13:30:39-0500","CRAIG HUNSAKER",,,,,358,137,6,0,143,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,333,"2",,,,,,,,,
"20180807151423P030005330885001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"DERBY FABRICATING SOLUTIONS, LLC 401(K) RETIREMENT PLAN","001","1993-10-01","DERBY FABRICATING SOLUTIONS, LLC",,,"4500 PRODUCE ROAD",,"LOUISVILLE","KY","40218",,,,,,,,,,,,,,,,,,"460855972","5029649135","336100",,,,,,,,,,,,,,,,,,,"2018-08-07T16:14:18-0500","STUART O'DANIEL",,,,,345,259,0,97,356,0,356,281,0,,"2E2F2J2G3D2K2T",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,282,,,,,,,,,,
"20180807151511P040105672567002","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"LUVERNE SUPERMARKET INC","501","2012-01-01","LUVERNE SUPERMARKET, INC.",,,"PO BOX 2588",,"SIOUX FALLS","SD","57104",,,,,,,,,,,,,,,,,,"930875450","6053321891","445110",,,,,,,,,,,,,,,,,,,"2018-07-27T16:02:44-0500","DAVID HALSE","2018-07-27T16:02:55-0500","DAVID HALSE",,,199,0,0,0,0,,,,,,,"4B4F","1",,,,"1",,,,,,,,"1","1","3",,,,"FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,199,"2",,,,,,,,,
"20180807151511P040105672567001","2017-01-01","2017-12-31","2",,,"1",,,,"1",,,,,"CLINTON X-RAY ASSOCIATES, P.A. 401(K) PROFIT SHARING PLAN","001","1987-10-01","CLINTON X-RAY ASSOCIATES, P.A.",,,"P.O. BOX 619",,"CLINTON","NC","28328",,,,,,,,,,,,,,,,,,"561585126","9195928070","621111",,,,,,,,,,,,,,,,,,,"2018-08-07T15:31:10-0500","CORPORATE OFFICER","2018-08-07T15:31:26-0500","ROLF P. GOBIEN, MD",,,6,6,0,0,6,0,6,6,0,,"2E2G2J3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180807151511P040105672567003","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"SUMMIT TRUST","001","1996-01-01","SUMMIT TRUST SUMMIT LAND COMPANY",,,"PO BOX 70",,"FAIRVIEW","OK","73737",,,,,,,,,,,,,,,,,,"731400655","5802272592","213110",,,,,,,,,,,,,,,,,,,"2018-07-31T12:02:21-0500","DANIEL WILLITS",,,,,3,3,0,0,3,0,3,3,0,,"2E2G",,"1",,"1",,"1",,"1",,,,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180807151643P030113418401001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"EURO MOTOCARS DENTAL PLAN","507","2014-02-01","NEW COUNTRY MOTOR CAR INC","EURO MOTOCARS","CARL LEUCHTEN","358 BROADWAY",,"SARATOGA SPRINGS","NY","12866",,,,,,,"358 BROADWAY",,"LATHAM","NY","12110",,,,,,,"141684418","5185847700","441110",,,,,,,,,,,,,,,,,,,"2018-08-07T15:16:14-0500","TODD KROLAK","2018-08-07T15:16:14-0500","TODD KROLAK",,,571,614,,,614,,614,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,571,"2","2",,,,,,,,
"20180807151648P040105673351001","2018-01-01","2018-06-30","2",,"0","0","1","1","0","0","0","0","0",,"PMA CORPORATION 401(K) PLAN","001","1998-01-01","PMA CORPORATION",,,"4995 LACROSS RD S-1050",,"CHARLESTON","SC","294066565",,,,,,,,,,,,,,,,,,"570978796","8435544933","533110",,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,,"2E2F2G2J2R",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-07",,,,,,"1",,,,,,,,,,,,,,,,,5,,,,"2018-08-06T07:00:00-0500","PAMELA T. THOMPSON",,,,,
"20180807151711P040105673591001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"EURO MOTOR CARS GROUP VISION PLAN","506","2015-03-01","NEW COUNTRY MOTOR CAR INC","EURO MOTORCARS, INC","CARL LEUCHTEN","358 BROADWAY",,"SARATOGA SPRINGS","NY","12866",,,,,,,"358 BROADWAY",,"LATHAM","NY","12110",,,,,,,"141684418","5185847700","441110",,,,,,,,,,,,,,,,,,,"2018-08-07T15:15:41-0500","TODD KROLAK","2018-08-07T15:15:42-0500","TODD KROLAK",,,361,360,,,360,,360,,,,,"4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,361,"2","2",,,,,,,,
"20180807151741P030113418993001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"NEW COUNTRY MOTOR CAR GROUP DENTAL PLAN","502","2008-10-01","NEW COUNTRY MOTOR CAR INC",,"CARL LEUCHTEN","358 BROADWAY",,"SARATOGA SPRINGS","NY","12866",,,,,,,"358 BROADWAY",,"LATHAM","NY","12110",,,,,,,"141684418","5185847700","441110",,,,,,,,,,,,,,,,,,,"2018-08-07T15:15:03-0500","TODD KROLAK","2018-08-07T15:15:04-0500","TODD KROLAK",,,579,615,,,615,,615,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,579,"2","2",,,,,,,,
"20180807151759P040105673799001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"TAK INDUSTRIES, INCORPORATED 401K PROFIT SHARING PLAN","001","2012-10-15","TAK INDUSTRIES, INCORPORATED",,,"12774 3RD STREET SOUTH",,"AFTON","MN","55001",,,,,,,,,,,,,,,,,,"461188145","6512713729","722511",,,,,,,,,,,,,,,,,,,"2018-08-07T15:10:18-0500","THEODORE SCHMITZ",,,,,5,5,0,0,5,0,5,2,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180807151901P040105674279001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CARMELITE SYSTEM FOR THE AGED AND INFIRM, INC. HEALTH & WELFARE PLAN","501","2007-12-20","CARMELITE SYSTEM FOR THE AGED AND INFIRM, INC.",,,"646 WOODS ROAD",,"GERMANTOWN","NY","12526",,,,,,,,,,,,,,,,,,"266896118","5185377500","623000",,,,,,,,,,,,,,,,,,,"2018-08-07T15:17:06-0500","PAUL MACGIFFERT",,,,,1152,1089,8,0,1097,,,,,,,"4A4Q","1","0","1","0","1","0","1","0","0","0","0","1","0","1","1","1","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1152,"2",,,,,,,,,
"20180807151921P040105674471001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"KNE ENTERPRISES INC 401K TRUST","001","2010-12-01","KNE ENTERPRISES INC.",,"EDWARD BRUKSCH","50 HILLBURN LANE",,"BARRINGTON","IL","60010",,,,,,,,,,,,,,,,,,"274463618","8473818068","532400",,,,,,,,,,,,,,,,,,,"2018-08-07T15:03:08-0500","EDWARD BRUKSCH",,,,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K2R2S3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
