"20180726090921P030062054461001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","1","0","0","0",,"WILBERT FUNERAL SERVICES, INC. 401(K) PLAN","001","1958-08-01","WILBERT FUNERAL SERVICE, INC.",,,"10965 GRANADA LANE","SUITE 300","OVERLAND PARK","KS","66211",,,,,,,,,,,,,,,,,,"364128481","9133452120","327300",,,,,,,,,,,,,,,,,,,"2018-07-26T05:08:49-0500","STEVE WILLIAMS",,,,,862,666,3,128,797,4,801,703,53,,"2F2G2J2K2S2T3D3H2E","4B","0","0","1","0","0","0","1","0","1","0",,"1","0","0","0","1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,718,,,,,,,,,,
"20180726090942P040055760013001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JOHN D AND CATHERINE T MACARTHUR FOUNDATION RETIREMENT PLAN","001","1981-01-01","JOHN D AND CATHERINE T MACARTHUR FOUNDATION",,,"140 S DEARBORN ST STE 1200",,"CHICAGO","IL","606035285",,,,,,,"140 S DEARBORN ST STE 1200",,"CHICAGO","IL","606035285",,,,,,,"237093598","3127268000","813000",,,,,,,,,,,,,,,,,,,"2018-07-25T22:05:46-0500","JOSHUA MINTZ","2018-07-25T22:05:46-0500","JOSHUA MINTZ","2018-07-26T07:16:59-0500","MARC YANCHURA",255,164,7,88,259,,259,259,,,"2C2F2G",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature","Filed with authorized/valid electronic signature","Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,157,,,,,,,,,,
"20180726091000P040055760477001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JOHN D AND CATHERINE T MACARTHUR FOUNDATION HEALTH & WELFARE PLAN","504","1979-01-01","JOHN D AND CATHERINE T MACARTHUR FOUNDATION",,,"140 S DEARBORN ST STE 1200",,"CHICAGO","IL","606035285",,,,,,,"140 S DEARBORN ST STE 1200",,"CHICAGO","IL","606035285",,,,,,,"237093598","3127268000","813000",,,,,,,,,,,,,,,,,,,"2018-07-25T22:07:06-0500","JOSHUA MINTZ","2018-07-25T22:07:06-0500","JOSHUA MINTZ","2018-07-26T07:16:10-0500","MARC YANCHURA",265,164,95,,259,,259,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","1","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature","Filed with authorized/valid electronic signature","Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,157,"2",,,,,,,,,
"20180726091056P030062055869001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE WARLICK COMPANY-IN HOME SENIOR CARE, INC. 401(K) PLAN","001","2011-06-24","THE WARLICK COMPANY-IN HOME SENIOR CARE, INC.",,,"9026 HOPKINS BRANCH WAY",,"MECHANICSVILLE","VA","23116",,,,,,,,,,,,,,,,,,"452612253","8043477386","621610","THE WARLICK COMPANY-IN HOME SENIOR CARE, INC.",,"9026 HOPKINS BRANCH WAY",,"MECHANICSVILLE","VA","23116",,,,,,,"452612253","8043477386",,,,"2018-07-26T09:03:40-0500","THEODORE H WARLICK",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2K2G3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180726091139P040055763133001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"NATIONAL GENERAL MANAGEMENT CORPORATION WELFARE BENEFITS PLAN","501","2014-01-01","NATIONAL GENERAL MANAGEMENT CORP.",,,"5630 UNIVERSITY PARKWAY",,"WINSTON-SALEM","NC","27105",,,,,,,,,,,,,,,,,,"133559471","3364352000","524150",,,,,,,,,,,,,,,,,,,,,,,,,5184,5400,135,0,5535,,,,,,,"4A4B4D4E4F4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,5271,"2",,,"2018-07-26T03:00:00-0500","BARBARA KETCHIE",,,,,
"20180726091158P030062056637001","2017-12-05","2017-12-31","2",,"1",,,"1",,"1",,,,,"D.A.N. FAMILY HOLDINGS INC. RETIREMENT PLAN","001","2017-12-05","D.A.N. FAMILY HOLDINGS INC.",,,"774 MILLER RUN",,"ATLANTA","GA","30349",,,,,,,,,,,,,,,,,,"823625588","4043723662","812310",,,,,,,,,,,,,,,,,,,"2018-07-26T10:11:45-0500","DARIUS NIXON",,,,,1,1,0,0,1,0,1,0,0,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180726091202P030062056701001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PENSION WORKS, INC. ESOP","002","1999-01-01","PENSION WORKS, INC.",,,"382 HERCULES DR. SUITE 1",,"COLCHESTER","VT","05446",,,,,,,,,,,,,,,,,,"030359635","8028461860","541219",,,,,,,,,,,,,,,,,,,,,,,,,16,13,0,2,15,0,15,13,0,,"2O",,"1",,"1",,,,"1",,"1",,,,"1","1","1",,,,"FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,12,,,,"2018-07-26T07:00:00-0500","JOSEPH F. PALCHAK",,"2018-07-26T07:00:00-0500","JOSEPH F. PALCHAK",,
"20180726091203P030062056733002","2017-01-01","2017-12-31","2",,,,"1",,,,,,,,"JOHN GEHLHAUSEN PC SEC 401(K) PROFIT SHARING PLAN","001","1984-01-01","JOHN GEHLHAUSEN PC",,,"PO BOX 1079",,"LAMAR","CO","81052",,,,,,,"200 SOUTH FIFTH ST",,"LAMAR","CO","81052",,,,,,,"840924038","7193369071","541110","JOHN GEHLHAUSEN PC",,"PO BOX 1079",,"LAMAR","CO","81052",,,,,,,"840924038","7193369071",,,,"2018-07-25T13:48:09-0500","JOHN GEHLHAUSEN",,,,,0,,,,0,,0,,,,"2E2F2J2R",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180726102953P030083436967001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"K. W. MUTH COMPANY, INC. PROFIT SHARING AND 401(K) PLAN","003","1992-07-01","MUTH MIRROR SYSTEMS LLC",,,"4221 HIGH TECH DRIVE",,"SHEBOYGAN","WI","53081",,,,,,,,,,,,,,,,,,"391811904","9209173137","336100",,,,,,,,,,,,,,,,,,,"2018-07-26T06:29:28-0500","KENNETH MUTH",,,,,181,178,1,18,197,0,197,193,9,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,159,,,,,,,,,,
"20180726102955P040090286145001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"STEWART G. GREISMAN M.D. PROFIT SHARING PENSION PLAN","002","1985-02-01","STEWART G. GREISMAN M.D.- PROFIT SHARING PENSION PLAN",,,"315 W 70TH ST APT 6I",,"NEW YORK","NY","100233563",,,,,,,"315 W 70TH ST APT 6I",,"NEW YORK","NY","100233563",,,,,,,"133238625","2122651471","621111",,,,,,,,,,,,,,,,,,,"2018-07-26T10:29:42-0500","STEWART GREISMAN MD",,,,,3,3,,,3,,3,3,,,"2E2G3B3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180726103010P040090286577005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"VVF ILLINOIS SERVICES, LLC HEALTH AND WELFARE PLAN","501","2009-01-26","VVF ILLINOIS SERVICES, LLC",,,"2000 AUCUTT ROAD",,"MONTGOMERY","IL","60538",,,,,,,,,,,,,,,,,,"263435978","6308924381","339900",,,,,,,,,,,,,,,,,,,"2018-07-26T09:58:29-0500","JEANNE KEACH",,,,,325,306,2,0,308,,,,,,,"4A4B4D4E4F4H4Q","1",,,,"1",,,,,,,,,"1","4",,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,323,"2",,,,,,,,,
"20180726103010P040090286577006","2017-01-01","2017-12-31","2",,,,,,,,,,,,"QUICKSILVER MECHANICAL, INC. PROFIT SHARING PLAN","001","2003-01-01","QUICKSILVER MECHANICAL, INC.",,,"3361 NORTH RIDGE AVENUE",,"ARLINGTON HEIGHTS","IL","60004",,,,,,,,,,,,,,,,,,"364249699","8475771564","235110",,,,,,,,,,,,,,,,,,,"2018-07-26T09:59:29-0500","MICHAEL J. SCANLAN",,,,,3,2,0,1,3,0,3,3,0,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180726103010P040090286577003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"PROTECTIVE INDUSTRIAL PRODUCTS, INC. HEALTH AND WELFARE EMPLOYEE BENEFITS PLAN","501","2010-01-01","PROTECTIVE INDUSTRIAL PRODUCTS INC",,,"968 ALBANY SHAKER ROAD",,"LATHAM","NY","12110",,,,,,,,,,,,,,,,,,"141659264","5185951257","315990",,,,,,,,,,,,,,,,,,,"2018-07-26T10:53:32-0500","SEAN WEIL","2018-07-26T10:53:37-0500","SEAN WEIL",,,279,332,0,0,332,,,,,,,"4A4B4D4E4F4H","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,279,"2",,,,,,,,,
"20180726103010P040090286577007","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BROOKSIDE IMPORT SPECIALTIES PROFIT SHARING PLAN","001","1987-01-01","BROOKSIDE IMPORT SPECIALTIES, INC.",,"STEPHEN H GAY","550 EAST MAIN STREET",,"BRANFORD","CT","06405",,,,,,,,,,,,,,,,,,"061081958","2034886569","423100",,,,,,,,,,,,,,,,,,,"2018-07-26T10:24:30-0500","STEPHEN H GAY","2018-07-26T10:24:38-0500","STEPHEN H GAY",,,4,4,0,0,4,0,4,4,0,,"2G",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180726103040P040090287873001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CARELINC MEDICAL EQUIPMENT & SUPPLY COMPANY WELFARE PLAN","501","1997-12-01","CARELINC MEDICAL EQUIPMENT & SUPPLY CO., LLC",,,"89 54TH STREET SW #1",,"GRAND RAPIDS","MI","49548",,,,,,,,,,,,,,,,,,"383378161","6162492273","621610",,,,,,,,,,,,,,,,,,,"2018-07-26T10:29:34-0500","MICHAEL DAMSTRA",,,,,261,271,0,0,271,,,,,,,"4A4B4D4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,261,"2",,,,,,,,,
"20180726103042P040003552965001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FACILITY SOLUTIONS GROUP, INC. WELFARE BENEFIT PLAN","501","1991-05-01","FACILITY SOLUTIONS GROUP, INC.",,,"4401 WESTGATE BOULEVARD","SUITE 310","AUSTIN","TX","78745",,,,,,,,,,,,,,,,,,"742942838","5124407985","423600",,,,,,,,,,,,,,,,,,,"2018-07-26T10:30:17-0500","CAMERON JONES",,,,,1828,1993,0,0,1993,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","8","1","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1828,"2",,,,,,,,,
"20180726093513P030083273815001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ROPES AND GRAY LLP EMPLOYEE BENEFIT PLAN","512","2003-01-01","ROPES AND GRAY LLP",,,"PRUDENTIAL TOWER","800 BOYLSTON STREET","BOSTON","MA","02199",,,,,,,,,,,,,,,,,,"042233412","6179517000","541110",,,,,,,,,,,,,,,,,,,,,,,,,2279,2305,98,70,2473,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,2204,"2",,,"2018-07-25T07:00:00-0500","JULIE BLUME",,,,,
"20180726093546P030003354681001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SPRINGFIELD ELECTRIC SUPPLY COMPANY EMPLOYEE STOCK OWNERSHIP PLAN","003","2008-01-01","SPRINGFIELD ELECTRIC SUPPLY COMPANY",,,"P. O. BOX 4106",,"SPRINGFIELD","IL","62702",,,,,,,"700 NORTH NINTH STREET",,"SPRINGFIELD","IL","62702",,,,,,,"370739309","2177882100","423600","SPRINGFIELD ELECTRIC SUPPLY COMPANY",,"P. O. BOX 4106",,"SPRINGFIELD","IL","62702",,,,,,,"370739309","2177882100",,,,"2018-07-25T16:58:16-0500","GREG LUTCHKA",,,,,329,281,0,29,310,1,311,310,11,,"2I2P3H2Q",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,
"20180726093614P030083276439001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ROPES AND GRAY LLP HEALTH CARE REIMBURSEMENT ACCOUNT PLAN","511","2003-01-01","ROPES AND GRAY LLP",,,"PRUDENTIAL TOWER","800 BOYLSTON STREET","BOSTON","MA","02199",,,,,,,,,,,,,,,,,,"042233412","6179517000","541110",,,,,,,,,,,,,,,,,,,,,,,,,598,588,0,0,588,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,598,"2",,,"2018-07-25T07:00:00-0500","JULIE BLUME",,,,,
"20180726104824P040090326945001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"JORDAN'S FURNITURE COMPANY 401K SAVINGS PLAN","001","1981-03-01","JORDANS FURNITURE, INC.",,,"450 REVOLUTIONARY DRIVE",,"EAST TAUNTON","MA","02718",,,,,,,,,,,,,,,,,,"943342606","5085804600","442110",,,,,,,,,,,,,,,,,,,"2018-07-26T10:40:04-0500","STEVEN WHOLLEY",,,,,1134,943,0,172,1115,2,1117,1090,69,,"2E2G2J2K2S2T",,"1","0","1","0","0","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,935,,,,,,,,,,
"20180726104827P040090327201001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MILLARD LUMBER INC GROUP LONG TERM DISABILITY","502","2002-04-01","MILLARD LUMBER INC.",,,"12900 I STREET",,"OMAHA","NE","681450445",,,,,,,,,,,,,,,,,,"470363213","4028962826","444190",,,,,,,,,,,,,,,,,,,"2018-07-26T10:47:57-0500","MIMI QUINN",,,,,87,89,0,0,89,,,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,87,"2",,,,,,,,,
"20180726104831P040003554533001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"PROFESSIONAL DIVERSITY NETWORK, INC.","501","2015-02-01","PROFESSIONAL DIVERSITY NETWORK, INC",,,"801 WEST ADAMS",,"CHICAGO","IL","60607",,,,,,,,,,,,,,,,,,"800900177","8882819066","561300",,,,,,,,,,,,,,,,,,,,,,,,,103,80,,,80,,,,,,,"4A4D","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,103,"2",,,"2018-07-24T23:00:00-0500","GARY XIAO",,,,,
"20180726104904P040083114983001","2017-01-01","2017-12-31","1",,"0","0","0","0","1","0","0","0","0",,"I.B.E.W. LOCAL 728 FAMILY HEALTHCARE PLAN","501","1976-01-01","TRUSTEES OF I.B.E.W. LOCAL 728 FAMILY HEALTHCARE PLAN",,,"2010 N.W. 150TH AVE","SUITE 100","PEMBROKE PINES","FL","33028",,,,,,,,,,,,,,,,,,"566134297","9542666322","238210",,,,,,,,,,,,,,,,,,,,,,,,,775,798,10,,808,,,,,61,,"4A4B4D4F4L","0","0","1","0","1","0","1","0","0","0","0","1","0","1","4","1","1","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,759,"2",,,"2018-07-23T00:00:00-0500","DAVID SVETLICK",,"2018-07-23T00:00:00-0500","J.R. BORDEN",,
"20180726104921P030083473335001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NETWORK HEALTH AND WELFARE BENEFIT PLAN","502","1998-01-01","NETWORK ENHANCED TELECOM, LLP","NETWORK IP",,"119 W TYLER ST STE 100",,"LONGVIEW","TX","756016397",,,,,,,"119 W TYLER ST STE 100",,"LONGVIEW","TX","756016397",,,,,,,"752738728","9033234549","517000",,,,,,,,,,,,,,,,,,,,,,,,,86,81,0,0,81,0,81,,,,,"4A4B4D4E4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,86,"2",,,"2018-07-26T00:00:00-0500","NETWORK ENHANCED TELECOM, LLP",,,,,
"20180726104923P030083473383001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DR. NADEEM NAJAM, S.C. PROFIT SHARING PLAN","001","2010-02-01","DR. NADEEM NAJAM, S.C.",,,"923 WOODS MILL RD",,"BALLWIN","MO","630115100",,,,,,,,,,,,,,,,,,"452769702","4143421919","621112",,,,,,,,,,,,,,,,,,,"2018-07-26T10:49:12-0500","NADEEM NAJAM","2018-07-26T10:49:12-0500","NADEEM NAJAM",,,2,2,,,2,,2,2,,,"2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180726104934P040002612073001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SPECTRUM PHARMACEUTICALS, INC. 401(K) PLAN","001","1990-01-01","SPECTRUM PHARMACEUTICALS, INC.",,,"11500 S. EASTERN","#240","HENDERSON","NV","89052",,,,,,,,,,,,,,,,,,"930979187","7028356300","541700",,,,,,,,,,,,,,,,,,,"2018-07-26T10:49:23-0500","CHRIS TAMURA","2018-07-26T10:49:23-0500","CHRIS TAMURA",,,318,195,0,111,306,0,306,259,0,,"2E2F2G2J2T3D3H3I",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,219,,,,,,,,,,
"20180726104951P030083473959001","2011-10-01","2012-09-30","2",,"1","0","0","0","0","0","0","1","0",,"INLINE ELECTRIC SUPPLY COMPANY HEALTH AND WELFARE PLAN","501","2011-10-01","INLINE ELECTRIC SUPPLY COMPANY",,,"2880 BOB WALLACE AVENUE",,"HUNTSVILLE","AL","35805",,,,,,,,,,,,,,,,,,"630979197","2565332851","423600",,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-07-25T23:00:00-0500","DAN KRATOHVIL",,,,,
"20180726104958P030083474151001","2012-10-01","2013-09-30","2",,"0","0","0","0","0","0","0","1","0",,"INLINE ELECTRIC SUPPLY COMPANY HEALTH AND WELFARE","501","2011-10-01","INLINE ELECTRIC SUPPLY COMPANY",,,"2880 BOB WALLACE AVENUE",,"HUNTSVILLE","AL","35805",,,,,,,,,,,,,,,,,,"630979197","2565332851","423600",,,,,,,,,,,,,,,,,,,,,,,,,100,104,0,0,104,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-07-25T23:00:00-0500","DAN KRATOHVIL",,,,,
"20180726105005P030083474263002","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"EPICURE INCORPORATED RETIREMENT PLAN","001","2015-11-03","EPICURE INCORPORATED",,,"PO BOX 371",,"NORWICH","CT","06360",,,,,,,,,,,,,,,,,,"475491440","8602135706","424800",,,,,,,,,,,,,,,,,,,"2018-07-26T11:49:54-0500","JOBINA MILLER",,,,,6,6,0,0,6,0,6,4,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180726105005P040083117943001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HUTT & SHIMANOWITZ, A P.C. EMPLOYEES' PROFIT SHARING PLAN","002","1972-12-30","HUTT & SHIMANOWITZ",,,"459 AMBOY AVENUE","P.O.BOX 648","WOODBRIDGE","NJ","07095",,,,,,,,,,,,,,,,,,"221917177","7326346400","541110",,,,,,,,,,,,,,,,,,,"2018-07-26T10:05:30-0500","DAVID HUTT","2018-07-26T10:05:30-0500","DAVID HUTT",,,13,9,0,4,13,0,13,13,0,,"2E2F2G2J2K2R3D",,"1",,"1",,"1",,"1",,"1",,,,"1","1","1",,,,"FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,9,,,,,,,,,,
"20180726105005P040002612185001","2013-10-01","2014-09-30","2",,"0","0","0","0","0","0","0","1","0",,"INLINE ELECTRIC SUPPLY COMPANY HEALTH AND WELFARE","501","2011-10-01","INLINE ELECTRIC SUPPLY COMPANY",,,"2880 BOB WALLACE AVENUE",,"HUNTSVILLE","AL","35805",,,,,,,,,,,,,,,,,,"630979197","2565332851","423600",,,,,,,,,,,,,,,,,,,,,,,,,104,112,0,0,112,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26",,,,,,"1",,,,,,,,,,,,,,,,,104,"2",,,"2018-07-25T23:00:00-0500","DAN KRATOHVIL",,,,,
"20180726105012P030083474455001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"COMFORT REVOLUTION LLC HEALTH PLAN","501","2015-01-01","COMFORT REVOLUTION LLC",,,"187 ROUTE 36 STE 205",,"WEST LONG BRANCH","NJ","077641306",,,,,,,"187 ROUTE 36 STE 205",,"WEST LONG BRANCH","NJ","077641306",,,,,,,"320380558","8775372448","314000",,,,,,,,,,,,,,,,,,,"2018-07-26T08:02:51-0500","CARMEN DABIERO",,,,,171,165,4,,169,,169,,,,,"4A4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,167,"2",,,,,,,,,
"20180726105031P030083474919001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"R.T. VANDERBILT HOLDING COMPANY, INC. 401(K)","003","1999-01-01","R.T. VANDERBILT HOLDING CO.,",,,"30 WINFIELD ST",,"NORWALK","CT","06856",,,,,,,,,,,,,,,,,,"461031856","2038531400","325900",,,,,,,,,,,,,,,,,,,"2018-07-26T10:50:20-0500","RICHARD COMBATTI",,,,,329,262,16,55,333,0,333,323,0,,"2E2J2F2G3D3H2T",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,270,,,,,,,,,,
"20180726105106P040083120231001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TOPS CLUB, INC. 401(K) PLAN","003","1993-02-01","TOPS CLUB, INC.",,,"4575 SOUTH 5TH STREET",,"MILWAUKEE","WI","53207",,,,,,,"4575 SOUTH 5TH STREET",,"MILWAUKEE","WI","53207",,,,,,,"390866681","4144824620","611000",,,,,,,,,,,,,,,,,,,"2018-07-26T10:50:23-0500","LESLIE BROWN","2018-07-26T10:50:23-0500","LESLIE BROWN",,,29,26,0,4,30,0,30,30,,,"2J",,"0","0","0","1","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,29,,,,,,,,,,
"20180726105135P030083476231001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CHLYSTEK & WHITE SERVICES, INC. 401K PLAN","001","1995-01-01","CHLYSTEK & WHITE SERVICES, INC.",,,"1601 GALBRAITH SE, STE. 302",,"GRAND RAPIDS","MI","49546",,,,,,,,,,,,,,,,,,"382857868","6169570098","524290","CHLYSTEK & WHITE SERVICES, INC.",,"1601 GALBRAITH SE, STE. 302",,"GRAND RAPIDS","MI","49546",,,,,,,"382857868","6169570098",,,,"2018-07-26T10:46:23-0500","MARK DE WAAL",,,,,166,129,1,18,148,0,148,113,16,,"2E2F2G2J2K3D2T2S",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,
"20180726110730P040083160439001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ELIM CHRISTIAN SERVICES SHORT TERM DISABILITY PLAN","503","2008-01-01","ELIM CHRISTIAN SERVICES",,,"13020 S CENTRAL AVE",,"CRESTWOOD","IL","604182710",,,,,,,,,,,,,,,,,,"362276614","7083890555","611000","THE GUARDIAN",,"PO BOX 8012",,"APPLETON","WI","549128012",,,,,,,"135123390","8002574200",,,,"2018-07-26T11:01:56-0500","ROBERT HOOKER",,,,,395,384,,,384,,384,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-26","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,395,"2",,,,,,,,,
