"20180820090205P030140229185001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MAPEI CORPORATION 401K PLAN","001","1995-01-01","MAPEI CORPORATION",,,"1144 E NEWPORT CENTER DR",,"DEERFIELD BEACH","FL","33442",,,,,,,,,,,,,,,,,,"363369327","9542468888","325300","MAPEI CORPORATION",,"1144 E NEWPORT CENTER DR",,"DEERFIELD BEACH","FL","33442",,,,,,,"363369327","9542468888",,,,"2018-08-20T09:01:56-0500","CARLO AMATO",,,,,1087,1123,0,91,1214,0,1214,1164,0,,"2E2F2G2J2K2S2T3D3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,1002,,,,,,,,,,
"20180820090338P040062659167001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"JOHN M. BINDEMAN, D.D.S., PA PROFIT SHARING PLAN","001","1999-01-01","JOHN M. BINDEMAN, D.D.S., PA",,,"1530 N. MCMULLEN BOOTH ROAD, UNIT D",,"CLEARWATER","FL","33759",,,,,,,,,,,,,,,,,,"593524955","7277259958","621210","JOHN M. BINDEMAN, D.D.S., PA",,"1530 N. MCMULLEN BOOTH ROAD, UNIT D",,"CLEARWATER","FL","33759",,,,,,,"593254955","7277259958",,,,,,,,,,6,5,0,1,6,0,6,5,0,,"2A2E2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-20",,,,,,,,,,,,,,,,,,,,,,,5,,,,"2018-08-15T07:00:00-0500","JOHN M. BINDEMAN",,,,,
"20180820090441P030006547861001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ROWLEY BROTHERS, INC. 401K PROFIT SHARING PLAN","003","1984-03-01","ROWLEY BROTHERS, INC.",,,"3604 WILDER ROAD P.O. BOX 1115",,"BAY CITY","MI","487062126",,,,,,,,,,,,,,,,,,"381548597","9896716500","423100",,,,,,,,,,,,,,,,,,,"2018-08-20T09:01:15-0500","MICHAEL ROWLEY",,,,,129,108,0,22,130,0,130,124,1,,"2E2F2G2J2K3D2T2S",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,110,,,,,,,,,,
"20180820090747P030006548165001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SATTY, LEVINE & CIACCO, CPAS, P.C. PROFIT SHARING PLAN &TRUST","001","1981-03-31","SATTY, LEVINE & CIACCO, CPAS, P.C.",,,"125 JERICHO TURNPIKE, SUITE 200",,"JERICHO","NY","11753",,,,,,,,,,,,,,,,,,"112370855","5163389500","541211",,,,,,,,,,,,,,,,,,,,,,,,,37,27,0,9,36,0,36,36,3,,"2E3B3D3H",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,31,,,,"2018-08-14T07:00:00-0500","FRANK W. SLUTER",,"2018-08-14T07:00:00-0500","FRANK W. SLUTER",,
"20180820090803P040091801949001","2017-06-01","2018-05-31","2",,"0","0","0","0","0","0","0","0","0",,"MR P INSURANCE PLAN","501","1997-06-01","MISTER P EXPRESS",,"AHEAD HUMAN RESOURCES","2209 HEATHER LANE",,"LOUISVILLE","KY","402181032",,,,,,,"801 TREY STREET",,"JEFFERSONVILLE","IN","47130",,,,,,,"611131253","5024851000","484110",,,,,,,,,,,,,,,,,,,"2018-08-20T09:01:35-0500","KRISTI HAGAN","2018-08-20T09:01:35-0500","KRISTI HAGAN",,,99,135,,,135,,135,,,,,"4A4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,99,"2",,,,,,,,,
"20180820090820P030140234545001","2013-01-01","2013-12-31","2",,"1","1","0","0","0","0","0","0","0",,"KENNEDY WIRE ROPE AND SLING","501","2013-01-01","KENNEDY WIRE ROPE AND SLING COMPANY, INC.",,,"302 FLATO ROAD",,"CORPUS CHRISTI","TX","78405",,,,,,,,,,,,,,,,,,"742063904","8002891445","332900",,,,,,,,,,,,,,,,,,,,,,,,,110,124,0,0,124,,,,,,,"4A4D4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,110,"2",,,"2018-06-17T23:00:00-0500","JONATHAN CLOUTET",,,,,
"20180820090828P030006548293001","2017-04-01","2018-03-31","2",,,,,,,,,,,,"NAKANISHI MANUFACTURING CORPORATION HEALTH INSURANCE PLAN","501","1989-01-01","NAKANISHI MANUFACTURING CORPORATION",,,"1225 VOYLES ROAD",,"WINTERVILLE","GA","30683",,,,,,,,,,,,,,,,,,"581760616","7063530006","332110",,,,,,,,,,,,,,,,,,,,,,,,,383,176,0,0,176,,,,,,,"4A4B4D4E4F4H4L","1",,,,"1",,,,,,,,,"1","4",,,,"FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,383,"2",,,"2018-08-20T03:00:00-0500","DAVID L. BOYCE",,,,,
"20180820090918P030006548341001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"ALLIANCE OBSTETRICS & GYNECOLOGY, PLC 401(K) & PROFIT SHARING PLAN","001","1998-01-06","ALLIANCE OBSTETRICS & GYNECOLOGY, PLC",,,"1560 TURF LANE",,"EAST LANSING","MI","48823",,,,,,,,,,,,,,,,,,"383381725","5174843000","621111",,,,,,,,,,,,,,,,,,,"2018-08-20T05:09:01-0500","SHARON KELLEY, MD",,,,,79,56,1,23,80,0,80,79,5,,"2T3D2E2F2G2J2K",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,62,,,,,,,,,,
"20180820091411P040005772389001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CHRISTIAN APPALACHIAN PROJECT INC. EMPLOYEE SAVINGS PLAN","002","1985-06-01","CHRISTIAN APPALACHIAN PROJECT INC.",,,"196 BEITING LANE",,"MT. VERNON","KY","40456",,,,,,,,,,,,,,,,,,"610661137","6062562175","624100",,,,,,,,,,,,,,,,,,,"2018-08-20T09:13:41-0500","BRIAN STIEFEL",,,,,154,4,0,26,30,0,30,26,0,,"2E2F2G2J2K2S2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,122,,,,,,,,,,
"20180820091617P040005772565001","2017-01-01","2017-12-31","4","C","0","0","0","0","0","0","0","0","0",,"STATE STREET S&P GLOBAL INFRASTRUCTURE INDEX NON-LENDING COMMON TRUST FUND","001",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY",,"ATTN-ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,,,,,,,,,,,,"816136560","6176644051",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY","ATTN-ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,"814017137","6176644051","STATE STREET BANK AND TRUST COMPANY","816136560","001",,,,,"2018-08-20T09:16:15-0500","ANDREW ZNACZKO",,,,,0,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","FILING_RECEIVED","2018-08-20",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,,,,,,"STATE STREET S&P GLOBAL INFRASTRUCTURE INDEX NON-LENDING COMMON TRUST FUND",,,,
"20180820091629P040144815217003","2017-03-01","2018-02-28","2",,,,,,,,,,,,"HEALTH PROTECTION PLAN FOR MASTER GRAPHICS, INC.","502","1997-03-01","MASTERGRAPHICS, INC.",,,"2979 TRIVERTON PIKE DRIVE, SUITE 20",,"MADISON","WI","53711",,,,,,,,,,,,,,,,,,"390975795","6082102715","541310",,,,,,,,,,,,,,,,,,,,,,,,,72,70,2,,72,,,,,,,"4A4B4D4H4Q","1",,,"1","1",,,"1",,,,,"1","1","4",,,,"FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,72,"2",,,"2018-08-03T07:00:00-0500","MICHAEL A. WILKES",,,,,
"20180820091629P040144815217004","2017-01-01","2017-12-31","2",,"1",,,,,,"1",,,,"LIGHTFOOT, FRANKLIN & WHITE, LLC LIFE/ LONG TERM DISABILITY INSURANCE","501","2017-01-01","LIGHTFOOT, FRANKLIN & WHITE, LLC",,,"400 20TH STREET NORTH",,"BIRMINGHAM","AL","352033200",,,,,,,"400 20TH STREET NORTH",,"BIRMINGHAM","AL","352033200",,,,,,,"631015138","2055810700","541110",,,,,,,,,,,,,,,,,,,"2018-08-14T03:41:25-0500","ROBERT A SMITH",,,,,98,102,,,102,,,,,,,"4B4H","1",,,,"1",,,,,,,,,"1","1","1",,,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,98,"2",,,,,,,,,
"20180820091629P040144815217002","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"403(B) THRIFT PLAN FOR CHILDREN'S HOME OF YORK","002","2009-01-01","CHILDREN'S HOME OF YORK",,,"77 SHOE HOUSE RD",,"YORK","PA","174068025",,,,,,,"77 SHOE HOUSE RD",,"YORK","PA","174068025",,,,,,,"231352081","7177551033","623000",,,,,,,,,,,,,,,,,,,,,,,,,145,81,0,96,177,,177,176,9,,"2L",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,77,,,,"2018-07-10T07:00:00-0500","COLLEEN MURPHY",,,,,
"20180820091701P040144816257001","2017-03-01","2018-02-28","2",,"0","0","0","0","0","0","0","0","0",,"BILL CRAMER GM'S HEALTH & WELFARE BENEFIT PLAN","501","2001-03-01","BILL CRAMER CHEVROLET CADILLAC BUICK GMC, INC",,,"2251 W. 23RD STREET",,"PANAMA CITY","FL","32405",,,,,,,,,,,,,,,,,,"592691708","8507855221","441110",,,,,,,,,,,,,,,,,,,,,,,,,100,102,,,102,,,,,,,"4A4D4E","1",,,,"1",,,,,,,,,"1","3",,,,"FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,100,"2",,,"2018-08-02T07:00:00-0500","WILL CRAMER",,"2018-08-02T07:00:00-0500","WILL CRAMER",,
"20180820091921P030132056567001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"EMPLOYEE BENEFIT PLAN OF IRIDIUM INDUSTRIES INC","001","2002-01-01","IRIDIUM INDUSTRIES INC",,,"1 FORGE RD",,"EAST STROUDSBURG","PA","183012952",,,,,,,,,,,,,,,,,,"134033374","5704768800","326100",,,,,,,,,,,,,,,,,,,"2018-08-20T09:18:43-0500","ROBERT BERNASKI",,,,,153,142,0,11,153,1,154,149,1,,"2F2T3D",,"1","0","1","0","1","0","0","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,140,,,,,,,,,,
"20180820092102P040131236583001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BLACKHAWK SYSTEMS INC 401(K) PROFIT SHARING PLAN & TRUST","002","2000-01-01","BLACKHAWK SYSTEMS INC",,,"PO BOX 998",,"STERLING HEIGHTS","MI","483110998",,,,,,,,,,,,,,,,,,"383400009","5867721006","541511",,,,,,,,,,,,,,,,,,,"2018-08-20T09:20:59-0500","TINA BATKE",,,,,8,5,0,3,8,0,8,8,0,,"2A2E2F2G2J2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180820092103P030132059527001","2010-12-01","2011-11-30","2",,,"1",,,,,,,,,"FOSTER CAPITAL PARTNERS, INC. PROFIT SHARING PLAN","001","2009-12-18","FOSTER CAPITAL PARTNERS, INC.",,,"4410 CLERMONT TERRACE","UNIT D","UNION","NJ","07083",,,,,,,,,,,,,,,,,,"271601819","9738228000","812990",,,,,,,,,,,,,,,,,,,"2018-08-20T10:20:51-0500","KIMBERLY LYN RICE",,,,,2,2,0,0,2,0,2,2,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180820130008P030056040127001","2017-07-01","2018-06-30","2",,,,"1",,,,,,,,"ERIC W. BAUM, M.D., P.C. PROFIT-SHARING PLAN","001","1983-11-01","ERIC W. BAUM, M.D., P.C.",,,"101 CHERRY STREET",,"GADSDEN","AL","35901",,,,,,,,,,,,,,,,,,"630858941","2565462380","621111",,,,,,,,,,,,,,,,,,,"2018-08-16T10:41:16-0500","ERIC W. BAUM, M.D.",,,,,1,0,0,0,0,0,0,0,0,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180820130219P030056040335001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BARNET B. SHULMAN, D.D.S., P.C. DEFINED BENEFIT PLAN","003","2007-01-01","BARNET B. SHULMAN, D.D.S., P.C.",,,"800-A FIFTH AVENUE",,"NEW YORK","NY","10021",,,,,,,,,,,,,,,,,,"133055430","2124211110","621210",,,,,,,,,,,,,,,,,,,"2018-08-20T12:55:43-0500","BARNET SHULMAN",,,,,6,3,0,1,4,0,4,,0,,"1A3D",,"0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180820130325P040145399777001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"KIPP STAWSKI MANAGEMENT 401(K )PLAN","001","1997-01-01","KIPP-STAWSKI MANAGEMENT",,,"565 FIFTH AVENUE",,"NEW YORK","NY","10017",,,,,,,,,,,,,,,,,,"133717449","2126978601","531310",,,,,,,,,,,,,,,,,,,"2018-08-20T09:02:40-0500","HARRIET ROSENBLUM",,,,,15,13,0,1,14,0,14,11,0,,"2E2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180820130415P030056040543001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ALLIANCE FOR SMILES, INC., PROFIT SHARING/ 401(K) PLAN","001","2005-01-01","ALLIANCE FOR SMILES, INC.",,,"2565 THIRD STREET, 237",,"SAN FRANCISCO","CA","94107",,,,,,,,,,,,,,,,,,"800119414","4155474481","624100",,,,,,,,,,,,,,,,,,,"2018-08-20T13:01:47-0500","JOHN GOINGS",,,,,2,2,0,1,3,0,3,3,0,,"2A2E2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180820130449P040145404113001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"EPITEC, INC. 401(K) PROFIT SHARING PLAN AND TRUST","001","1990-01-01","EPITEC, INC.",,,"24800 DENSO DR #150",,"SOUTHFIELD","MI","48033",,,,,,,,,,,,,,,,,,"382563079","2488647114","541600",,,,,,,,,,,,,,,,,,,"2018-08-20T13:03:43-0500","ALECIA YEZBACK","2018-08-20T13:03:43-0500","ALECIA YEZBACK",,,743,736,0,119,855,0,855,384,67,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,625,,,,,,,,,,
"20180820130702P040145411185001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WESTERN INDUSTRIAL RESOURCES CORP RETIREMENT SAVINGS PLAN","001","2004-05-01","WESTERN INDUSTRIAL RESOURCES CORP",,,"3640 SOUTH CACTUS ROAD",,"APACHE JUNCTION","AZ","851199200",,,,,,,,,,,,,,,,,,"861007205","4803967404","238900",,,,,,,,,,,,,,,,,,,,,,,,,346,242,0,93,335,0,335,229,37,,"2A2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,266,,,,"2018-08-19T23:00:00-0500","REBECCA CARTER",,,,,
"20180820130835P030056041471001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","1","0","0","0",,"RELIABLE COMMUNITY BANCSHARES, INC. AND SUBSIDIARIES WELFARE PLANS","501","2007-01-01","RELIABLE COMMUNITY BANCSHARES, INC.",,,"PO BOX 309",,"PERRYVILLE","MO","637750309",,,,,,,,,,,,,,,,,,"431498863","5735476541","522110",,,,,,,,,,,,,,,,,,,"2018-08-20T13:00:12-0500","MARTHA ROLLET",,,,,389,389,0,0,389,,,,,,,"4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,389,"2",,,,,,,,,
"20180820131203P030056041983002","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"UNITED SERVICE WORKS, INC. SIMPLE 401(K) PLAN","001","2001-01-01","UNITED SERVICE WORKS, INC.",,,"10011 ARTESIA PLACE",,"BELLFLOWER","CA","90706",,,,,,,,,,,,,,,,,,"954802763","5629219411","221300","UNITED SERVICE WORKS, INC.",,"10011 ARTESIA PLACE",,"BELLFLOWER","CA","90706",,,,,,,"954802763","5629219411",,,,"2018-08-20T12:39:27-0500","FREDERICK THOMSON",,,,,25,15,,8,23,,23,23,,,"2E2F2G2J2K",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,
"20180820131203P030056041983004","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"THE TICKET SOLUTION, INC SOLO 401(K)","001","2006-01-01","THE TICKET SOLUTION, INC",,,"388 BREA HILLS AVE",,"BREA","CA","92823",,,,,,,,,,,,,,,,,,"954734524","7142339192","711300","THE TICKET SOLUTION, INC",,"388 BREA HILLS AVE",,"BREA","CA","92823",,,,,,,"954734524","7142339192",,,,"2018-08-20T12:48:11-0500","JAMES RUIZ",,,,,2,2,,,2,,2,2,,,"2E2F2J2K",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180820131203P030056041983003","2017-07-01","2018-06-30","2",,,,,,,,,,,,"GEORGIA RESOURCE CENTER DEFINED CONTRIBUTION ANNUITY PLAN","001","2004-06-30","GEORGIA APPELLATE PRACTICE & EDUCATIONAL RESOURCE CENTER, INC.",,,"303 ELIZABETH STREET NE",,"ATLANTA","GA","30307",,,,,,,,,,,,,,,,,,"581720864","4042229202","541190","MARY SHELLMAN",,"303 ELIZABETH STREET NE",,"ATLANTA","GA","30307",,,,,,,"743234024","4042229202",,,,"2018-08-17T15:41:14-0500","MARY SHELLMAN",,,,,18,15,,4,19,,19,19,,,"2L",,"1",,,,"1",,,,,,,,"1","1","1","1","1",,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,
"20180820131315P040005799253001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"THE LUNADA BAY CORPORATION RETIREMENT PLAN","003","2002-01-01","THE LUNADA BAY CORPORATION",,,"2000 E. WINSTON ROAD",,"ANAHEIM","CA","92806",,,,,,,,,,,,,,,,,,"953523550","7144901313","315990",,,,,,,,,,,,,,,,,,,"2018-08-20T09:05:53-0500","ADELINE BERNARDO",,,,,87,77,0,8,85,0,85,78,0,,"2E2F2G2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","1","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,78,,,,,,,,,,
"20180820131316P040005799269002","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"MINNESOTA COACHES FLEXIBLE BENEFIT PLAN","501","2002-05-01","MINNESOTA COACHES, INC.",,,"101 EAST 10TH STREET, SUITE 300",,"HASTINGS","MN","55033",,,,,,,,,,,,,,,,,,"410975436","6514383777","485410",,,,,,,,,,,,,,,,,,,"2018-08-17T05:08:49-0500","PATRICK O REGAN",,,,,246,239,,,239,,,,,,,"4A4B4D4E4F4H","1",,,,"1",,,,,,,,,"1","3",,,,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,,"2",,,,,,,,,
"20180820131316P040005799269001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"HILARY YOUNG DESIGN ASSOCIATES, INC. 401-K PROFIT SHARING PLAN","001","2006-01-01","HILARY YOUNG DESIGN ASSOCIATES, INC.",,"HILARY YOUNG","625 4TH AVE STE 300",,"KIRKLAND","WA","98033",,,,,,,,,,,,,,,,,,"200861866","4252842901","423200",,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,2,,2,3,,,"2E2J3B",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-08-16T07:00:00-0500","HILARY YOUNG",,,,,
"20180820131420P040145433585001","2017-01-01","2017-12-31","4","C","0","0","0","0","0","0","0","0","0",,"STATE STREET GLOBAL REAL ESTATE NON-LENDING COMMON TRUST FUND","001",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY",,"ATTN- ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,,,,,,,,,,,,"276455179","6176644051",,"STATE STREET GLOBAL ADVISORS TRUST COMPANY","ATTN- ANDREW ZNACZKO","CHANNEL CENTER","ONE IRON STREET","BOSTON","MA","02210",,,,,,,"814017137","6176644051","STATE STREET BANK AND TRUST COMPANY","276455179","001",,,,,"2018-08-20T13:14:18-0500","ANDREW ZNACZKO",,,,,0,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","FILING_RECEIVED","2018-08-20",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,,,,,,"STATE STREET GLOBAL REAL ESTATE NON-LENDING COMMON TRUST FUND",,,,
"20180820131425P040145434017001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MARC COMMUNITY RESOURCES 401(K) RETIREMENT PLAN","001","2000-03-01","MARC COMMUNITY RESOURCES, INC.",,,"924 N. COUNTRY CLUB DRIVE",,"MESA","AZ","852014108",,,,,,,,,,,,,,,,,,"860137109","4809693800","624310",,,,,,,,,,,,,,,,,,,"2018-08-20T13:10:51-0500","CHRIS VAN DYKE","2018-08-20T13:10:51-0500","CHRIS VAN DYKE",,,558,533,3,24,560,0,560,109,0,,"2F2G2J2K2T3D",,"1",,"1",,,,"1",,"1",,,"1",,"1","2","1","1",,"FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,533,,,,,,,,,,
"20180820131446P040145435121001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"BOUQUET COLLECTION, INC. 401(K) PLAN","001","2000-01-01","BOUQUET COLLECTION, INC.",,,"2750 NW 79 AVE",,"MIAMI","FL","33122",,,,,,,,,,,,,,,,,,"592567726","3055944981","812990",,,,,,,,,,,,,,,,,,,,,,,,,114,92,1,9,102,0,102,74,0,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,104,,,,"2018-08-16T01:00:00-0500","JAVIER MESA",,,,,
"20180820131453P030056042175001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","1","0","0","0",,"SMART STAFFING, LLC 401(K) RETIREMENT PLAN","001","2017-01-01","SMART STAFFING, LLC",,,"6077 WEST WELLS PARK ROAD",,"WEST JORDAN","UT","84081",,,,,,,"6077 WEST WELLS PARK ROAD",,"WEST JORDAN","UT","84081",,,,,,,"475022948",,"339900",,,,,,,,,,,,,,,,,,,,,,,,,2095,0,0,854,854,0,854,854,0,,"2E2G2J2T3D",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","0","0","FILING_RECEIVED","2018-08-20",,,,,,"1",,,,,,,,,,,,,,,,,2095,,,,"2018-08-16T23:00:00-0500","KYLE BAGGALEY",,,,,
"20180820131506P040145436129001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"TIMBERLINE LODGE EMPLOYEE SAVINGS AND PROTECTION PLAN","001","1985-06-01","R.L.K. AND COMPANY",,,"27500 E. TIMBERLINE LODGE ROAD",,"GOVERNMENT CAMP","OR","97028",,,,,,,,,,,,,,,,,,"930441340","5032723311","721110",,,,,,,,,,,,,,,,,,,"2018-08-20T09:14:49-0500","CURT OTT",,,,,563,255,0,44,299,0,299,165,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0",,"1","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,528,,,,,,,,,,
"20180820131715P040145442785001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"RETIREMENT PLAN FOR EMPLOYEES OF GSCNC","002","1978-01-01","GIRL SCOUT COUNCIL OF THE NATION'S CAPITAL",,,"4301 CONNECTICUT AVE NW","SUITE M-2","WASHINGTON","DC","20008",,,,,,,,,,,,,,,,,,"540732966","2022371670","813000",,,,,,,,,,,,,,,,,,,"2018-08-20T13:12:52-0500","LAURA BASSETT",,,,,166,109,0,47,156,0,156,156,9,,"2G2L2T3D",,"1","0","1","0","0","0","1","0","1","0","0","1","0","1","1","1","0","0","FILING_RECEIVED","2018-08-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,166,,,,,,,,,,
