"20180719120756P030068552295004","2017-03-01","2018-02-28","2",,,,,,,,,,,,"ALPADACH LLC RETIREMENT TRUST","002","2011-03-01","ALPADACH LLC C/O JEAN YVES BAUDOIN",,,"400 W. END AVENUE, APT. 8A",,"NEW YORK","NY","100245752",,,,,,,,,,,,,,,,,,"134126344","2128058312","523900",,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,4,,4,4,,,"2E2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,4,,,,"2018-07-19T07:00:00-0500","JEAN-YVES BAUDOIN",,,,,
"20180719120756P030068552295005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"IBEW SICK, ACCIDENT & DEATH BENEFIT PLAN","501","1978-01-01","I.B.E.W. LOCAL 494",,,"3303 S. 103RD STREET",,"MILWAUKEE","WI","53227",,,,,,,"3303 S. 103RD STREET",,"MILWAUKEE","WI","53227",,,,,,,"390260870","4143275202","525100",,,,,,,,,,,,,,,,"DEAN WARSH",,,,,,,,,3321,2629,35,711,3375,,,,,,,"4F4L",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,2557,"2",,,"2018-07-17T07:00:00-0500","DEAN WARSH",,,,,
"20180719120756P040044221757001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"REHABILITATION ASSOCIATES, INC.401(K) PS PLAN","001","1991-01-01","REHABILITATION ASSOCIATES, INC.",,,"1850 GATEWAY BLVD., SUITE 275",,"CONCORD","CA","94520",,,,,,,,,,,,,,,,,,"942508449","8007464364","624310",,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,2,12,0,12,9,0,,"2E2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,10,,,,"2018-07-17T07:00:00-0500","ROBERTA ETCHEVERRY",,,,,
"20180719120820P030068552903001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WHITE PLAINS HOSPITAL MEDICAL CENTER INSURANCE BENEFITS PLAN","501","1967-12-01","WHITE PLAINS HOSPITAL CENTER C/O HUMAN RESOURCE COMMITTEE",,,"41 EAST POST ROAD",,"WHITE PLAINS","NY","106010000",,,,,,,,,,,,,,,,,,"131740130","9146810600","622000",,,,,,,,,,,,,,,,,,,"2018-07-19T12:07:34-0500","DIANE WOOLLEY",,,,,2028,2433,13,0,2446,,,,,,,"4A4B4D4E4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2017,"2",,,,,,,,,
"20180719120934P040067846935001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MKR FABRICATORS, INC. 401(K) PLAN","001","1990-01-01","MKR FABRICATORS, INC.",,,"810 N. TOWERLINE RD.",,"SAGINAW","MI","48601",,,,,,,,,,,,,,,,,,"382808834","9897538100","332900",,,,,,,,,,,,,,,,,,,"2018-07-19T11:52:57-0500","ROBERT J. WEBB",,,,,27,22,0,5,27,0,27,27,0,,"2E2F2G2J2K2T3D",,"1","0","0","0","1","0","0","0","1","0","0","0","1","1","2","0","1","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,22,,,,,,,,,,
"20180719121024P040067848311001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"BEDFORD AND MAIN FINANCIAL CONSULTING, INC. RETIREMENT PLAN","001","2012-04-23","BEDFORD AND MAIN FINANCIAL CONSULTING, INC",,,"147 FERN AVENUE",,"COLLINGSWOOD","NJ","08108",,,,,,,,,,,,,,,,,,"455116847","6097071071","541600",,,,,,,,,,,,,,,,,,,"2018-07-19T13:10:14-0500","JOHN FOSTER",,,,,2,2,,,2,,2,2,,,"2E2G2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180719123346P040002093993001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FLORIDA HEALTH SCIENCES CENTER, INC. GROUP HEALTH PLAN","502","1998-01-01","FLORIDA HEALTH SCIENCES CENTER, INC.",,,"1 TAMPA GENERAL CIRCLE",,"TAMPA","FL","33606",,,,,,,,,,,,,,,,,,"593458145","8138447000","622000",,,,,,,,,,,,,,,,,,,,,,,,,4083,4333,0,0,4333,,,,,,,"4A4E","1",,,"1","1",,,"1",,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,4083,"2",,,"2018-07-19T03:00:00-0500","CHRIS A. ROEDERER",,,,,
"20180719123357P040074146513001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FLORIDA HEALTH SCIENCES CENTER, INC. DENTAL PLAN","503","1998-01-01","FLORIDA HEALTH SCIENCES CENTER, INC.",,,"1 TAMPA GENERAL CIRCLE",,"TAMPA","FL","33606",,,,,,,,,,,,,,,,,,"593458145","8138447000","622000",,,,,,,,,,,,,,,,,,,,,,,,,5300,5931,0,0,5931,,,,,,,"4D","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,5300,"2",,,"2018-07-19T03:00:00-0500","CHRIS A. ROEDERER",,,,,
"20180719123409P040002825477001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FLORIDA HEALTH SCIENCES CENTER, INC. GROUP INSURANCE PLAN","504","1998-01-01","FLORIDA HEALTH SCIENCES CENTER, INC.",,,"1 TAMPA GENERAL CIRCLE",,"TAMPA","FL","33606",,,,,,,,,,,,,,,,,,"593458145","8138447000","622000",,,,,,,,,,,,,,,,,,,,,,,,,7164,7650,0,0,7650,,,,,,,"4B4L","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,7164,"2",,,"2018-07-19T03:00:00-0500","CHRIS A. ROEDERER",,,,,
"20180719123421P030029272895001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FLORIDA HEALTH SCIENCES CENTER, INC. DISABILITY PLAN","505","1998-01-01","FLORIDA HEALTH SCIENCES CENTER, INC.",,,"1 TAMPA GENERAL CIRCLE",,"TAMPA","FL","33606",,,,,,,,,,,,,,,,,,"593458145","8138447000","622000",,,,,,,,,,,,,,,,,,,,,,,,,3882,4059,0,0,4059,,,,,,,"4F4H","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,3882,"2",,,"2018-07-19T03:00:00-0500","CHRIS A. ROEDERER",,,,,
"20180719123426P030051498797001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BIGOS MANAGEMENT, INC.","503","2002-04-01","BIGOS MANAGEMENT, INC.",,,"8325 WAYZATA BOULEVARD, STE. 200",,"GOLDEN VALLEY","MN","55426",,,,,,,,,,,,,,,,,,"411864066","7633677413","531320",,,,,,,,,,,,,,,,,,,"2018-07-19T12:33:04-0500","WENDY WIER-CONNELLY",,,,,246,312,0,2,314,,,,,,,"4B4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,242,"2",,,,,,,,,
"20180719123433P040067913207001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FLORIDA HEALTH SCIENCES CENTER, INC. HEALTH CARE SPENDING ACCOUNT","507","1998-01-01","FLORIDA HEALTH SCIENCES CENTER, INC.",,,"1 TAMPA GENERAL CIRCLE",,"TAMPA","FL","33606",,,,,,,,,,,,,,,,,,"593458145","8138447000","622000",,,,,,,,,,,,,,,,,,,,,,,,,1797,1797,0,0,1797,,,,,,,"4A",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,1797,"2",,,"2018-07-19T03:00:00-0500","CHRIS A. ROEDERER",,,,,
"20180719123434P030051498893001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"WENGCO, INC. RETIREMENT PLAN","001","2016-06-30","WENGCO, INC.",,,"2851 JOHNSTON ST #551","551","LAFAYETTE","LA","70503",,,,,,,,,,,,,,,,,,"813113621","3373879784","812990",,,,,,,,,,,,,,,,,,,"2018-07-19T13:34:12-0500","ANTHONY DAVIDSON",,,,,1,1,0,0,1,0,1,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180719123524P030051499405001","2017-01-01","2017-12-31","2",,"0",,"0","0","0",,,,,,"METACOMMUNICATIONS, INC. 401(K) PLAN","001","2001-04-01","METACOMMUNICATIONS, INC.",,,"201 E WASHINGTON ST STE 401",,"IOWA CITY","IA","522403995",,,,,,,,,,,,,,,,,,"421371923","3193378599","541511",,,,,,,,,,,,,,,,,,,"2018-07-19T12:35:21-0500","PATRICK TIERNEY","2018-07-19T12:35:21-0500","PATRICK TIERNEY",,,60,29,0,9,38,0,38,33,10,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1","0","0","0","1","1","2","0","1","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,38,,,,,,,,,,
"20180719123525P030051499437001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BIGOS MANAGEMENT, INC. DENTAL PLAN","505","2001-01-01","BIGOS MANAGEMENT, INC.",,,"8325 WAYZATA BOULEVARD, STE. 200",,"GOLDEN VALLEY","MN","55426",,,,,,,,,,,,,,,,,,"411884066","7633677413","531320",,,,,,,,,,,,,,,,,,,"2018-07-19T12:35:03-0500","WENDY WIER-CONNELLY",,,,,205,198,0,2,200,,,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,201,"2",,,,,,,,,
"20180719123530P030051499501001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EPICOR SOFTWARE CORPORATION WELFARE BENEFITS PLAN","501","1994-01-01","EPICOR SOFTWARE CORPORATION",,,"804 LAS CIMAS PARKWAY",,"AUSTIN","TX","78746",,,,,,,,,,,,,,,,,,"330277592","5123282300","541512",,,,,,,,,,,,,,,,,,,"2018-07-17T11:26:31-0500","DONNA MAXWELL","2018-07-17T11:26:31-0500","DONNA MAXWELL",,,1838,1628,71,0,1699,,,,,,,"4A4B4D4E4F4G4H4L","0","0","0","1","1","0","0","1","0","0","0","0","0","1","9","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1771,"2",,,,,,,,,
"20180719123542P030051499533001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"THE ADMIRAL FAMILIES 401(K) AND PROFIT SHARING PLAN","001","1987-01-01","ADMIRAL STEEL LLC",,,"4152 WEST 123RD STREET",,"ALSIP","IL","60658",,,,,,,,,,,,,,,,,,"363926930","7083889600","423500",,,,,,,,,,,,,,,,,,,"2018-07-19T08:35:12-0500","MARK TOLLIVER",,,,,44,42,0,4,46,0,46,44,0,,"2E2F2G2J2K2T3D3H",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,41,,,,,,,,,,
"20180719123607P040067918007001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BIGOS MANAGEMENT, INC. MEDICAL PLAN","504","2003-01-01","BIGOS MANAGEMENT, INC.",,,"8325 WAYZATA BOULEVARD, STE. 200",,"GOLDEN VALLEY","MN","55426",,,,,,,,,,,,,,,,,,"411884066","7633677413","531320",,,,,,,,,,,,,,,,,,,"2018-07-19T12:35:44-0500","WENDY WIER-CONNELLY",,,,,176,170,0,2,172,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,174,"2",,,,,,,,,
"20180719123610P040067918423001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"POWDER RIVER ENERGY SHORT TERM & LONG TERM DISABILITY","501","2002-06-01","POWDER RIVER ENERGY CORPORATION",,,"PO BOX 930","221 MAIN STREET","SUNDANCE","WY","82729",,,,,,,,,,,,,,,,,,"830162216","8004423630","221100",,,,,,,,,,,,,,,,,,,,,,,,,121,121,0,0,121,,,,,,,"4F4H","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,121,"2",,,"2018-07-19T03:00:00-0500","BRIAN J. MILLS",,,,,
"20180719123623P040067918983001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GREYCOACH PROPERTIES, INC. 401(K) PROFIT SHARING PLAN","001","2000-01-01","GREYCOACH PROPERTIES, INC.",,,"505 NORTH HIGHWAY 169, SUITE 595",,"PLYMOUTH","MN","55441",,,,,,,,,,,,,,,,,,"411572559","7634172986","531310",,,,,,,,,,,,,,,,,,,"2018-07-19T12:36:11-0500","ROBERT BURNS","2018-07-19T12:36:11-0500","ROBERT BURNS",,,13,8,5,0,13,0,13,13,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180719123628P040067919159001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"MONDELEZ GLOBAL LLC BUSINESS TRAVEL ACCIDENT INSURANCE BENEFITS","505","2012-09-01","MONDELEZ GLOBAL LLC",,,"THREE PARKWAY NORTH, SUITE 300",,"DEERFIELD","IL","60015",,,,,,,,,,,,,,,,,,"383869170","8479434000","311800","MONDELEZ GLOBAL LLC ADMINISTRATIVE COMMITTEE",,"MONDELEZ GLOBAL LLC, BENEFITS DEPT.","THREE PARKWAY NORTH, SUITE 300","DEERFIELD","IL","60015",,,,,,,"383869170","8479434000",,,,"2018-07-19T12:35:01-0500","CINDY FRIMAN",,,,,11406,11463,52,0,11515,,,,,,,"4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,9911,"2",,,,,,,,,
"20180719123631P030051499821001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"B & G MANUFACTURING 401(K) PROFIT SHARING PLAN","001","1989-07-01","B & G MANUFACTURING, INC.",,,"3067 UNIONVILLE PIKE",,"HATFIELD","PA","19440",,,,,,,,,,,,,,,,,,"232564409","2158221925","332700",,,,,,,,,,,,,,,,,,,"2018-07-19T08:36:17-0500","DARREN PARKES",,,,,212,169,3,55,227,0,227,214,9,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,159,,,,,,,,,,
"20180719123714P040044252557001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HOPDODDY BURGER BAR, INC. GROUP BENEFITS PLAN","502","2015-01-01","HOPDODDY BURGER BAR, INC.",,,"512 E RIVERSIDE DRIVE",,"AUSTIN","TX","78704",,,,,,,,,,,,,,,,,,"465732600","5124482337","722511",,,,,,,,,,,,,,,,,,,"2018-07-19T12:35:08-0500","BETSY MILLER",,,,,199,262,2,0,264,,,,,,,"4A4B4H4E4D4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,198,"2",,,,,,,,,
"20180719123726P030051500157001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PLASPROS, INC. GROUP HEALTH BENEFITS PLAN","501","2002-12-01","PLASPROS, INC. GROUP HEALTH BENEFIT",,,"1143 RIDGEVIEW DRIVE",,"MCHENRY","IL","60050",,,,,,,,,,,,,,,,,,"362639978","8154302300","326100",,,,,,,,,,,,,,,,,,,,,,,,,101,84,,,84,,,,,,,"4A4B4D4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","1","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,101,"2",,,"2018-07-18T23:00:00-0500","KATE MCHUGH",,,,,
"20180719070248P040073323265001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ARBOR CONTRACT CARPET EMPLOYEE BENEFITS PLAN","502","2015-01-01","ARBOR CONTRACT CARPET INC.",,,"2213 E. PIONEER DRIVE",,"IRVING","TX","75061",,,,,,,,,,,,,,,,,,"751793333","9724452235","238300",,,,,,,,,,,,,,,,,,,,,,,,,149,158,1,0,159,,,,,,,"4A4B4D4E4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,149,"2",,,"2018-07-17T23:00:00-0500","JERRY S. HOGUE",,,,,
"20180719070333P030029169487001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INDUSTRY PRODUCTS COMPANY DENTAL PLAN","501","2007-03-01","INDUSTRY PRODUCTS COMPANY",,"THOMAS FREDERICK","500 W. STATLER RD.",,"PIQUA","OH","453561158",,,,,,,,,,,,,,,,,,"310839945","9377780585","339900",,,,,,,,,,,,,,,,"INDUSTRY PRODUCTS COMPANY","310839945","508","2018-07-19T07:02:58-0500","THOMAS FREDERICK",,,,,571,600,0,0,600,,,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,571,"2",,,,,"INDUSTRY PRODUCTS COMPANY DENTAL PLAN",,,,
"20180719070346P030051005213001","2017-05-01","2017-12-31","2",,"0","0","0","1","1","0","0","0","0",,"BELLISIO FOODS INC EMPLOYEE BENEFITS PLAN","501","2009-05-01","BELLISIO FOODS, INC.",,,"525 LAKE AVENUE SOUTH",,"DULUTH","MN","55802",,,,,,,,,,,,,,,,,,"593015985","2185237723","311900",,,,,,,,,,,,,,,,,,,,,,,,,1840,1897,6,0,1903,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,1831,"2",,,"2018-07-17T23:00:00-0500","STEVE BENSON",,,,,
"20180719070415P030051005437001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AMERICAN POSTAL WORKERS UNION LIFE ACCIDENT PLAN","501","1963-12-01","AMERICAN POSTAL WORKERS UNION AFL-CIO",,,"1300 L STREET NW",,"WASHINGTON","DC","20004",,,,,,,,,,,,,,,,,,"520913725","2035688281","813930","AMERICAN POSTAL WORKERS UNION AFL-CIO",,"55 REALTY DRIVE, SUITE 200",,"CHESHIRE","CT","06410",,,,,,,"132629399","2035688281",,,,"2018-07-19T07:03:32-0500","DAVID HUDON",,,,,734,656,0,0,656,,,,,,,"4B4F4S","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,734,"2",,,,,,,,,
"20180719070429P030051005581001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INDUSTY PRODUCTS COMPANY OPTIONAL LIFE PLAN","504","2001-04-01","INDUSTRY PRODUCTS COMPANY",,,"500 W STATLER RD.",,"PIQUA","OH","453561158",,,,,,,,,,,,,,,,,,"310839945","9377780585","339900",,,,,,,,,,,,,,,,,,,"2018-07-19T07:03:44-0500","THOMAS FREDERICK",,,,,211,209,0,0,209,,,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,211,"2",,,,,,,,,
"20180719070449P030051005741001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE CIRCLE GROUP WELFARE BENEFITS PLAN","504","2016-01-01","THE CIRCLE GROUP",,,"1275 ALDERMAN DRIVE",,"ALPHARETTA","GA","30005",,,,,,,,,,,,,,,,,,"582565048","6783561000","238300",,,,,,,,,,,,,,,,,,,,,,,,,90,106,0,0,106,,,,,,,"4A4B4D4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,90,"2",,,"2018-07-17T23:00:00-0500","ASHLEY SCANDROLI",,,,,
"20180719070517P030051006061001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MITSUBISHI CHEMICAL PERFORMANCE POLYMERS, INC (MCPP) - WELFARE PLAN","501","2012-12-01","MITSUBISHI CHEMICAL PERFORMANCE POLYMERS, INC.",,,"350 N. BUCKEYE STREET",,"BELLEVUE","OH","448111208",,,,,,,,,,,,,,,,,,"202775931","4194831039","325100",,,,,,,,,,,,,,,,,,,,,,,,,139,148,,,148,,,,,,,"4A4B4D4E4F4H4Q","1",,,"1","1",,,"1",,,,,,"1","3",,,,"FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,139,"2",,,"2018-07-18T07:00:00-0500","WILLIAM A. OTT",,,,,
"20180719070531P030051006317001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INDUSTRY PRODUCTS COMPANY HEALTH PLAN","507","2008-01-01","INDUSTRY PRODUCTS COMPANY",,"THOMAS FREDERICK","500 W STATLER RD",,"PIQUA","OH","453561158",,,,,,,"500 W STATLER RD",,"PIQUA","OH","453561158",,,,,,,"310839945","9377780585","339900",,,,,,,,,,,,,,,,,,,"2018-07-19T07:04:49-0500","THOMAS FREDERICK",,,,,303,335,0,0,335,,,,,,,"4A","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2018-07-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,303,"2",,,,,,,,,
"20180719070552P040073330417001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LANGLEY FEDERAL CREDIT UNION WELFARE PLAN","501","1987-11-01","LANGLEY FEDERAL CREDIT UNION",,,"721 LAKE FRONT COMMONS","SUITE 400","NEWPORT NEWS","VA","23606",,,,,,,,,,,,,,,,,,"540451953","7578277200","522130",,,,,,,,,,,,,,,,,,,,,,,,,492,470,7,0,477,,,,,,,"4A4B4D4E4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,483,"2",,,"2018-07-16T23:00:00-0500","KRISTA MOSES",,,,,
"20180719070652P040073332785001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"EDMG, LLC COMPREHENSIVE WELFARE BENEFIT PLAN","507","2016-01-01","EDMG, LLC",,,"10800 RICHMOND AVENUE",,"HOUSTON","TX","77042",,,,,,,,,,,,,,,,,,"274949118","7134365200","621111",,,,,,,,,,,,,,,,,,,,,,,,,922,589,8,0,597,,,,,,,"4A4B4D4E4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-19",,,,,,"1",,,,,,,,,,,,,,,,,919,"2",,,"2018-07-17T23:00:00-0500","TENSIE AXTON",,,,,
"20180717140936P030065896913001","2017-01-01","2017-12-31","3",,"0","0","0","0","0","0","0","0","0",,"THE GEL GROUP, INC. EMPLOYEE BENEFIT PLAN","501","1991-06-01","THE GEL GROUP, INC.",,,"PO BOX 30712",,"CHARLESTON","SC","29417",,,,,,,,,,,,,,,,,,"570713831","8435568171","541700",,,,,,,,,,,,,,,,,,,"2018-07-17T14:07:48-0500","JOSEPH M. HODGSON",,,,,277,291,0,0,291,,,,,,,"4A4B4D4E4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-17","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,277,"2",,,,,,,,,
"20180717141037P030002968245001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"STONERIDGE RETIREMENT LIVING COMMUNITIES, INC. HEALTH AND WELFARE BENEFIT PLAN","502","2005-01-01","STONERIDGE RETIREMENT LIVING COMMUNITIES, INC.",,,"440 EAST LINCOLN AVENUE",,"MYERSTOWN","PA","17067",,,,,,,,,,,,,,,,,,"208424515","7178663200","623000",,,,,,,,,,,,,,,,,,,,,,,,,360,349,4,0,353,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-17",,,,,,"1",,,,,,,,,,,,,,,,,360,"2",,,"2018-07-15T23:00:00-0500","RYAN CASEY",,,,,
"20180717141112P040064216855001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"FRED E. NOWROOZI, M.D., INC. MONEY PURCHASE PENSION PLAN","005","1983-11-01","FRED E. NOWROOZI, M.D., INC.",,,"P.O. BOX 11686",,"NEWPORT BEACH","CA","92658",,,,,,,,,,,,,,,,,,"330009879","7146243733","621111","FRED E. NOWROOZI, M.D., INC.",,"P.O. BOX 11686",,"NEWPORT BEACH","CA","92658",,,,,,,"330009879","7146243733",,,,,,,,,,2,2,0,0,2,0,2,2,0,,"2C3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-17",,,,,,,,,,,,,,,,,,,,,,,2,,,,"2018-07-16T07:00:00-0500","FRED E. NOWROOZI, M.D.",,,,,
"20180717141140P040064218311001","2017-01-01","2017-12-31","1",,"0","0","0","0","1","0","0","0","0",,"PAUL COLLINS JR. SCHOLARSHIP FUND","501","1996-12-17","BD OF TRUSTEES OF PAUL COLLINS JR. SCHOLARSHIP FUND",,,"50-02 5TH STREET, STE A",,"LONG ISLAND CITY","NY","11101",,,,,,,,,,,,,,,,,,"113281606","7189374514","525100",,,,,,,,,,,,,,,,,,,,,,,,,264,237,,,237,,,,,30,,"4K","0","0","1","0","0","0","1","0","0","0","0","1","0","0",,"1","0","0","FILING_RECEIVED","2018-07-17",,,,,,"1",,,,,,,,,,,,,,,,,264,"2",,,"2018-07-16T23:00:00-0500","KEVIN GOING",,,,,
