"20180827101338P030109810301001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"FREEDOM ABSTRACT 401(K) PLAN","001","2007-01-01","FREEDOM ABSTRACT CORP.",,,"105 MAXESS ROAD, SUITE 121",,"MELVILLE","NY","11747",,,,,,,,,,,,,,,,,,"134254336","6315015999","524290",,,,,,,,,,,,,,,,,,,"2018-08-27T10:12:49-0500","LORRAINE LINCOLN",,,,,28,17,0,8,25,0,25,21,1,,"2A2E2G2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,20,,,,,,,,,,
"20180827101344P030109810381001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","1","0","0","0",,"PREFERREDONE ADMINISTRATIVE SERVICES, INC. PROFIT SHARING AND SAVINGS PLAN","001","1986-01-01","PREFERREDONE ADMINISTRATIVE SERVICES, INC.",,,"6105 GOLDEN HILLS DRIVE",,"GOLDEN VALLEY","MN","55416",,,,,,,,,,,,,,,,,,"411846481","8004527289","524140",,,,,,,,,,,,,,,,,,,"2018-08-27T06:13:17-0500","THOMAS JOHNSON",,,,,393,378,0,50,428,1,429,384,13,,"2F2G2J2K2R2E2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0",,"1","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,334,,,,,,,,,,
"20180827101404P040144375335001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"NCI, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","1998-01-01","NCI, INC.",,,"3700 ANNAPOLIS LANE NORTH","SUITE 145","PLYMOUTH","MN","55447",,,,,,,,,,,,,,,,,,"411340370","7635593008","423400",,,,,,,,,,,,,,,,,,,"2018-08-27T10:13:24-0500","BRAD JOHNSON",,,,,45,48,3,6,57,0,57,56,0,,"2E2H2O",,"1","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,36,,,,,,,,,,
"20180827101407P030109810445001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"PRILLAMAN & PACE, INCORPORATED EMPLOYEE STOCK OWNERSHIP PLAN","001","1966-08-12","PRILLAMAN & PACE, INCORPORATED",,,"P O BOX 4667",,"MARTINSVILLE","VA","24115",,,,,,,,,,,,,,,,,,"540674637","2766326308","238220",,,,,,,,,,,,,,,,,,,"2018-08-27T10:13:59-0500","DAWN BLACKWELL, CONTROLLER","2018-08-27T10:13:59-0500","F. WOODS CARTER, JR.,SENIOR VP",,,53,33,0,14,47,0,47,41,0,,"2O2Q",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,35,,,,,,,,,,
"20180827101430P030109810493001","2017-04-01","2018-03-31","2",,"0","0","0","0","0","0","0","0","0",,"CLEVELAND BROWNS FOOTBALL HEALTH BENEFIT PLAN","520","2005-06-01","CLEVELAND BROWNS FOOTBALL COMPANY LLC",,,"76 LOU GROZA BLVD.",,"BEREA","OH","44017",,,,,,,,,,,,,,,,,,"341875654","4408915154","711210",,,,,,,,,,,,,,,,,,,"2018-08-27T07:02:55-0500","DAVID JENKINS","2018-08-27T07:02:56-0500","DAVID JENKINS",,,229,231,14,0,245,,,,,,,"4A4Q","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,216,"2",,,,,,,,,
"20180827101508P030109810557001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MICHAEL WEINER, M.D. P.A. PROFIT SHARING PLAN","002","1979-04-01","MICHAEL WEINER, MD. P.A.",,,"2282 N.W. 62ND DRIVE",,"BOCA RATON","FL","33496",,,,,,,,,,,,,,,,,,"591884174","3054012193","621111","MICHAEL WEINER M.D., P.A.",,"2282 N.W. 62ND DRIVE",,"BOCA RATON","FL","33496",,,,,,,"591884174","3054012193",,,,"2018-08-27T10:38:45-0500","MICHAEL WEINER M.D.",,,,,2,0,1,1,2,0,2,2,0,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180827101544P030109810637001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"KATCEF BROTHERS, INC. 401(K) PLAN","001","1968-12-31","KATCEF BROTHERS, INC.",,,"PO BOX 2359",,"ANNAPOLIS","MD","214042359",,,,,,,,,,,,,,,,,,"520859333","4102242391","424800",,,,,,,,,,,,,,,,,,,"2018-08-27T10:13:58-0500","NEAL KATCEF",,,,,207,154,0,40,194,0,194,141,6,,"2E2F2G2J2K2T3D3H",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,169,,,,,,,,,,
"20180827101600P040144377735001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"MENZEL EMPLOYEE MATCHING INVESTMENT PLAN","002","1985-01-01","MENZEL LP",,,"951 SIMUEL ROAD","SUITE I","SPARTANBURG","SC","29301",,,,,,,,,,,,,,,,,,"570924203","8645765678","333900",,,,,,,,,,,,,,,,,,,"2018-08-27T06:15:39-0500","CALVIN PENNINGTON",,,,,52,42,,5,47,,47,41,,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,48,,,,,,,,,,
"20180827101603P030109810701001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","1","ADMINISTRATIVE ERROR","REA MAGNET WIRE CO., INC. EMPLOYEES' GROUP HEALTH BENEFITS PLAN","502","1969-06-08","REA MAGNET WIRE COMPANY, INC.",,,"3400 EAST COLISEUM BOULEVARD",,"FORT WAYNE","IN","46805",,,,,,,,,,,,,,,,,,"350602855","2604217366","335900",,,,,,,,,,,,,,,,,,,"2018-08-27T10:15:29-0500","LORI A. WENINO",,,,,493,485,38,,523,1,,,,,,"4A4D4E","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,493,"2",,,,,,,,,
"20180827101608P030109810717001","2017-04-01","2018-03-31","2",,"0","0","0","0","0","0","0","0","0",,"CLEVELAND BROWNS FOOTBALL LIFE INSURANCE PLAN","521","2010-10-01","CLEVELAND BROWNS FOOTBALL COMPANY LLC",,,"76 LOU GROZA BLVD.",,"BEREA","OH","44017",,,,,,,,,,,,,,,,,,"341875654","4408915154","711210",,,,,,,,,,,,,,,,,,,"2018-08-27T07:02:23-0500","DAVID JENKINS","2018-08-27T07:02:24-0500","DAVID JENKINS",,,228,237,0,0,237,,,,,,,"4B4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,228,"2",,,,,,,,,
"20180827101631P030109810797001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ON CAMPUS MARKETING LLC WELFARE BENEFIT PLAN","503","2014-05-01","ON CAMPUS MARKETING LLC",,,"3 GRAPHICS DRIVE",,"WEST TRENTON","NJ","08628",,,,,,,"3 GRAPHICS DRIVE",,"WEST TRENTON","NJ","08628",,,,,,,"030515491","6097710005","454110",,,,,,,,,,,,,,,,,,,"2018-08-27T09:11:00-0500","BRIAN WALKER",,,,,96,101,3,,104,,104,,,,,"4A4B4D4E4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,96,"2",,,,,,,,,
"20180827101713P040161830337001","2017-04-01","2018-03-31","2",,"0","0","0","0","0","0","0","0","0",,"CLEVELAND BROWNS FOOTBALL LTD PLAN","522","2010-10-01","CLEVELAND BROWNS FOOTBALL COMPANY LLC",,,"76 LOU GROZA BLVD.",,"BEREA","OH","44017",,,,,,,,,,,,,,,,,,"341875654","4408915154","711210",,,,,,,,,,,,,,,,,,,"2018-08-27T07:01:56-0500","DAVID JENKINS","2018-08-27T07:01:56-0500","DAVID JENKINS",,,228,237,0,0,237,,,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,228,"2",,,,,,,,,
"20180827101818P040161832497001","2017-04-01","2018-03-31","2",,"0","0","0","0","0","0","0","0","0",,"CLEVELAND BROWNS FOOTBALL DENTAL PLAN","523","2014-10-01","CLEVELAND BROWNS FOOTBALL COMPANY LLC",,,"76 LOU GROZA BLVD.",,"BEREA","OH","44017",,,,,,,,,,,,,,,,,,"341875654","4408915154","711210",,,,,,,,,,,,,,,,,,,"2018-08-27T07:01:22-0500","DAVID JENKINS","2018-08-27T07:01:22-0500","DAVID JENKINS",,,229,231,14,0,245,,,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,216,"2",,,,,,,,,
"20180827102003P040006428773001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WATKINS ASSOCIATED INDUSTRIES, INC. EMPLOYEES' INCENTIVE SAVINGS PLAN","002","1987-02-01","WATKINS ASSOCIATED INDUSTRIES, INC.",,,"1958 MONROE DRIVE NORTHEAST",,"ATLANTA","GA","30324",,,,,,,,,,,,,,,,,,"580827847","4048723841","551112",,,,,,,,,,,,,,,,,,,"2018-08-27T10:17:48-0500","JOHN MAGGARD",,,,,1345,1197,0,184,1381,1,1382,1170,5,,"2E2F2G2J2K2R2S2T3H3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1157,,,,,,,,,,
"20180827102032P040161837233001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"FLEX ACCOUNTS","510","1987-07-01","CHILDREN'S HOSPITAL COLORADO",,"HUMAN RESOURCES","13123 EAST 16TH AVENUE, B105",,"AURORA","CO","80045",,,,,,,"13100 E. COLFAX AVENUE, SUITE 600",,"AURORA","CO","80011",,,,,,,"840166760","7207776480","622000",,,,,,,,,,,,,,,,,,,"2018-08-27T10:19:06-0500","MELISSA FISHER",,,,,6032,6083,53,13,6149,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5966,"2",,,,,,,,,
"20180827102040P040161837409001","2017-04-01","2018-03-31","2",,"0","0","0","0","0","0","0","0","0",,"CLEVELAND BROWNS FOOTBALL VISION PLAN","524","2014-10-01","CLEVELAND BROWNS FOOTBALL COMPANY LLC",,,"76 LOU GROZA BLVD.",,"BEREA","OH","44017",,,,,,,,,,,,,,,,,,"341875654","4408915154","711210",,,,,,,,,,,,,,,,,,,"2018-08-27T07:00:47-0500","DAVID JENKINS","2018-08-27T07:00:47-0500","DAVID JENKINS",,,229,231,14,0,245,,,,,,,"4E","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,216,"2",,,,,,,,,
"20180827102048P040161837761001","2018-01-01","2018-07-16","2",,"0","0","1","1","0","0","0","0","0",,"BMT PROFIT SHARING PLAN","001","1994-01-01","BRENNER, MCDONAGH & TORTOLANI, INC.",,,"220 WHITE PLAINS ROAD, 6TH FLOOR",,"TARRYTOWN","NY","10591",,,,,,,,,,,,,,,,,,"133866212","9143471600","541600",,,,,,,,,,,,,,,,,,,"2018-08-27T06:18:54-0500","PETER KANDEL",,,,,49,0,0,0,0,0,0,0,,,"2E2F2G2J2K2T3D2A",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,46,,,,,,,,,,
"20180827102108P040161838433001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"ADVANCE BUSINESS SYSTEMS & SUPPLY COMPANY 401(K) PLAN AND TRUST","003","1992-07-01","ADVANCE BUSINESS SYSTEMS & SUPPLY COMPANY",,,"10755 YORK ROAD",,"COCKEYSVILLE","MD","21030",,,,,,,,,,,,,,,,,,"520802773","4102524800","423800",,,,,,,,,,,,,,,,,,,"2018-08-27T10:20:29-0500","ASHLEY HARTSELL","2018-08-27T10:20:29-0500","ASHLEY HARTSELL",,,196,173,0,35,208,0,208,184,12,,"2E2F2J2K3D2T","4B","1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","1","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,167,"2",,,,,,,,,
"20180827143013P030059251327001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"UNION OF CONCERNED SCIENTISTS, INC. 403B PLAN","001","1990-01-01","UNION OF CONCERNED SCIENTISTS, INC.",,,"TWO BRATTLE SQUARE",,"CAMBRIDGE","MA","022389105",,,,,,,,,,,,,,,,,,"042535767","6175475552","541700",,,,,,,,,,,,,,,,,,,"2018-08-27T14:27:57-0500","JAVIER CABAN","2018-08-27T14:27:57-0500","JAVIER CABAN",,,334,193,0,179,372,0,372,339,0,,"2F2G2L2M",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","2","1","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,177,,,,,,,,,,
"20180827143240P030006035401001","2017-04-01","2018-03-31","2",,,,,,,,,,,,"DEDHAM SPORTSMEN MONEY PURCHASE PENSION PLAN","002","1984-04-01","DEDHAM SPORTSMEN",,,"940 PROVIDENCE HWY",,"DEDHAM","MA","02026",,,,,,,,,,,,,,,,,,"042197846","7813268844","451110",,,,,,,,,,,,,,,,,,,,,,,,,15,9,0,5,14,0,14,14,0,,"2C3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-08-27",,,,,,"1",,,,,,,,,,,,,,,,,10,,,,"2018-08-15T01:00:00-0500","JULIE EDWARDS",,,,,
"20180827143310P040144735735001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CHICAGO INDUSTRIAL FOOD INGREDIENTS, INC. 401(K) PLAN","001","2000-01-01","CIFII, INC. (CHICAGO INDUSTRIAL FOOD INGREDIENTS,",,,"3817 MCCOY DRIVE STE 109",,"AURORA","IL","60504",,,,,,,,,,,,,,,,,,"363435667","6303697873","424400",,,,,,,,,,,,,,,,"CHICAGO INDUSTRIAL FOOD INGREDIENTS, INC.","363435667","001","2018-08-27T10:32:37-0500","PETER KRUG",,,,,29,25,0,3,28,0,28,26,1,,"2A2E2F2G2J2K2S2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,22,,,,,,"CHICAGO INDUSTRIAL FOOD INGREDIENTS, INC. 401K PLAN & TRUST",,,,
"20180827143414P040144737719001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NTS COMMUNICATIONS, INC. EMPLOYEE BENEFIT PLAN","501","1984-02-01","NTS COMMUNICATIONS, INC.",,"VICE PRESIDENT - HUMAN RESOURCES","1220 BROADWAY",,"LUBBOCK","TX","794013201",,,,,,,"1220 BROADWAY",,"LUBBOCK","TX","794013201",,,,,,,"751791082","8067970687","517000","NTS COMMUNICATIONS, INC.","VICE PRESIDENT - HUMAN RESOURCES","1220 BROADWAY",,"LUBBOCK","TX","794013201",,,,,,,"751791082","8067970687",,,,"2018-08-27T14:32:48-0500","DONALD PITTMAN","2018-08-27T14:32:48-0500","DONALD PITTMAN",,,231,175,1,0,176,,176,,,,,"4A4B4D4E4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,231,"2",,,,,,,,,
"20180827143511P040144739255001","2017-01-01","2017-12-31","2",,"0",,"0","0","1","1",,,,,"WAGNER INDUSTRIES, INC. 401(K) RETIREMENT PLAN","001","1988-12-01","WAGNER INDUSTRIES, INC.",,,"1201 E 12TH AVE",,"NORTH KANSAS CITY","MO","641164306",,,,,,,,,,,,,,,,,,"440595244","8164213520","493100",,,,,,,,,,,,,,,,,,,"2018-08-27T14:35:06-0500","GINGER CLARE","2018-08-27T14:34:02-0500","GINGER CLARE",,,206,192,0,21,213,0,213,185,15,,"2E2F2G2J2K2S2T3D",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","2","1","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,186,,,,,,,,,,
"20180827143529P030145862359001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"THEDACARE RETIREMENT AND 403(B) SAVINGS PLAN","003","2004-01-01","THEDACARE INC.",,,"122 EAST COLLEGE AVENUE",,"APPLETON","WI","549128025",,,,,,,,,,,,,,,,,,"391509362","9208305800","622000",,,,,,,,,,,,,,,,,,,"2018-08-27T15:34:35-0500","KAREN GARVEY",,,,,7804,6675,38,1288,8001,18,8019,7811,193,,"2F2G2L2M2R2S2T",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","3","1",,,"FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6646,,,,,,,,,,
"20180827143554P040144740727001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BALYASNY ASSET MANAGEMENT LP EMPLOYEE BENEFITS PLAN","501","2007-02-01","BALYASNY ASSET MANAGEMENT LP",,,"444 WEST LAKE STREET","50TH FLOOR","CHICAGO","IL","60606",,,,,,,,,,,,,,,,,,"364486492","3124992999","523900",,,,,,,,,,,,,,,,,,,"2018-08-27T14:34:45-0500","KRISTIN WOOD",,,,,433,484,0,0,484,,,,,,,"4A4B4D4E4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,433,"2",,,,,,,,,
"20180827143910P040144745703001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"PUBMATIC, INC. RETIREMENT TRUST","001","2008-02-01","PUBMATIC, INC.",,,"305 MAIN STREET, SUITE 100",,"REDWOOD CITY","CA","94063",,,,,,,,,,,,,,,,,,"205863224","6503313485","518210",,,,,,,,,,,,,,,,,,,"2018-08-27T10:37:06-0500","MICHAEL VAN DER ZWEEP",,,,,205,145,0,75,220,0,220,163,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0","0","1","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,130,,,,,,,,,,
"20180827143939P030156740257001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"CROUCH SUPPLY COMPANY, INC. PROFIT SHARING PLAN","001","1977-05-01","CROUCH SUPPLY COMPANY, INC.",,,"305 SOUTH MAIN STREET",,"FT. WORTH","TX","76104",,,,,,,,,,,,,,,,,,"750779849","8173322118","423800",,,,,,,,,,,,,,,,,,,"2018-08-27T10:39:07-0500","MICHAEL DAVIS",,,,,27,1,0,9,10,0,10,10,0,,"2E2G2J2K2T3D2F",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,21,,,,,,,,,,
"20180827143949P040144746743001","2017-04-01","2018-03-31","2",,,,,,,,,,,,"CAMPBELL-KRIEGER PROFIT SHARING PLAN","001","1977-04-01","RICHARD M. CAMPBELL",,,"1310 BAY STREET",,"ALAMEDA","CA","94501",,,,,,,,,,,,,,,,,,"264412030","5105215656","524210",,,,,,,,,,,,,,,,,,,"2018-08-27T15:39:41-0500","RICHARD CAMPBELL",,,,,2,2,,,2,,2,2,,,"2E3D3B",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180827143949P040144746759001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"JENSEN'S INC. THRIFT PLAN","001","1970-12-31","JENSEN'S INC.",,,"246 REDSTONE STREET",,"SOUTHINGTON","CT","06489",,,,,,,,,,,,,,,,,,"060404530","8607930281","531190",,,,,,,,,,,,,,,,,,,"2018-08-27T10:35:28-0500","ALAN KRIEGER",,,,,160,125,1,24,150,3,153,130,4,,"2E2F2G2J2K2S2T3D",,,"0","1","0",,"0","1","0","1","0",,"1","0","0","0","1","1","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,131,,,,,,,,,,
"20180827144037P040144747959001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"COVENANT HOUSE INCORPORATED 403(B) PLAN","002","2009-01-01","COVENANT HOUSE, INCORPORATED",,,"251 E. BRINGHURST STREET",,"PHILADELPHIA","PA","19144",,,,,,,,,,,,,,,,,,"236405863","2158441020","621498",,,,,,,,,,,,,,,,,,,"2018-08-27T14:40:14-0500","SAM CHUKWUEZE",,,,,41,36,0,4,40,0,40,39,0,,"2G2M3D",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,37,,,,,,,,,,
"20180827144119P040004709241001","2017-01-01","2017-12-31","2",,"1",,,,,"1",,,,,"SEVERANCE PLAN FOR EMPLOYEES OF THE COLLEGE BOARD","506","2006-01-01","COLLEGE ENTRANCE EXAMINATION BOARD","COLLEGE BOARD",,"250 VESEY STREET",,"NEW YORK","NY","10281",,,,,,,,,,,,,,,,,,"131623965","2127138000","611000",,,,,,,,,,,,,,,,,,,,,,,,,40,73,0,0,73,,,,,,,"4I",,,,"1",,,,"1",,,,,,,,,,,"FILING_RECEIVED","2018-08-27",,,,,,"1",,,,,,,,,,,,,,,,,40,"2",,,"2018-08-24T03:00:00-0500","JEANETTE BRIZEL",,,,,
"20180827144146P030156743601001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"CANTONI GROUP HEALTH PLAN","501","2010-02-01","CANTONI LP",,,"4800 ALPHA RD",,"DALLAS","TX","752444607",,,,,,,"4800 ALPHA RD",,"DALLAS","TX","752444607",,,,,,,"752938626","9729349191","442110",,,,,,,,,,,,,,,,,,,"2018-08-27T14:22:29-0500","SUE FAUCHER","2018-08-27T14:22:29-0500","SUE FAUCHER",,,128,125,1,,126,,126,,,,,"4A4B4D4E4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-08-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,128,"2",,,,,,,,,
"20180808161508P040107753527001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"LANEHART ELECTRICAL CONTRACTORS WELFARE PLAN","501","2002-01-01","LANEHART ELECTRICAL CONTRACTORS LLC",,,"2411 RIVER HILL RD",,"IRVING","TX","75061",,,,,,,,,,,,,,,,,,"760121360","9727211304","238210",,,,,,,,,,,,,,,,,,,"2018-08-08T16:42:55-0500","RANDY GARRETT","2018-08-08T16:43:06-0500","RANDY GARRETT",,,492,521,0,0,521,,,,,,,"4A4B4H","1",,,"1","1",,,"1",,,,,,"1","4","1",,,"FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,492,"2",,,,,,,,,
"20180808161541P030005470741001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"DESERT EMPIRE TRANSFER & STORAGE INC. PROFIT SHARING PLAN","002","1987-04-01","DESERT EMPIRE TRANSFER & STORAGE INC.",,,"258 E. COMMERCIAL ROAD",,"SAN BERNARDINO","CA","92408",,,,,,,,,,,,,,,,,,"953731438","9093703077","484120",,,,,,,,,,,,,,,,,,,"2018-08-08T12:10:35-0500","JAMES PRUSA",,,,,59,54,0,5,59,1,60,39,0,,"2E2F2G2J2K2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,56,,,,,,,,,,
"20180808161551P040076306173001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"LMPERFORMANCE 401K TRUST","001","2016-02-03","LM PERFORMANCE, INC.",,"LEON MARAIST","4074 INDIAN TRAIL",,"DESTIN","FL","32541",,,,,,,,,,,,,,,,,,"200169281","8506544730","441300",,,,,,,,,,,,,,,,,,,"2018-08-08T16:13:08-0500","LEON MARAIST",,,,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K2R2S3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-08-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180808161838P040055759407001","2017-07-01","2018-06-30","2",,"0","0","0","0","0","0","0","0","0",,"LABADIE AUTO COMPANY WELFARE BENEFIT PLAN","501","2009-07-01","LABADIE AUTO COMPANY",,,"711 S. EUCLID AVE.",,"BAY CITY","MI","48706",,,,,,,,,,,,,,,,,,"381816512","9894600346","441110",,,,,,,,,,,,,,,,,,,,,,,,,159,148,0,0,148,,,,,,,"4B4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-08-08",,,,,,"1",,,,,,,,,,,,,,,,,159,"2",,,"2018-08-07T07:00:00-0500","MIKE LANCE",,,,,
