"20180730120443P040063445917001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MARIPOSA BAKING COMPANY HEALTH AND WELFARE PLAN","505","2015-04-01","MARIPOSA BAKING COMPANY",,,"5427 TELEGRAPH AVE, D3",,"OAKLAND","CA","94609",,,,,,,,,,,,,,,,,,"261208869","5105950955","311800",,,,,,,,,,,,,,,,,,,"2018-07-30T12:04:41-0500","BARRY MAAS",,,,,11,1,8,0,9,,,,,,,"4A4D4E","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,7,"2",,,,,,,,,
"20180730120453P040063446221001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VALITAS HEALTH SERVICES, INC. DBA CORIZON HEALTH WELFARE BENEFIT PLAN","501","2003-01-01","VALITAS HEALTH SERVICES, INC. DBA CORIZON HEALTH",,,"103 POWELL COURT","SUITE 300","BRENTWOOD","TN","37027",,,,,,,,,,,,,,,,,,"232704721","8007290069","621399",,,,,,,,,,,,,,,,,,,,,,,,,4761,3051,56,38,3145,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","24","0","0","0","FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,3611,"2",,,"2018-07-30T07:00:00-0500","CINDY TRESIDER",,,,,
"20180730120528P030091183223001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"NORTHPARK MANAGEMENT COMPANY TAX-DEFERRED SAVINGS PLAN","001","1995-04-01","NORTHPARK MANAGEMENT COMPANY",,,"8080 NORTH CENTRAL EXPRESSWAY","SUITE 1100","DALLAS","TX","75206",,,,,,,,,,,,,,,,,,"752589506","2143691234","531190",,,,,,,,,,,,,,,,,,,"2018-07-30T08:04:57-0500","KATHY PAULSEN",,,,,144,131,0,11,142,0,142,127,0,,"2K2T3D2E2F2G2J",,"0","0","1","0","0","0","1","0","1","0",,"1","0","0","0","1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,139,,,,,,,,,,
"20180730130505P030069421325001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"OUTDOOR RESOURCES INC 401(K) PLAN","001","2015-01-07","OUTDOOR RESOURCES INC","GINGERICH TREE FARM",,"620 W PARKVIEW DR",,"ARTHUR","IL","61911",,,,,,,,,,,,,,,,,,"472753202","2172597506","444200",,,,,,,,,,,,,,,,,,,"2018-07-30T13:04:57-0500","MONROE GINGERICH","2018-07-30T13:04:57-0500","MONROE GINGERICH",,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180730130501P040098409057001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"JM EAGLE EMPLOYEES' PENSION PLAN","002","1989-01-01","J-M MANFACTURING CO., INC",,,"5200 WEST CENTURY BLVD",,"LOS ANGELES","CA","90045",,,,,,,,,,,,,,,,,,"840895616","3106938200","326100",,,,,,,,,,,,,,,,,,,"2018-07-30T13:03:55-0500","VINCENT ESPINOSA",,,,,1447,1169,1,403,1573,0,1573,1573,0,,"2C2A2T2S",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1045,,,,,,,,,,
"20180730130511P040098409889001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FRONTIER SCIENCE & TECHNOLOGY RESEARCH FOUNDATION, INC. WELFARE BENEFIT PLAN","501","1990-01-01","FRONTIER SCIENCE & TECHNOLOGY RESEARCH FOUNDATION, INC.",,,"1371 BEACON STREET","SUITE 203","BROOKLINE","MA","02446",,,,,,,,,,,,,,,,,,"161056814","6176322000","541700",,,,,,,,,,,,,,,,,,,"2018-07-30T13:02:50-0500","LISA ZDARSKY","2018-07-30T13:02:50-0500","LISA ZDARSKY",,,205,216,,,216,,,,,,,"4A4B4D4F4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,205,"2",,,,,,,,,
"20180730130519P040003955845001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"HOMETOWN GROCERY 401(K) RETIREMENT SAVINGS PLAN","001","2008-08-01","HOMETOWN GROCERY LLC DBA GRANT'S SUPERMARKET",,,"P O BOX 69",,"NORTH TAZEWELL","VA","24630",,,,,,,,,,,,,,,,,,"331058339","3043242260","445110",,,,,,,,,,,,,,,,,,,"2018-07-30T13:05:10-0500","RONNY MARTIN",,,,,260,202,0,20,222,0,222,136,0,,"2E3D2G2J2K2F2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,245,,,,,,,,,,
"20180730130539P040098411425004","2017-01-01","2017-12-31","2",,,,,,"1",,,,,,"BUFFALO NEWSPRESS INC. EMPLOYEE WELFARE BENEFIT PLAN","501","1990-01-01","BUFFALO NEWSPRESS INC.",,,"200 BROADWAY",,"BUFFALO","NY","14204",,,,,,,,,,,,,,,,,,"161206028","7168521600","323100",,,,,,,,,,,,,,,,,,,,,,,,,179,99,,,99,,,,,,,"4A4B4D","1",,,"1","1",,,"1",,,,,,"1","4",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,179,"2",,,"2018-07-25T07:00:00-0500","WAYNE WAWRZYNIEC",,,,,
"20180730130539P040098411425002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"TIGHE & BOND, INC. - FLEXIBLE BENEFITS PLAN","502","1992-01-01","TIGHE & BOND, INC.",,,"53 SOUTHAMPTON ROAD",,"WESTFIELD","MA","010851786",,,,,,,,,,,,,,,,,,"042821431","4135621600","541330",,,,,,,,,,,,,,,,,,,"2018-07-19T08:56:06-0500","LAVALIER ALVES","2018-07-19T08:56:06-0500","LAVALIER ALVES",,,245,274,7,,281,,,,,,,"4A4D4E","1",,,"1","1",,,"1",,,,,,"1","3","1",,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,245,"2",,,,,,,,,
"20180730130539P040098411425003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BUFFALO NEWSPRESS INC. 401(K) SAVINGS PLAN","002","1996-01-01","BUFFALO NEWSPRESS INC.",,,"200 BROADWAY",,"BUFFALO","NY","142041439",,,,,,,"P.O. BOX 648",,"BUFFALO","NY","142400648",,,,,,,"161206028","7168521600","323100",,,,,,,,,,,,,,,,,,,,,,,,,134,129,,14,143,,143,143,3,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,123,,,,"2018-07-26T07:00:00-0500","WAYNE WAWRZYNIEC",,,,,
"20180730130540P040098411505004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"THE CITIZENS BANK LONG TERM DISABILITY PLAN","502","1980-02-01","CITIZENS BANK",,"CITIZENS BANKSHARES, INC AND SUBS","P.O. BOX 4140, 500 WEST BROADWAY",,"FARMINGTON","NM","87499",,,,,,,"500 W. BROADWAY",,"FARMINGTON","NM","87499",,,,,,,"850021005","5055990100","522110",,,,,,,,,,,,,,,,,,,"2018-07-30T06:20:19-0500","CHRISSY ANDREWS","2018-07-30T06:20:19-0500","CHRISSY ANDREWS",,,121,119,,,119,,,,,,,"4H","1",,,"1","1",,,"1",,,,,,"1","1",,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,121,,,,,,,,,,
"20180730130540P040098411505003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"JOHN E. ERNST PROFIT SHARING PLAN","001","1986-02-10","JOHN E. ERNST",,,"126 NORTH 30TH ST. - SUITE 103",,"QUINCY","IL","62301",,,,,,,"126 NORTH 30TH ST. - SUITE 103",,"QUINCY","IL","62301",,,,,,,"371192989","2172234127","524210",,,,,,,,,,,,,,,,,,,"2018-07-24T08:03:54-0500","JOHN E. ERNST","2018-07-24T08:03:54-0500","JOHN E. ERNST",,,2,2,,,2,,2,2,,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180730130540P040098411505002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"R.L. O'NEAL & SONS, INC. EMPLOYEES PROFIT SHARING PLAN","001","1974-01-01","R.L. O'NEAL & SONS, INC.",,,"819 N. COUNTY RD., 3050E",,"PLYMOUTH","IL","623679427",,,,,,,"819 N. COUNTY RD., 3050E",,"PLYMOUTH","IL","623679427",,,,,,,"370976033","3094583350","212320",,,,,,,,,,,,,,,,,,,"2018-07-24T07:10:24-0500","JOHN L. O'NEAL","2018-07-24T07:10:24-0500","JOHN L. O'NEAL",,,5,4,,,4,,4,4,,,"2E",,"1",,"1",,"1",,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180730130549P040098412593001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PINSKY & PINSKY 401K SAVINGS PLAN","002","2000-01-01","PINSKY & PINSKY PC",,,"5790 WIDEWATERS PARKWAY","SUITE 250","SYRACUSE","NY","13214",,,,,,,,,,,,,,,,,,"161134373","3154462384","541110","PINSKY & PINSKY PC",,"5790 WIDEWATERS PARKWAY","SUITE 250","SYRACUSE","NY","13214",,,,,,,"161134373","3154462384",,,,,,,,,,5,4,0,1,5,0,5,5,0,,"2E2F2H2J3D","4B","1","0","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-07-30",,,,,,,,,,,,,,,,,,,,,,,4,"2",,,"2018-07-10T19:00:00-0500","TODD PINSKY",,,,,
"20180730130559P040098413169001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AGENCY TRADING GROUP DBA PRAIRIE COMPANIES EMPLOYEE WELFARE BENEFIT PLAN","501","2016-01-01","AGENCY TRADING GROUP, INC.","DBA PRAIRIE COMPANIES",,"235 EAST LAKE STREET",,"WAYZATA","MN","55391",,,,,,,,,,,,,,,,,,"522269394","6124994951","523120",,,,,,,,,,,,,,,,,,,"2018-07-30T12:53:33-0500","JOELLEN LAWLER","2018-07-30T12:53:33-0500","JOELLEN LAWLER",,,118,139,0,0,139,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,118,"2",,,,,,,,,
"20180730130624P030069422413001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"FRANDSEN CORPORATION DENTAL INSURANCE PLAN","503","2017-01-01","FRANDSEN CORPORATION",,,"4388 ROUND LAKE ROAD WEST",,"ARDEN HILLS","MN","55112",,,,,,,,,,,,,,,,,,"411881785","6514075700","326100",,,,,,,,,,,,,,,,,,,"2018-07-30T13:06:08-0500","JOEL KRUEGER","2018-07-30T13:06:08-0500","JOEL KRUEGER",,,385,336,47,,383,,,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,350,"2",,,,,,,,,
"20180730123235P040063485197001","2013-01-01","2013-12-31","3",,"0","0","0","0","0","0","0","1","0",,"ARCO COMPANIES BENEFIT TRUST","501","2010-01-01","ARCO COMPANIES BENEFIT TRUST",,"ARCO MURRAY CORPORATE SERVICES, INC.","900 N ROCK HILL RD",,"SAINT LOUIS","MO","631191315",,,,,,,"900 N ROCK HILL RD",,"SAINT LOUIS","MO","631191315",,,,,,,"831231926","3149630715","525100","ARCO MURRAY CORPORATE SERVICES, INC.","AUSTIN MOORE","900 N ROCK HILL RD",,"SAINT LOUIS","MO","631191315",,,,,,,"431910319","3149182119",,,,"2018-07-30T09:54:52-0500","CHARLES MOORE",,,,,187,218,0,0,218,0,218,,,14,,"4A4B4D4E4F4H","0","0","0","1","1","0","0","0","0","0","0","0","0","1","5","1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,218,"1","1","64787999",,,,,,,
"20180730123250P030069377757001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BRT RETIREMENT SAVINGS PLAN","001","2016-01-01","BENNETT CONSTRUCTION, INC.",,,"P.O.BOX 1377, RR 1 BOX 1","RR 1 BOX 1","BEAVER","OK","73932",,,,,,,,,,,,,,,,,,"731576184","5806253092","237100",,,,,,,,,,,,,,,,,,,"2018-07-30T13:32:23-0500","PENNYE STEPHENS",,,,,210,267,0,0,267,0,267,49,0,,"2E2F2G2J2K3D",,,,"1",,,,"1",,"1",,,"1",,,,,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,208,,,,,,,,,,
"20180730123303P030069378013001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BUTERA FINER FOODS, INC. EMPLOYEE RETIREMENT AND SAVINGS PLAN","002","1987-05-01","BUTERA FINER FOODS, INC.",,,"ONE CLOCK TOWER PLAZA",,"ELGIN","IL","60120",,,,,,,"ONE CLOCK TOWER PLAZA",,"ELGIN","IL","60120",,,,,,,"362661964","8477411010","445110",,,,,,,,,,,,,,,,,,,"2018-07-30T12:11:21-0500","JOSEPH BUTERA","2018-07-30T12:11:21-0500","JOSEPH BUTERA",,,397,354,6,28,388,0,388,188,10,,"2E2F2G2J2K2T3D",,"1","0","0","0","1","0","0","0","1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,351,,,,,,,,,,
"20180730123306P040063485773001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"CENTER FOR COASTAL STUDIES DEFINED CONTRIBUTION PLAN","001","2000-04-30","CENTER FOR COASTAL STUDIES",,"RICHARD DELANEY","5 HOLWAY AVE",,"PROVINCETOWN","MA","026571326",,,,,,,"5 HOLWAY AVE",,"PROVINCETOWN","MA","026571326",,,,,,,"042609788","5084873622","541700","CENTER FOR COASTAL STUDIES","STEPHANIE RICHARDSON","5 HOLWAY AVE",,"PROVINCETOWN","MA","026571326",,,,,,,"042609788","5084873622",,,,"2018-07-30T12:03:42-0500","STEPHANIE RICHARDSON","2018-07-30T12:10:55-0500","RICHARD DELANEY",,,29,15,2,12,29,,29,29,,,"2L",,"1","0","0","0","1","0","0","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,16,"2",,,,,,,,,
"20180730123305P040063485741001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LOUREIRO ENGINEERING ASSOCIATES, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","1998-01-01","LOUREIRO ENGINEERING ASSOCIATES, INC.",,,"100 NORTHWEST DRIVE",,"PLAINVILLE","CT","060621559",,,,,,,,,,,,,,,,,,"060918334","8607476181","541330",,,,,,,,,,,,,,,,,,,,,,,,,195,110,56,41,207,0,207,207,8,,"2I2O3I2Q",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,126,,,,"2018-07-30T07:00:00-0500","JEFF LOUREIRO",,,,,
"20180730123316P040063486061001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VALENCIA STREET PROJECTS, LLC HEALTH AND WELFARE PLAN","505","2015-04-01","VALENCIA STREET PROJECTS, LLC",,,"580 VALENCIA STREET",,"SAN FRANCISCO","CA","94110",,,,,,,,,,,,,,,,,,"272232481","4153213010","722511",,,,,,,,,,,,,,,,,,,"2018-07-30T12:33:14-0500","BARRY MAAS",,,,,15,13,1,0,14,,,,,,,"4A4D4E","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13,"2",,,,,,,,,
"20180730123319P040063486253001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"CENTER FOR COASTAL STUDIES TAX DEFERRED ANNUITY PLAN","002","2000-04-30","CENTER FOR COASTAL STUDIES",,"RICHARD DELANEY","5 HOLWAY AVE",,"PROVINCETOWN","MA","026571326",,,,,,,"5 HOLWAY AVE",,"PROVINCETOWN","MA","026571326",,,,,,,"042609788","5084873622","541700","CENTER FOR COASTAL STUDIES","STEPHANIE RICHARDSON","5 HOLWAY AVE",,"PROVINCETOWN","MA","026571326",,,,,,,"042609788","5084873622",,,,"2018-07-30T12:00:02-0500","STEPHANIE RICHARDSON","2018-07-30T11:42:11-0500","RICHARD DELANEY",,,7,4,2,1,7,,7,,,,"2L",,"1","0","0","0","1","0","0","0","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,7,"2",,,,,,,,,
"20180730123321P030069378381001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CHALLENGE UNLIMITED, INC. HEALTH & WELFARE PLAN","503","1994-01-10","CHALLENGE UNLIMITED, INC.",,"C/O FCE BENEFIT ADMINISTRATORS, INC.","1528 SOUTH EL CAMINO REAL","SUITE 307","SAN MATEO","CA","94402",,,,,,,,,,,,,,,,,,"370805566","6503410306","624310",,,,,,,,,,,,,,,,,,,"2018-07-30T12:13:30-0500","LEO POETTKER","2018-07-30T12:13:30-0500","LEO POETTKER",,,578,560,,,560,,,,,,,"4A4B4D4E4F4H4L","0","0","1","0","1","0","1","0","0","0","0","1","0","1","7","1","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,578,"2",,,,,,,,,
"20180730123323P040063486429001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LAW OFFICES OF GLENDA F. SWEARINGEN, P.A. RETIREMENT PLAN & TRUST","004","2006-01-01","LAW OFFICES OF GLENDA F. SWEARINGEN P.A.",,,"4431 LAFAYETTE STREET",,"MARIANNA","FL","32446",,,,,,,,,,,,,,,,,,"592226711","8505264220","541110",,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,1,4,0,4,4,0,,"2A2E2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","1","0","FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,3,,,,"2018-07-23T23:00:00-0500","GLENDA F. SWEARINGEN",,,,,
"20180730123324P030069378429001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WALTERS & MASON RETAIL INC. HEALTH BENEFIT PLAN","501","2016-01-01","WALTERS & MASON RETAIL INC.",,,"150 WEST CHURCH AVENUE",,"MARYVILLE","TN","37801",,,,,,,,,,,,,,,,,,"264814759","8652887700","448120",,,,,,,,,,,,,,,,,,,"2018-07-30T12:33:08-0500","CRYSTAL LAWSON",,,,,144,202,2,0,204,,,,,,,"4A","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,142,"2",,,,,,,,,
"20180730123324P030069378445001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MERVYN J. MATORIAN PROFIT SHARING PLAN","001","1987-01-01","MERVYN J. MATORIAN",,,"8538 DEL WEBB BLVD.",,"LAS VEGAS","NV","891348676",,,,,,,,,,,,,,,,,,"880127553","7022568100","524210",,,,,,,,,,,,,,,,,,,"2018-07-30T12:33:06-0500","MERVYN J. MATORIAN",,,,,4,4,0,0,4,0,4,4,0,,"2E3B3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180730123327P040063486669001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"WALTERS & MASON RETAIL INC. DENTAL PLAN","502","2017-01-01","WALTERS & MASON RETAIL INC.",,,"150 WEST CHURCH AVENUE",,"MARYVILLE","TN","37801",,,,,,,,,,,,,,,,,,"264814759","8652887700","448120",,,,,,,,,,,,,,,,,,,"2018-07-30T12:32:19-0500","CRYSTAL LAWSON",,,,,145,140,2,0,142,,,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,143,"2",,,,,,,,,
"20180730123342P040063487277001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INTERA INC EMPLOYEE BENEFITS PLAN","503","2002-01-01","INTERA INC.",,,"9600 GREAT HILLS TRAIL","SUITE 300W","AUSTIN","TX","78759",,,,,,,,,,,,,,,,,,"743010638","5124252000","541600",,,,,,,,,,,,,,,,,,,"2018-07-30T12:28:22-0500","JENNIFER LOUVIERE",,,,,129,135,4,4,143,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,129,"2",,,,,,,,,
"20180730123401P040046163487001","2017-08-01","2017-12-31","2",,"1",,,"1",,"1",,,,,"JOHNSON DEVELOPMENT ASSOCIATES, INC. TERM LIFE","506","1986-08-01","JOHNSON DEVELOPMENT ASSOCIATES, INC.",,,"100 DUNBAR STREET","SUITE 400","SPARTANBURG","SC","29306",,,,,,,,,,,,,,,,,,"570833391","8645945862","237210",,,,,,,,,,,,,,,,,,,,,,,,,118,126,0,0,126,,,,,,,"4B4L","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,118,"2",,,"2018-07-27T03:00:00-0500","KATIE LOVELL",,,,,
"20180730123407P040063488653001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VERSION 2, LP DBA PENNZOIL 10 MINUTE OIL CHANGE HEALTH & WELFARE PLAN","505","2015-04-01","VERSION 2, LP DBA PENNZOIL 10 MINUTE OIL CHANGE",,,"6218 OXFORD LAKE DR",,"ROSENBERG","TX","77471",,,,,,,,,,,,,,,,,,"261789263","4154991358","811110",,,,,,,,,,,,,,,,,,,"2018-07-30T12:34:04-0500","BARRY MAAS",,,,,23,4,19,0,23,,,,,,,"4A4D4E","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,16,"2",,,,,,,,,
"20180730123417P030069379773001","2017-04-01","2018-03-31","2",,,,,,,,,,,,"GROUP LONG TERM DISABILITY FOR EMPLOYEES OF P.C. RICHARD & SON","503","1991-01-01","P.C. RICHARD & SON",,,"150 PRICE PARKWAY",,"FARMINGDALE","NY","11735",,,,,,,,,,,,,,,,,,"112128677","6318434300","443141",,,,,,,,,,,,,,,,,,,"2018-07-26T12:01:23-0500","LEAH KOCH","2018-07-30T13:33:32-0500","KEVIN HUGHEY",,,1919,1903,,,1903,,1903,,,,,"4H","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1919,"2",,,,,,,,,
"20180730123422P040063489325001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HASTINGS INVESTMENT GROUP RETIREMENT PLAN","001","2007-12-17","HASTINGS INVESTMENT GROUP, INC.",,,"5540 HESPER WAY",,"CARMICHAEL","CA","95608",,,,,,,,,,,,,,,,,,"261579516","4153077972","621510",,,,,,,,,,,,,,,,,,,"2018-07-30T12:17:20-0500","WILLIAM JEFFREY HASTINGS",,,,,2,2,0,0,2,0,2,2,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-07-30","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180730123428P040063489709001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GROUP INSURANCE PLAN MOUNT VERNON","501","1972-07-01","MOUNT VERNON MILLS, INC.",,,"POST OFFICE BOX 100",,"MAULDIN","SC","29662",,,,,,,,,,,,,,,,,,"520422760","8646887220","314000",,,,,,,,,,,,,,,,,,,,,,,,,1621,1621,0,0,1621,,,,,,,"4A4B4D4E4F","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","1","0","0","FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,1612,"2",,,"2018-07-29T23:00:00-0500","JAMIE COREY",,,,,
"20180730123442P030040890095001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GRAND HAVEN PATHOLOGY PC PROFIT SHARING & RETIREMENT SAVINGS TR","001","2000-01-01","GRAND HAVEN PATHOLOGY PC",,,"PO BOX 684",,"GRAND HAVEN","MI","494170684",,,,,,,,,,,,,,,,,,"383494342","6168475211","621111",,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,2,,2,2,,,"2E2G3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-07-30",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2018-07-27T07:00:00-0500","JAMES C NIEWENHUIS",,"2018-07-27T07:00:00-0500","JAMES C NIEWENHUIS",,
