"20180608090009P040124658529001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"L & L OF STERLING, INC. 401(K) PROFIT SHARING PLAN","001","2001-01-01","L & L OF STERLING, INC.",,,"218 WEST THIRD STREET",,"STERLING","IL","61081",,,,,,,,,,,,,,,,,,"364013400","8156253300","441300",,,,,,,,,,,,,,,,,,,"2018-06-07T15:45:22-0500","BRECK LOOS","2018-06-07T15:45:30-0500","BRECK LOOS",,,69,67,0,2,69,0,69,33,0,,"2E2F2G2J2K2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,67,,,,,,,,,,
"20180608090210P040124664145001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"PEDIATRIC DENTAL ASSOCIATES OF 401(K) PROFIT SHARING PLAN & TRUST","001","2012-01-01","PEDIATRIC DENTAL ASSOCIATES OF",,,"2100 45TH AVE. STE. 102",,"HIGHLAND","IN","46322",,,,,,,,,,,,,,,,,,"351478217","2194655892","621210",,,,,,,,,,,,,,,,,,,"2018-06-08T09:02:06-0500","KATHLEEN JACOBS",,,,,13,13,0,0,13,0,13,8,0,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,13,,,,,,,,,,
"20180608090224P040124665057001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"SUPERIOR NATURAL GAS CORPORATION 401(K) SAVINGS PLAN","001","1994-02-01","SUPERIOR NATURAL GAS CORPORATION",,,"1100 LOUISIANA, STE 350",,"HOUSTON","TX","770025299",,,,,,,,,,,,,,,,,,"760243282","7137596900","424700",,,,,,,,,,,,,,,,,,,"2018-06-08T04:56:56-0500","KARLA SEVIER",,,,,23,17,0,5,22,0,22,22,0,,"2E2F2G2J2K2T3D3H",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,19,,,,,,,,,,
"20180608090234P040124665649001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"TIMBERLINE CONSTRUCTION CORP. 401(K) PLAN","001","2004-07-01","TIMBERLINE CONSTRUCTION CORP.",,,"300 PINE STREET",,"CANTON","MA","02021",,,,,,,,,,,,,,,,,,"043454516","3395025000","238900",,,,,,,,,,,,,,,,,,,"2018-06-08T05:00:26-0500","WAYNE GRENON",,,,,112,83,0,28,111,0,111,102,18,,"2E2G2J2K2A",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,82,,,,,,,,,,
"20180608090346P030121819009001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FRAZER, LTD. EMPLOYEE BENEFITS PLAN","501","2009-01-01","FRAZER, LTD.",,,"7219 RAMPART STREET",,"HOUSTON","TX","77081",,,,,,,,,,,,,,,,,,"741261318","7137725511","336990",,,,,,,,,,,,,,,,,,,"2018-06-08T08:58:11-0500","NICOLE MARTINEZ",,,,,178,150,3,0,153,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,178,"2",,,,,,,,,
"20180608090354P040124669377001","2017-01-01","2017-08-31","2",,,,"1","1",,"1",,,,,"AURORA HOME CARE INC. PROFIT SHARING PLAN","001","2010-02-01","AURORA HOME CARE INC.",,,"9042 WINTHROP DR",,"CINCINNATI","OH","45249",,,,,,,,,,,,,,,,,,"271816735","5134292800","621610",,,,,,,,,,,,,,,,,,,"2018-06-08T10:01:15-0500","WILLIAM S. GORDON",,,,,3,0,0,0,0,0,0,0,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180608090452P030121822017001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"RADEMACHER COMPANIES RETIREMENT SAVINGS PLAN","001","1993-01-01","RADEMACHER COMPANIES, INC.",,,"14021 ROUND LAKE BLVD NW",,"ANDOVER","MN","553043665",,,,,,,,,,,,,,,,,,"411766545","7635369600","447100",,,,,,,,,,,,,,,,,,,"2018-06-08T10:02:11-0500","JAMES F KAST",,,,,151,120,,,120,,120,62,4,,"2E2F2G2J2K2T3D3H",,,,"1",,,,"1",,"1",,,"1",,,,"1","1",,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,136,,,,,,,,,,
"20180608090702P030121827633001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DEPAUL REVISED PENSION PLAN","003","1990-01-01","DEPAUL",,,"1931 BUFFALO ROAD",,"ROCHESTER","NY","14624",,,,,,,,,,,,,,,,,,"160820064","5854268000","621420",,,,,,,,,,,,,,,,,,,"2018-06-08T08:00:00-0500","SUSAN POTTER-TUMA",,,,,231,155,0,26,181,0,181,147,0,,"2A2E3D",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,206,,,,,,,,,,
"20180608090844P030121832529001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"GORDON & JACOBSON, P.C. 401(K) PROFIT SHARING PLAN","001","2014-01-01","GORDON & JACOBSON, P.C.",,,"60 LONG RIDGE RD., SUITE 407",,"STAMFORD","CT","06902",,,,,,,,,,,,,,,,,,"061627124","2033231800","541110",,,,,,,,,,,,,,,,,,,"2018-06-08T10:06:15-0500","DAVID P. GORDON",,,,,8,8,0,0,8,0,8,8,0,,"2A2E2G2J2K2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180608141235P040125381441001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SAFELITE GROUP INC ASSOC BEN PLAN INSURED PLAN","602","1989-08-01","SAFELITE GROUP, INC.",,,"2400 FARMERS DR",,"COLUMBUS","OH","43235",,,,,,,,,,,,,,,,,,"311725961","6142109000","811120",,,,,,,,,,,,,,,,,,,,,,,,,12206,12407,38,0,12445,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","39","1","0","0","FILING_RECEIVED","2018-06-08",,,,,,"1",,,,,,,,,,,,,,,,,11965,"2",,,"2018-06-06T07:00:00-0500","NATALIE CREDE",,,,,
"20180608141246P030121743639001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MY THREE SONS, INC. RETIREMENT PLAN","001","2014-01-10","MY THREE SONS, INC.",,,"313 MANUFACTURERS ROAD SUITE 103",,"CHATTANOOGA","TN","37405",,,,,,,,,,,,,,,,,,"364776726","4235961449","423920",,,,,,,,,,,,,,,,,,,"2018-06-08T15:09:59-0500","MARY BETH CONKLIN",,,,,6,6,0,0,6,0,6,0,0,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180608141436P040125388177001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HOBSON & MOTZER, INC EMPLOYEES' BENEFIT PLAN","501","1993-01-01","HOBSON & MOTZER, INC",,,"30 AIRLINE DRIVE",,"DURHAM","CT","06422",,,,,,,,,,,,,,,,,,"060676969","8603491756","332110",,,,,,,,,,,,,,,,,,,"2018-06-08T14:14:12-0500","STEVEN D'ANNOLFO",,,,,225,223,0,,223,,,,,,,"4A4B4D4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,225,"2",,,,,,,,,
"20180608141507P040125389857001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"H & H TOOL, INC. EMPLOYEES' GROUP BENEFIT PLAN","501","2002-01-01","H & H TOOL,INC.",,,"3200 JOHN CONLEY DRIVE",,"LAPEER","MI","484462987",,,,,,,,,,,,,,,,,,"381968898","8106647533","336300",,,,,,,,,,,,,,,,,,,"2018-06-08T14:32:08-0500","ANDREW J HARRINGTON ADMINISTRATOR","2018-06-08T14:32:13-0500","ANDREW J HARRINGTON PRESIDENT",,,110,89,0,0,89,,,,,,,"4A4B4D4E4H4L","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,110,"2",,,,,,,,,
"20180608141522P030121750519003","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"WAYNE F ARNDT D M D PROFIT SHARING PLAN","001","1987-01-01","WAYNE F ARNDT D M D",,,"101 MADISON AVENUE STE 300",,"MORRISTOWN","NJ","07960",,,,,,,,,,,,,,,,,,"222536995","9734551050","621210",,,,,,,,,,,,,,,,,,,"2018-05-22T07:52:18-0500","WAYNE ARNDT","2018-05-22T07:52:18-0500","WAYNE ARNDT",,,4,4,,,4,,4,,,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180608141522P030121750519002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"NILES AGENCY EMPLOYEES' PROFIT SHARING & 401K PLAN","001","2004-01-01","BRUCE K NILES, INC.","THE NILES AGENCY",,"41 KATONAH AVE",,"KATONAH","NY","10536",,,,,,,,,,,,,,,,,,"061690682","9142327711","524210",,,,,,,,,,,,,,,,,,,"2018-05-17T05:02:23-0500","BRUCE NILES","2018-05-17T05:02:23-0500","BRUCE NILES",,,8,7,,,7,,7,7,,,"2E2H2J3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180608141522P030121750519004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"CARRETTA USA EMPLOYEES PROFIT SHARING & 401K PLAN","001","1985-01-01","CARRETTA USA INC",,,"1500 ROUTE 517 STE 210",,"HACKETTSTOWN","NJ","07840",,,,,,,,,,,,,,,,,,"223833912","9737709330","423990",,,,,,,,,,,,,,,,,,,"2018-05-17T10:40:13-0500","MICHAEL CARRETTA","2018-05-17T10:40:13-0500","MICHAEL CARRETTA",,,5,5,,,5,,5,5,,,"2E2H2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180608141539P040005024533001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"GRAYBACK FORESTRY, INC. WELFARE BENEFITS PLAN","501","2012-01-01","GRAYBACK FORESTRY, INC.",,,"PO BOX 838",,"MERLIN","OR","97532",,,,,,,,,,,,,,,,,,"930730231","5414760033","115310",,,,,,,,,,,,,,,,,,,,,,,,,125,101,0,0,101,,,,,,,"4A4D4E","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-06-08",,,,,,"1",,,,,,,,,,,,,,,,,125,"2",,,"2018-06-08T03:00:00-0500","GREG BUCELL",,,,,
"20180608141809P030121758103001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CALYX FLOWERS, INC. 401(K) PLAN","001","2015-04-14","CALYX FLOWERS, INC.",,,"39 ATLANTIC WAY",,"FREEPORT","ME","04032",,,,,,,,,,,,,,,,,,"473730265","2076509955","454110",,,,,,,,,,,,,,,,,,,"2018-06-08T14:16:43-0500","KATHRYN WALLINFORD",,,,,5,4,0,0,4,0,4,4,0,,"2E2J2K2F2G3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180608114227P040074484333001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"R & J TRUCK & AUTO BODY, INC. & AFFILIATES","501","1991-03-01","R & J TRUCKING INC.",,,"8063 SOUTHERN BOULEVARD",,"BOARDMAN","OH","44512",,,,,,,,,,,,,,,,,,"341336167","8002629365","484120",,,,,,,,,,,,,,,,,,,"2018-06-08T11:41:56-0500","ROBERT E REED",,,,,592,579,3,0,582,,,,,,,"4A4B4E4H4Q4D","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,592,"2",,,,,,,,,
"20180608114301P040074485853001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VAN ZYVERDEN, INC. HEALTH BENEFIT PLAN","501","1997-01-01","VAN ZYVERDEN, INC.",,"MICHAEL KNOST","P.O. BOX 550",,"MERIDIAN","MS","39302",,,,,,,"8079 VAN ZYVERDEN ROAD",,"MERIDIAN","MS","39305",,,,,,,"221603775","6016798274","424930","VAN ZYVERDEN, INC.","MICHAEL KNOST","P.O. BOX 550",,"MERIDIAN","MS","39302",,,,,,,"221603775","6016798274",,,,"2018-06-08T11:26:34-0500","ALEX DEBARDELEBEN",,,,,200,201,,,201,,201,,,,,"4A4B4D4E4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,
"20180608114327P040074486685001","2017-01-01","2017-12-31","3",,"0","0","0","0","0","0","0","0","0",,"HEALTH CHOICE ASSOCIATION HEALTH PLAN","501","2007-07-01","HEALTH CHOICE, LLC",,,"1661 INTERNATIONAL PLACE DR.","SUITE 150","MEMPHIS","TN","38120",,,,,,,,,,,,,,,,,,"621681198","9018216721","561110","HEALTH PLAN COMMITTEE","C/O MITCH GRAVES, HEALTH CHOICE, LLC","1661 INTERNATIONAL PLACE",,"MEMPHIS","TN","38120",,,,,,,"300779673","9018216721",,,,"2018-06-08T11:42:35-0500","J. MITCHELL GRAVES",,,,,1397,1353,13,0,1366,,,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,1378,"1","1","55205077",,,,,,,
"20180608114408P030079694621001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ELDERCARE PROPERTIES, LTD. DBA VALLEY GRANDE MANOR EMPLOYEE INJURY BENEFIT PLAN","503","1996-01-01","ELDERCARE PROPERTIES, LTD.",,,"1212 S. BRIDGE",,"WESLACO","TX","78596",,,,,,,,,,,,,,,,,,"752621979","9569682121","623000",,,,,,,,,,,,,,,,,,,"2018-06-08T08:18:54-0500","MARISOL DELGADO",,,,,229,200,0,0,200,,,,,,,"4Q","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,229,"2",,,,,"ELDERCARE PROPERTIES, LTD. DBA VALLEY GRANDE MANOR EMPLOYEE INJURY BENEFIT PLAN",,,,
"20180608114438P040074489229001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MTCH SERVICE EXPERTS CORP 401(K) PLAN","001","2014-06-09","MTCH SERVICE EXPERTS CORP",,,"7054 TUSCANY DRIVE",,"MACUNGIE","PA","18062",,,,,,,,,,,,,,,,,,"471125254","6107378020","238220",,,,,,,,,,,,,,,,,,,"2018-06-08T11:43:06-0500","MICHAEL HORN",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2K2F2G3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180608114451P040074489869001","2017-01-01","2017-12-31","2",,"0","0","0",,"0","1","0","0","0",,"E-JAY PLASTICS CO. 401(K) PROFIT SHARING PLAN","001","1973-10-31","E-JAY PLASTICS CO.",,,"115 W LAURA DR",,"ADDISON","IL","60101",,,,,,,,,,,,,,,,,,"362725069","6305434000","326100",,,,,,,,,,,,,,,,,,,"2018-06-08T07:44:06-0500","ROBERT TYLER",,,,,10,8,0,1,9,0,9,9,0,,"2E2F2G2J2T3D",,,"0","1","0",,"0","1","0","1","0",,"0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,9,,,,,,,,,,
"20180608114514P030079696285001","2017-01-01","2017-12-31","2",,"1","0","0","0","1","0","0","0","0",,"DOMINANCE INDUSTRIES DBA PAN PACIFIC PRODUCTS","501","2017-01-01","DOMINANCE INDUSTRIES INC DBA PAN PACIFIC PRODUCTS","PAN PACIFIC PRODUCTS",,"610 W STATE HIGHWAY 3 UNIT A",,"BROKEN BOW","OK","747286634",,,,,,,"610 W STATE HIGHWAY 3 UNIT A",,"BROKEN BOW","OK","747286634",,,,,,,"731441853","5805846247","321210",,,,,,,,,,,,,,,,,,,"2018-06-08T11:43:49-0500","CHYREL FORTNER","2018-06-08T11:43:49-0500","CHYREL FORTNER",,,126,136,,,136,,136,,,,,"4A4B4D4F4H4U","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,126,"2",,,,,,,,,
"20180608114827P040124991665001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GAS FAMILY HOLDINGS, INC. 401(K) PLAN","001","2014-05-07","GAS FAMILY HOLDINGS, INC.",,,"5333 EAST KELLOGG DRIVE",,"WICHITA","KS","67218",,,,,,,,,,,,,,,,,,"465596030","3166406601","531310",,,,,,,,,,,,,,,,,,,"2018-06-08T11:39:40-0500","GERALD SHOPE",,,,,4,4,0,0,4,0,4,1,0,,"2E2J2K2F2G3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180608114831P040005010949001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GREEN PLAINS INC. EMPLOYEE BENEFIT PLAN","501","2006-10-01","GREEN PLAINS INC.",,,"1811 AKSARBEN DRIVE",,"OMAHA","NE","68106",,,,,,,,,,,,,,,,,,"841652107","4023151605","325100",,,,,,,,,,,,,,,,,,,"2018-06-08T11:48:22-0500","MIKE PERRY",,,,,1130,1380,4,0,1384,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1125,"2",,,,,,,,,
"20180608114856P040124992577001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CINCINNATI FEDERAL SVGS & LOAN ASSOCIATION 401K PSP & TRUST","002","1986-01-01","CINCINNATI FEDERAL SAVINGS & LOAN ASSOCIATION",,,"1270 NAGEL ROAD",,"CINCINNATI","OH","45255",,,,,,,,,,,,,,,,,,"811269646","5134740400","522120",,,,,,,,,,,,,,,,,,,"2018-06-08T11:43:24-0500","MR. JOHN SCHULER",,,,,51,49,0,7,56,0,56,55,0,,"2E2F2G2J2K2S3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,45,,,,,,,,,,
"20180608115112P040000149876001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"OHM INTERNATIONAL, 401(K) PROFIT SHARING PLAN","001","2001-01-01","OHM INTERNATIONAL",,,"195 PROSPECT PLAINS ROAD",,"MONROE TOWNSHIP","NJ","08831",,,,,,,,,,,,,,,,,,"222885631","6096557787","423990",,,,,,,,,,,,,,,,,,,,,,,,,111,93,0,19,112,0,112,48,0,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,,,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-06-08",,,,,,"1",,,,,,,,,,,,,,,,,97,,,,"2018-06-06T07:00:00-0500","PINAKIN PATHAK",,"2018-06-06T07:00:00-0500","PINAKIN PATHAK",,
"20180608115416P030004760805001","2017-01-01","2017-10-31","2",,,,"1","1",,,,,,,"HENNINGSEN FOODS, INC. HOURLY EMPLOYEES' PENSION PLAN","002","1979-01-01","HENNINGSEN FOODS, INC.",,,"14334 INDUSTRIAL ROAD",,"OMAHA","NE","68144",,,,,,,"14334 INDUSTRIAL ROAD",,"OMAHA","NE","68144",,,,,,,"131874503","4023302500","311110",,,,,,,,,,,,,,,,,,,"2018-03-24T09:21:56-0500","JAMES HARSHMAN","2018-03-24T09:21:56-0500","JAMES HARSHMAN",,,187,0,61,84,145,,145,,,,"1B1I",,,,"1",,"1",,"1",,,,"1","1",,,,"1","1",,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,42,,,,,,,,,,
"20180608115416P030004760805002","2017-01-01","2017-10-31","2",,,,"1","1",,"1",,,,,"HENNINGSEN FOODS, INC. RETIREMENT INCOME PLAN II","004","1987-07-20","HENNINGSEN FOODS, INC.",,,"14334 INDUSTRIAL ROAD",,"OMAHA","NE","68144",,,,,,,"14334 INDUSTRIAL ROAD",,"OMAHA","NE","68144",,,,,,,"131874503","4023302500","311110",,,,,,,,,,,,,,,,,,,"2018-03-24T10:09:37-0500","JAMES HARSHMAN","2018-03-24T10:09:37-0500","JAMES HARSHMAN",,,126,0,53,53,106,,106,,,,"1A1I",,,,"1",,"1",,"1",,,,"1","1",,,,"1","1",,"FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,20,,,,,,,,,,
"20180608115416P030004760805005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"OAK CLINIC PROFIT SHARING PLAN","001","2000-01-01","THE OAK CLINIC",,,"3875 EMBASSY PKWY",,"AKRON","OH","44333",,,,,,,,,,,,,,,,,,"341930683","3306681234","622000",,,,,,,,,,,,,,,,,,,,,,,,,10,9,,1,10,,10,10,,,"2E3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08",,,,,,"1",,,,,,,,,,,,,,,,,10,,,,"2018-06-08T07:00:00-0500","JAMES OELSCHLAGER",,,,,
"20180608115416P030004760805003","2017-01-01","2017-12-31","2",,,,,,,,,,,,"OAK LODGE, LLC PROFIT SHARING PLAN","001","2013-01-01","OAK LODGE, LLC",,,"3875 EMBASSY PARKWAY","SUITE 250","FAIRLAWN","OH","44333",,,,,,,,,,,,,,,,,,"205943991","3306681234","721110",,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,8,,8,8,,,"2E3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08",,,,,,"1",,,,,,,,,,,,,,,,,8,,,,"2018-06-08T07:00:00-0500","JAMES OELSCHLAGER",,,,,
"20180608115416P030004760805004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"OAK ASSOCIATES PROFIT SHARING PLAN","001","1986-01-01","OAK ASSOCIATES LTD.",,,"3875 EMBASSY PKWY",,"AKRON","OH","44333",,,,,,,,,,,,,,,,,,"341818085","3306681234","523900",,,,,,,,,,,,,,,,,,,,,,,,,23,18,,4,22,,22,21,,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-08",,,,,,"1",,,,,,,,,,,,,,,,,17,,,,"2018-06-08T07:00:00-0500","JAMES OELSCHLAGER",,,,,
"20180608115543P040125005601001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BOB BROWN CHEVROLET FRINGE BENEFIT PLAN","501","1996-01-01","BOB BROWN CHEVROLET INC",,,"3600 111TH STREET",,"URBANDALE","IA","50322",,,,,,,,,,,,,,,,,,"420846759","5152787898","441110",,,,,,,,,,,,,,,,,,,"2018-06-08T11:54:00-0500","DAVID PAINTER","2018-06-08T11:54:00-0500","DAVID PAINTER",,,159,163,1,0,164,0,,,,,,"4A4B4D4E4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-06-08","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,159,"2",,,,,,,,,
"20180608153741P040115866951001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PUERTO RICO DENTAL CARE PROFESSIONAL CORPORATION RETIREMENT PLAN","001","2004-01-01","PUERTO RICO DENTAL CARE PROFESSIONAL CORPORATION",,,"PO BOX 8480",,"SAN JUAN","PR","009100480",,,,,,,,,,,,,,,,,,"660604945","7877760570","621210","PUERTO RICO DENTAL CARE PROFESSIONAL CORPORATION","PUERTO RICO DENTAL CARE PROFESSIONA","PO BOX 8480",,"SAN JUAN","PR","009100480",,,,,,,"660604945","7877760570",,,,,,,,,,2,2,0,0,2,0,2,0,0,,"2E3B3C",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-06-08",,,,,,,,,,,,,,,,,,,,,,,2,,,,"2018-06-07T23:00:00-0500","JUAN C. ORTIZ DE LA RENTA",,,,,
"20180611142019P040122557463001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"CENTRAL COLLEGE LONG-TERM DISABILITY","506","2016-08-01","CENTRAL COLLEGE",,,"812 UNIVERSITY ST",,"PELLA","IA","502191902",,,,,,,"812 UNIVERSITY ST",,"PELLA","IA","502191902",,,,,,,"420680344","6416285199","611000",,,,,,,,,,,,,,,,,,,"2018-06-11T14:03:26-0500","PAULA RYAN","2018-06-11T14:03:26-0500","PAULA RYAN",,,369,377,,,377,,377,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,369,"2",,,,,,,,,
