"20180326082034P030016112231001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"RMW ENTERPRISES, INC. RETIREMENT PLAN","001","2011-05-05","RMW ENTERPRISES, INC.",,,"449 MOODY STREET",,"WALTHAM","MA","02453",,,,,,,,,,,,,,,,,,"800718301","6037593092","812310",,,,,,,,,,,,,,,,,,,"2018-03-26T09:18:16-0500","RALPH WILSON",,,,,3,2,0,0,2,0,2,1,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,,,,,,
"20180326082137P040012588317001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"GREIF & LITWAK, P.C. PROFIT-SHARING TRUST","002","1982-01-01","GREIF & LITWAK, P.C.","GREIF & LITWAK, P.C.",,"195 WORCESTER STREET","SUITE 301","WELLESLEY","MA","02481",,,,,,,"195 WORCESTER STREET","SUITE 301","WELLESLEY","MA","02481",,,,,,,"043165419","7814891040","541110",,,,,,,,,,,,,,,,,,,"2018-03-26T08:21:07-0500","LAWRENCE LITWAK",,,,,5,5,,,5,,5,,,,"2A2E2J3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,,,,,,
"20180326082436P030016117687001","2017-10-02","2017-12-31","2",,"1","0","0","1","0","0","0","0","0",,"CROWE HOLDINGS, INC. 401(K) PROFIT SHARING PLAN","001","2017-10-02","CROWE HOLDINGS, INC.",,,"35 HOLLY HILL DR",,"AMHERST","NH","03031",,,,,,,,,,,,,,,,,,"822960657","6038098814","541400",,,,,,,,,,,,,,,,,,,"2018-03-26T08:23:56-0500","BRIAN CROWE",,,,,2,2,0,0,2,0,2,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180326151511P030016411041001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"GARY A. DORMAN 401K PLAN AND TRUST","001","2007-01-01","GARY A. DORMAN, O.D.",,,"2301 COPPERFIELD",,"PONCA CITY","OK","74604",,,,,,,,,,,,,,,,,,"208005692","5807653356","621320","SAME",,"2301 COPPERFIELD",,"PONCA CITY","OK","74604",,,,,,,"445589701","5807653556",,,,"2018-03-26T14:08:50-0500","GARY A. DORMAN, O.D.","2018-03-26T14:09:01-0500","GARY A DORMAN",,,1,1,0,0,1,0,1,1,0,,"2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180326151516P030016411137001","2017-03-31","2017-10-31","2",,"0","0","0","1","0","0","0","0","0",,"HEARTLAND AGRICULTURE, LLC EMPLOYEE BENEFITS PLAN","501","2014-09-01","HEARTLAND AGRICULTURE, LLC",,,"2310 230TH STREET",,"AMES","IA","50014",,,,,,,,,,,,,,,,,,"465455228","5152924488","423800",,,,,,,,,,,,,,,,,,,"2018-03-26T15:14:31-0500","CARRIE BROOKS",,,,,106,112,3,3,118,,,,,,,"4A4B4D4F4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,106,"2",,,,,,,,,
"20180326151523P030016411393001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JANNING AND ASSOCIATES, INC. 401(K) PROFIT SHARING PLAN","001","2012-10-09","JANNING AND ASSOCIATES, INC.",,,"4133 LONDON RD",,"JACKSONVILLE","FL","32207",,,,,,,,,,,,,,,,,,"461156481","9047088511","812112",,,,,,,,,,,,,,,,,,,"2018-03-26T15:14:43-0500","THOMAS JANNING",,,,,8,8,0,0,8,0,8,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180326151536P040013039853001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"STC CLIPS PROFIT SHARING PLAN AND TRUST","001","2007-08-02","VAN METER HOLDINGS, INC.","THE HUMAN LEADER/ DR. JEFF VAN METER","JEFFREY VAN METER","916 N SCOTT ST",,"WHEATON","IL","601873862",,,,,,,"916 N SCOTT ST",,"WHEATON","IL","601873862",,,,,,,"260604301","8153023298","551112","VAN METER HOLDINGS, INC.","JEFFREY VAN METER","916 N SCOTT ST",,"WHEATON","IL","601873862",,,,,,,"260604301","8153023298",,,,"2018-03-26T15:15:13-0500","JEFF VAN METER","2018-03-26T15:15:13-0500","JEFF VAN METER",,,2,2,,,2,,2,,,,"2E",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180326151715P030016414977001","2017-01-01","2017-12-31","2",,"0","0","1","0","0","0","0","0","0",,"MRS MANAGEMENT LLC","503","1994-09-01","MRS MANAGEMENT LLC",,,"PO BOX 740",,"RAPID CITY","SD","577090740",,,,,,,"PO BOX 740",,"RAPID CITY","SD","577090740",,,,,,,"200313832","6053481400","441110",,,,,,,,,,,,,,,,,,,"2018-03-26T15:15:30-0500","ROBERTA ROLLER","2018-03-26T15:15:31-0500","ROBERTA ROLLER",,,0,0,0,0,0,0,0,,,,,"4A","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,"2",,,,,,,,,
"20180326151828P030016417249001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CROSS FAMILY INVESTMENTS CORP. 401(K) PLAN","001","2015-03-28","CROSS FAMILY INVESTMENTS CORP.",,,"33846 US HIGHWAY 160",,"SOUTH FORK","CO","81154",,,,,,,,,,,,,,,,,,"473602388","2144379693","721210",,,,,,,,,,,,,,,,,,,"2018-03-26T15:17:55-0500","TRAVIS DALE CROSS","2018-03-26T15:17:55-0500","TRAVIS DALE CROSS",,,2,2,0,0,2,0,2,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180326152436P030016841047001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JAEGER CORP, INC. 401(K) PROFIT SHARING PLAN","001","2012-07-09","JAEGER CORP, INC.",,,"310 MARIPOSA ST.",,"PHOENIX","AZ","85013",,,,,,,,,,,,,,,,,,"460540322","4808979606","445299",,,,,,,,,,,,,,,,,,,"2018-03-26T15:22:11-0500","JEFFREY JAEGER",,,,,2,2,0,0,2,0,2,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-26","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180327183410P040021142833001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"STEPHANIE GRAVES, INC. PROFIT SHARING PLAN","001","2005-01-27","STEPHANIE GRAVES, INC.",,,"2999 DALE DRIVE",,"ATLANTA","GA","30305",,,,,,,,,,,,,,,,,,"202226706","4042372669","448210",,,,,,,,,,,,,,,,,,,"2018-03-26T19:59:01-0500","STEPHANIE GRAVES","2018-03-26T19:59:01-0500","STEPHANIE GRAVES",,,1,1,0,0,1,0,1,1,0,,"2A2E2F2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180327185641P030018393889001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NEGATIVE 321 FUN RETIREMENT PLAN","001","2014-03-26","NEGATIVE 321 FUN, INC.","SUBZERO ICE CREAM & YOGURT",,"3216 BEALE AVE",,"ALTOONA","PA","166011548",,,,,,,"3216 BEALE AVE",,"ALTOONA","PA","166011548",,,,,,,"465202898","8143299221","722513",,,,,,,,,,,,,,,,,,,"2018-03-27T18:55:42-0500","CHERIE BRANDT","2018-03-27T18:55:43-0500","CHERIE BRANDT",,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180327192218P040021210497001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ROCHESTER PERIODONTAL GROUP PC 401(K) PROFIT SHARING PLAN & TRUST","002","1978-12-03","ROCHESTER PERIODONTAL GROUP PC",,,"900 WESTFALL ROAD SUITE B",,"ROCHESTER","NY","14618",,,,,,,,,,,,,,,,,,"161019885","5854420690","621210",,,,,,,,,,,,,,,,,,,"2018-03-27T07:22:15-0500","OREN WEISS",,,,,8,6,0,1,7,0,7,7,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","1",,"FILING_RECEIVED","2018-03-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,"ROCHESTER PERIODONTAL GROUP, P",,,,
"20180327193024P030018486705001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"DON CHEATHAM, DDS 401(K) PLAN","001","2007-01-01","BOBBY D CHEATHAM DDS PC",,,"2800 N. KELLY, SUITE 200",,"EDMOND","OK","73003",,,,,,,,,,,,,,,,,,"208088997","4055622222","621210",,,,,,,,,,,,,,,,"DON CHEATHAM, DDS","731417917","001","2018-03-27T19:25:38-0500","DON CHEATHAM",,,,,9,9,0,0,9,0,9,6,0,,"2E2F2G2J2K2R2T3B3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,9,,,,,,"DON CHEATHAM, DDS 401(K) PLAN",,,,
"20180327110629P030017790785001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"NEESE COUNTRY SAUSAGE, INC. EMPLOYEE'S 401 K PLAN AND TRUST","001","1996-01-01","NEESE COUNTRY SAUSAGE, INC",,,"1452 ALAMANCE CHURCH ROAD",,"GREENSBORO","NC","274067406",,,,,,,,,,,,,,,,,,"560494437","3362759548","311610","THOMAS R. NEESE, JR.",,"1452 ALAMANCE CHURCH ROAD",,"GREENSBORO","NC","274067406",,,,,,,"561015390","3362759548",,,,,,,,,,109,93,,18,111,,111,81,2,,"2E2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-27",,,,,,,,,,,,,,,,,,,,,,,109,,,,"2018-03-01T06:00:00-0600","THOMAS R. NEESE, JR.",,,,,
"20180327110629P030017790785002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"TRINITY NATIONAL CORPORATION WELFARE BENEFIT PLAN","501","1989-10-01","TRINITY NATIONAL CORPORATION",,,"8220 CROSS PARK DRIVE, SUITE 400",,"AUSTIN","TX","78754",,,,,,,,,,,,,,,,,,"741989106","6168785200","323100",,,,,,,,,,,,,,,,,,,,,,,,,205,207,,,207,,,,,,,"4A4B4F4H4Q","1",,,"1","1",,,"1",,,,,,"1","1",,,,"FILING_RECEIVED","2018-03-27",,,,,,"1",,,,,,,,,,,,,,,,,205,"2",,,"2018-03-27T07:00:00-0500","CARL GALANT",,,,,
"20180327111231P030018525079001","2017-01-01","2017-12-31","2",,"0","1","0","0","0","0","0","0","0",,"KSK PRIVATE LABEL HOLDINGS INC. CASH BALANCE PLAN","002","2016-01-01","KSK PRIVATE LABEL HOLDINGS INC.",,,"2338 E. 8TH STREET",,"LOS ANGELES","CA","90021",,,,,,,,,,,,,,,,,,"900715342","2136120397","424300",,,,,,,,,,,,,,,,,,,"2018-03-27T11:11:48-0500","MR. GUY KINBERG",,,,,6,7,0,0,7,0,7,,0,,"1A1C",,"0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180327111720P040016933415001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"CLIFFORD & BROWN, A PROFESSIONAL CORPORATION PROFIT SHARING 401(K) PLAN","001","1978-10-15","CLIFFORD & BROWN, A PROFESSIONAL CORPORATION",,,"1430 TRUXTUN AVENUE, STE 900",,"BAKERSFIELD","CA","933015230",,,,,,,,,,,,,,,,,,"953287321","6613226023","541110",,,,,,,,,,,,,,,,,,,"2018-03-27T12:15:07-0500","STEPHEN CLIFFORD",,,,,47,39,0,5,44,0,44,44,1,,"2A2E2J2K3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2018-03-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,39,,,,,,,,,,
"20180327111721P030000618837001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"THE FRANTZ GROUP, INC. 401(K) PLAN","001","1998-01-01","THE FRANTZ GROUP, INC.",,,"1245 CHEYENNE AVENUE","FLOOR 2","GRAFTON","WI","53024",,,,,,,,,,,,,,,,,,"391836883","2622046000","561420",,,,,,,,,,,,,,,,,,,"2018-03-27T11:13:06-0500","AMY REHFELDT",,,,,31,15,0,6,21,0,21,15,0,,"2E2F2G2J3D2T2S",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2018-03-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,18,,,,,,,,,,
"20180306141703P030083375661001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MASTERCRAFT, INC. 401(K) PLAN","001","2016-05-19","MASTERCRAFT, INC.",,,"2859 GUERNSEY COVE",,"NESBIT","MS","38651",,,,,,,,,,,,,,,,,,"352562276","7139220297","336210",,,,,,,,,,,,,,,,,,,"2018-03-06T14:16:08-0600","BART M DOWNING","2018-03-06T14:16:08-0600","BART M DOWNING",,,2,2,0,0,2,0,2,2,0,,"2E2F2G2J2K2R3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-06","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180306142713P030060164431001","2013-01-01","2013-12-31","2",,"0","1","0","0","0","1","0","0","0",,"HUNTINGTON REPRODUCTIVE CENTER 401(K) PROFIT SHARING PLAN","001","1992-09-01","HUNTINGTON REPRODUCTIVE CENTER",,,"333 S. ARROYO PARKWAY, 3RD FLOOR",,"PASADENA","CA","911052513",,,,,,,,,,,,,,,,,,"954510667","6264409161","621111",,,,,,,,,,,,,,,,,,,,,,,,,118,110,0,24,134,0,134,116,6,,"2A2E2F2G2J2R2T3B3D3H","4B","1","0","1","0","1","0","1","0","1","0","0","0","1","1","2","0","0","0","FILING_RECEIVED","2018-03-06",,,,,,"1",,,,,,,,,,,,,,,,,99,,,,"2018-02-22T06:00:00-0600","BONNIE TORRES",,,,,
"20180306142747P040120135415001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FDG RETIREMENT PLAN & TRUST","001","2002-01-01","F D G INCORPORATED",,,"6850 W 52ND AVENUE SUITE 201",,"ARVADA","CO","800023955",,,,,,,,,,,,,,,,,,"841151946","3039409715","541340","F D G INCORPORATED",,"6850 W 52ND AVENUE SUITE 201",,"ARVADA","CO","800023955",,,,,,,"841151946","3039409715",,,,"2018-03-06T14:25:41-0600","MONTY OVERSTREET",,,,,25,28,0,2,30,0,30,27,0,,"2E2J2K2G2F2T3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2018-03-06","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,
"20180306142846P030125041201001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PRICE TRUCK LINE, INC. EMPLOYEE BENEFITS PLAN","501","1998-01-01","PRICE TRUCK LINE, INC.",,,"4931 SOUTH VICTORIA STREET",,"WICHITA","KS","67216",,,,,,,,,,,,,,,,,,"480780172","3169456915","484110",,,,,,,,,,,,,,,,,,,"2018-03-06T14:26:25-0600","JOHN W BERGKAMP",,,,,145,150,0,0,150,,,,,,,"4A4B4D4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-03-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,145,"2",,,,,,,,,
"20180306143309P030125063409004","2017-01-01","2017-12-31","2",,,,,,,,,,,,"LIMBAUGH ORTHODONTICS, PC PROFIT SHARING PLAN","001","1981-08-31","LIMBAUGH ORTHODONTICS, PC",,,"600 AIRPORT ROAD",,"HUNTSVILLE","AL","358029998",,,,,,,,,,,,,,,,,,"630811931","2568826000","621210",,,,,,,,,,,,,,,,,,,"2018-03-06T08:19:17-0600","LINDSAY LIMBAUGH",,,,,17,14,,3,17,,17,17,,,"2E3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180306143309P030125063409005","2017-01-01","2017-12-31","2",,,,,,,,,,,,"C & H MECHANICAL SERVICES,INC. 401K PROFIT SHARING PLAN","001","1997-01-03","C & H MECHANICAL SERVICES, INC.",,,"PO BOX 2386",,"BIRMINGHAM","AL","352012386",,,,,,,,,,,,,,,,,,"631161969","2053243700","238220",,,,,,,,,,,,,,,,,,,"2018-03-06T08:15:18-0600","KEITH HINES",,,,,23,18,0,1,19,,19,10,,,"2E2J2K3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-06","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,22,,,,,,,,,,
"20180307125615P040138000449001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RICHARD M. FREEMAN D.D.S. P.C. 401(K) PLAN AND TRUST","001","2003-01-01","RICHARD M. FREEMAN, D.D.S., P.C.",,,"500 NORTH EASTERN AVENUE",,"MOORE","OK","73160",,,,,,,,,,,,,,,,,,"753011416","4059123300","621210",,,,,,,,,,,,,,,,,,,"2018-03-07T12:56:13-0600","RICHARD FREEMAN",,,,,10,9,1,3,13,0,13,13,0,,"2A2J2E2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,8,,,,,,,,,,
"20180307130145P030127334081001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HIGH DESERT NEURO-DIAGNOSTIC MEDICAL GROUP, INC. RETIREMENT PLAN TWO","002","1989-01-01","HIGH DESERT NEURO-DIAGNOSTIC MEDICAL GROUP, INC.",,,"15007 PAMLICO ROAD",,"APPLE VALLEY","CA","92307",,,,,,,,,,,,,,,,,,"330324617","7609463876","621399",,,,,,,,,,,,,,,,,,,"2018-03-07T13:01:34-0600","HAI TAN TU",,,,,5,2,0,3,5,0,5,0,0,,"2C3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-03-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180307130318P030127336161001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA DENTAL PLAN","501","2017-01-01","CEI LABS INC.",,,"730 SE MAYNARD RD",,"CARY","NC","275115720",,,,,,,"730 SE MAYNARD RD",,"CARY","NC","275115720",,,,,,,"561868823","8884712738","541600",,,,,,,,,,,,,,,,,,,"2018-03-07T13:01:23-0600","GREG HANFORD",,,,,14,14,0,0,14,0,14,,,,,"4D","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,14,,,,,,,,,,
"20180307132247P030121074199001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"THE GARLAND COMPANY, INC. EMPLOYEE BENEFIT SELECTION PLAN","501","1986-04-01","GARLAND INDUSTRIES, INC.",,,"3800 EAST 91ST STREET",,"CLEVELAND","OH","44105",,,,,,,,,,,,,,,,,,"341115246","2166417500","339900",,,,,,,,,,,,,,,,,,,,,,,,,398,399,8,,407,,,,,,,"4A4B4H4Q","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-03-07",,,,,,"1",,,,,,,,,,,,,,,,,391,"2",,,"2018-03-07T06:00:00-0600","CHARLES RIPEPI",,,,,
"20180308103050P040139980049001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SDSINK HOLDINGS RETIREMENT PLAN","001","2016-10-12","SDSINK HOLDINGS, INC.",,,"1820 NE JENSEN BEACH BLVD BOX 612",,"JENSEN BEACH","FL","34957",,,,,,,,,,,,,,,,,,"814110165","6788507834","722513",,,,,,,,,,,,,,,,,,,"2018-03-08T10:18:46-0600","SHANNON SINK",,,,,2,2,0,0,2,0,2,1,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2,,,,,,,,,,
"20180308104147P040003748137001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"FIELDS FAMILY CORP., INC. RETIREMENT PLAN","001","2013-07-11","FIELDS FAMILY CORP., INC.",,,"3600 S 6TH ST RD",,"SPRINGFIELD","IL","62703",,,,,,,,,,,,,,,,,,"463159360","2178999556","623000",,,,,,,,,,,,,,,,,,,"2018-03-08T10:39:54-0600","ROBERT FIELDS",,,,,4,4,0,0,4,0,4,1,0,,"2E2D2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,,,,,,
"20180308104646P030085988909001","2013-12-01","2014-11-30","2",,"1","0","0","0","0","0","0","1","0",,"PK COMPANIES GROUP, LLC CAFETERIA PLAN","501","2013-12-01","PK COMPANIES GROUP, LLC",,,"10811 EAST HARRY",,"WICHITA","KS","67207",,,,,,,,,,,,,,,,,,"364790645","3168662955","811310",,,,,,,,,,,,,,,,,,,"2018-03-08T10:34:49-0600","RON BRETCHES",,,,,133,133,0,0,133,,,,,,,"4B4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-03-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,133,"2",,,,,,,,,
"20180308104732P030061520767001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HARTJES DENTAL ASSOCIATES, LLC 401(K) PROFIT SHARING PLAN","001","1992-01-01","HARTJES DENTAL ASSOCIATES, LLC",,,"1001 NORTH GAMMON RD STE 2",,"MIDDLETON","WI","535623874",,,,,,,,,,,,,,,,,,"391949246","6088365600","621210",,,,,,,,,,,,,,,,,,,"2018-03-08T10:29:10-0600","BRAD HARTJES",,,,,12,10,0,3,13,0,13,13,0,,"2A2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,11,,,,,,,,,,
"20180308105651P040123295207001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NATION-WIDE REPAIR HOLDING COMPANY, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","1999-12-01","NATION-WIDE REPAIR HOLDING COMPANY, INC.",,,"16151 FOSTER ST.",,"OVERLAND PARK","KS","66085",,,,,,,,,,,,,,,,,,"912006177","9133871801","811210",,,,,,,,,,,,,,,,,,,"2018-03-08T10:55:43-0600","CHRISTOPHER PASCO",,,,,36,31,1,3,35,0,35,34,0,,"2I2P2Q3I",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,34,,,,,,,,,,
"20180308110230P040003749337001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AUTOMATED CONVEYOR SYSTEMS, INC. EMPLOYEE BENEFITS PLAN","504","2009-04-01","AUTOMATED CONVEYOR SYSTEMS, INC.",,,"P.O. BOX 4499","6 MILLRACE DRIVE","LYNCHBURG","VA","24502",,,,,,,,,,,,,,,,,,"540991574","4344556556","333200",,,,,,,,,,,,,,,,,,,"2018-03-08T10:59:32-0600","BILLY R TOMS",,,,,212,190,0,0,190,,,,,,,"4A4B4D4E4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-03-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,196,"2",,,,,,,,,
"20180308110544P040123300455001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MESA TILE AND STONE, INC. 401K PLAN","001","2006-03-01","MESA TILE AND STONE, INC.",,,"5280 N. SAWYER AVENUE",,"GARDEN CITY","ID","837141491",,,,,,,,,,,,,,,,,,"820418772","2083781032","238300",,,,,,,,,,,,,,,,,,,"2018-03-08T11:02:10-0600","PHIL KING",,,,,57,54,0,5,59,0,59,26,0,,"2E2F2G2J2K3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2018-03-08","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,53,,,,,,,,,,
"20180311111738P030089373645001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"GARY R. ZEIGLER, P.C. 401K PROFIT SHARING PLAN","002","2007-08-01","GARY R. ZEIGLER, P.C.",,,"P O BOX 1389",,"VALDOSTA","GA","316031389",,,,,,,"609 N PATTERSON ST",,"VALDOSTA","GA","316014609",,,,,,,"581304906","2292443262","541211",,,,,,,,,,,,,,,,,,,"2018-03-11T06:34:50-0500","GARY R ZEIGLER","2018-03-11T06:34:50-0500","GARY R ZEIGLER",,,6,5,,1,6,,6,6,,,"2G2J2R",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-03-11","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
