"20180621105618P040000372485001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"MAINE EYE CENTER DENTAL INSURANCE","502","2008-06-01","MAINE EYE CENTER",,,"15 LOWELL STREET",,"PORTLAND","ME","04102",,,,,,,,,,,,,,,,,,"010329291","2075235302","621320",,,,,,,,,,,,,,,,,,,,,,,,,113,116,0,0,116,,,,,,,"4D","1",,,,"1",,,,,,,,,"1","1",,,,"FILING_RECEIVED","2018-06-21",,,,,,"1",,,,,,,,,,,,,,,,,113,"2",,,"2018-06-15T03:00:00-0500","SANDRA BRACKETT",,,,,
"20180621105633P040000372501001","2017-01-01","2017-12-31","2",,"1",,,,,,,,,,"MAINE EYE CENTER HMO COBRA","501","2016-01-01","MAINE EYE CENTER",,,"15 LOWELL STREET",,"PORTLAND","ME","04102",,,,,,,,,,,,,,,,,,"010329291","2075235302","621320",,,,,,,,,,,,,,,,,,,,,,,,,156,210,0,0,210,,,,,,,"4A","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-06-21",,,,,,"1",,,,,,,,,,,,,,,,,156,"2",,,"2018-06-21T03:00:00-0500","SANDRA BRACKETT",,,,,
"20180627135425P030024569975001","2017-01-01","2017-10-31","2",,"0","0","1","1","0","1","0","0","0",,"RADLTOUR HOLDINGS INC. 401(K) PLAN","001","2016-02-06","RADLTOUR HOLDINGS INC.",,,"875 CUSTER AVE",,"SAN MARCOS","CA","92078",,,,,,,,,,,,,,,,,,"811397256","7143577768","561720",,,,,,,,,,,,,,,,,,,"2018-06-27T13:54:04-0500","SPICER CONANT","2018-06-27T13:54:04-0500","SPICER CONANT",,,1,0,0,0,0,0,0,0,0,,"2E2F2G2J2K3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-06-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,,,,,,
"20180627135548P040023942657001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PACIFIC ETHANOL, INC. WELFARE BENEFITS PLAN","501","2008-01-01","PACIFIC ETHANOL, INC.",,,"400 CAPITAL MALL, SUITE 2060",,"SACRAMENTO","CA","95814",,,,,,,,,,,,,,,,,,"412170618","9164032123","339900",,,,,,,,,,,,,,,,,,,"2018-06-27T13:50:00-0500","BRYON MCGREGOR",,,,,514,535,12,0,547,,,,,,,"4A4B4D4E4F4H4Q","0","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,514,"2",,,,,,,,,
"20180627153115P030024726647001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CIRTRONICS GROUP HEALTH PROGRAM","501","2000-09-15","CIRTRONICS CORPORATION",,,"528 ROUTE 13 SOUTH",,"MILFORD","NH","030553480",,,,,,,,,,,,,,,,,,"020347542","6032499190","335310",,,,,,,,,,,,,,,,,,,"2018-06-27T15:30:53-0500","GEORGE MANDRAGOURAS",,,,,166,175,0,0,175,,,,,,,"4A4B4D4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2018-06-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,166,"2",,,,,,,,,
"20180627153144P030024307441001","2017-01-01","2017-12-31","4","C","0","0","0","0","0","0","0","0","0",,"BMO STABLE VALUE FUND","001",,"BMO HARRIS BANK NA",,,"111 EAST KILBOURN AVENUE, SUITE 200",,"MILWAUKEE","WI","53202",,,,,,,,,,,,,,,,,,"396490536","4142878700",,,,,,,,,,,,,,,,,,,,,,,,"2018-06-27T15:19:55-0500","JOE HORSTMEIER",,,,,0,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","FILING_RECEIVED","2018-06-27",,"Filed with authorized/valid electronic signature",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,
"20180627153306P030024310033001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RAVENSWOOD FAMILY HEALTH CENTER MEDICAL PLAN","502","2002-01-01","SOUTH COUNTY COMMUNITY HEALTH CENTER, INC.",,,"1885 BAY ROAD",,"EAST PALO ALTO","CA","94303",,,,,,,,,,,,,,,,,,"943372130","6503307400","621498",,,,,,,,,,,,,,,,,,,"2018-06-27T15:32:57-0500","WAYNE YOST",,,,,193,201,2,7,210,,,,,,,"4A4B4D4E4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-06-27","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,191,"2",,,,,,,,,
"20180627170129P040000659561001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"USER-FRIENDLY PHONE BOOK, LLC. HEALTH AND WELFARE PLAN","501","2006-01-01","USER-FRIENDLY PHONE BOOK, LLC.",,,"10200 GROGANS MILL ROAD, SUITE 440",,"THE WOODLANDS","TX","77380",,,,,,,,,,,,,,,,,,"200308784","2814655410","511140",,,,,,,,,,,,,,,,,,,,,,,,,108,93,3,6,102,,,,,,,"4A4B4D4H4L4Q","1",,,,"1",,,,,,,,,"1","2",,,,"FILING_RECEIVED","2018-06-27",,,,,,"1",,,,,,,,,,,,,,,,,108,"2",,,"2018-06-27T03:00:00-0500","BRUCE C. HOWARD",,,,,
"20180627170207P040023385031001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"INDUS TECHNOLOGY, INC. HEALTH & WELFARE BENEFITS PLAN","504","2004-03-01","INDUS TECHNOLOGY, INC.",,,"2243 SAN DIEGO AVENUE",,"SAN DIEGO","CA","92110",,,,,,,,,,,,,,,,,,"330480641","6192992555","541700",,,,,,,,,,,,,,,,,,,,,,,,,199,200,1,0,201,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-06-27",,,,,,"1",,,,,,,,,,,,,,,,,199,"2",,,"2018-06-26T07:00:00-0500","JANICE PEREZ",,,,,
"20180627170251P040023386631001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"NEWSPAPERS OF NEW ENGLAND, INC. HEALTH CARE PLAN","505","1990-04-01","NEWSPAPERS OF NEW ENGLAND, INC.",,,"P.O. BOX 1177",,"CONCORD","NH","03302",,,,,,,,,,,,,,,,,,"042626570","6037273203","511110",,,,,,,,,,,,,,,,,,,"2018-06-27T14:12:09-0500","SANDRA E BOURQUE","2018-06-27T14:12:09-0500","SANDRA E BOURQUE",,,282,267,1,0,268,,,,,,,"4A4B4D4E4F4H4Q","1",,,"1","1",,,"1",,,,,,"1","5",,,,"FILING_RECEIVED","2018-06-27","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,281,"2",,,,,,,,,
"20180619153239P040006517217001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SB FINANCIAL GROUP, INC. WELFARE BENEFIT PLAN","501","1989-01-01","SB FINANCIAL GROUP",,,"401 CLINTON STREET",,"DEFIANCE","OH","43512",,,,,,,,,,,,,,,,,,"341395608","4197838911","522110",,,,,,,,,,,,,,,,,,,"2018-06-19T15:25:01-0500","AMANDA SCHROEDER",,,,,231,240,1,0,241,,,,,,,"4A4B4D4E4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,230,"2",,,,,,,,,
"20180619153330P030005777367001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"RAMLER HOLDINGS, INC. EMPLOYEE STOCK OWNERSHIP PLAN","001","2009-01-01","RAMLER HOLDINGS, INC.",,,"400 13TH STREET",,"ALBANY","MN","56307",,,,,,,,,,,,,,,,,,"412072146","3208454500","484120",,,,,,,,,,,,,,,,,,,"2018-06-19T15:32:28-0500","JOHN RAMLER",,,,,66,47,,24,71,0,71,71,5,,"2E2I2P2Q3I",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,53,,,,,,,,,,
"20180619095603P040005843255001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"GARDERE WYNN SEWELL LLP FLEXIBLE COMPENSATION PLAN","504","1997-06-01","GARDERE WYNNE SEWELL LLP",,"FOLEY & LARDNER LLP","777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"2021 MCKINNEY AVE","SUITE 1600","DALLAS","TX","75201",,,,,,,"750730814","4142975435","541110",,,,,,,,,,,,,,,,,,,"2018-06-19T09:08:40-0500","DAN JAMBURA","2018-06-19T09:08:40-0500","DAN JAMBURA",,,110,87,0,,87,,87,,,,,"4G","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,110,"2",,,,,,,,,
"20180619095640P030005191201001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CAFETERIA WRAP PLAN DOCUMENT AND SUMMARY PLAN DESCRIPTION FOR THE CATHEDRAL ENERGY SERVICES EMPLOYEE BENEFIT PLAN","507","2015-01-01","CATHEDRAL ENERGY SERVICES",,,"1801 BROADWAY ST","SUITE 300","DENVER","CO","80202",,,,,,,,,,,,,,,,,,"980355970","3035865778","213110",,,,,,,,,,,,,,,,,,,"2018-06-19T09:55:49-0500","ANGELA KELLY",,,,,99,196,4,16,216,,,,,,,"4A4B4D4E4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,98,"2",,,,,,,,,
"20180619095650P040005844583001","2017-02-01","2018-01-31","2",,"0","0","0","0","0","0","0","0","0",,"FOLEY & LARDNER LLP GROUP DISABILITY INSURANCE PLAN","503","1975-01-01","FOLEY & LARDNER LLP",,"DAN JAMBURA","777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"390473800","4142975890","541110",,,,,,,,,,,,,,,,,,,"2018-06-19T09:11:11-0500","DAN JAMBURA","2018-06-19T09:11:11-0500","DAN JAMBURA",,,1792,1776,29,,1805,,1805,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1766,"2",,,,,,,,,
"20180619095730P040005707681001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FOLEY & LARDNER LLP GROUP LIFE INSURANCE PLAN","502","1956-12-11","FOLEY & LARDNER LLP",,"DAN JAMBURA","777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"390473800","1412975890","541110",,,,,,,,,,,,,,,,,,,"2018-06-19T09:10:42-0500","DAN JAMBURA","2018-06-19T09:10:42-0500","DAN JAMBURA",,,1722,1672,79,,1751,,1751,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1651,"2",,,,,,,,,
"20180619095736P040005845623001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WEBMD HEALTH AND WELFARE PLAN","502","1997-07-01","WEBMD HEALTH CORP",,,"395 HUDSON STREET, 3RD FLOOR",,"NEW YORK","NY","10014",,,,,,,,,,,,,,,,,,"202783228","2124179817","551112",,,,,,,,,,,,,,,,,,,,,,,,,1768,1740,0,0,1740,,,,,,,"4A4B4D4E4F4G4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","5",,,,"FILING_RECEIVED","2018-06-19",,,,,,"1",,,,,,,,,,,,,,,,,1740,"2",,,"2018-06-18T03:00:00-0500","KATHLEEN TOURJEE",,,,,
"20180619095743P030005193441001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FOLEY & LARDNER LLP GROUP ACCIDENT INSURANCE PLAN","504","1972-08-27","FOLEY & LARDNER LLP",,"DAN JAMBURA","777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"390473800","4142975890","541110","ADMINISTRATOR, FOLEY & LARDNER LLP GROUP ACCIDENT INSURANCE PLAN","DAN JAMBURA","777 EAST WISCONSIN AVENUE",,"MILWAUKEE","WI","53202",,,,,,,"391252472","4142975890",,,,"2018-06-19T09:10:07-0500","DAN JAMBURA","2018-06-19T09:10:07-0500","DAN JAMBURA",,,278,223,63,,286,,286,,,,,"4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,200,"2",,,,,,,,,
"20180619095821P030000234485001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FOLEY & LARDNER LLP GROUP HEALTH INSURANCE PLAN","501","1968-03-01","FOLEY & LARDNER LLP",,"DAN JAMBURA","777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"777 E WISCONSIN AVE",,"MILWAUKEE","WI","532025300",,,,,,,"390473800","4142975890","541110",,,,,,,,,,,,,,,,,,,"2018-06-19T09:09:25-0500","DAN JAMBURA","2018-06-19T09:09:26-0500","DAN JAMBURA",,,1497,1492,,,1492,,1492,,,,,"4A4D4E","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1445,"2",,,,,,,,,
"20180619100134P040005850183001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","1","0","0","0",,"NYMAT MACHINE TOOL CORP 401(K) PROFIT SHARING PLAN AND TRUST","002","1996-01-01","NYMAT MACHINE TOOL CORP",,,"2650 BAIRD ROAD",,"FAIRPORT","NY","14450",,,,,,,,,,,,,,,,,,"161171775","5852646213","541990",,,,,,,,,,,,,,,,,,,"2018-06-19T06:01:18-0500","BRIAN KANIA",,,,,55,49,0,9,58,0,58,39,2,,"2A2E2G2J2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,43,,,,,,,,,,
"20180619100203P030005201713001","2017-01-01","2017-12-31","2",,,,,,,"1",,,,,"WARD'S MARINE ELECTRIC, INC. PROFIT SHARING PLAN","001","1998-01-01","WARD'S MARINE ELECTRIC, INC.",,,"617 SW 3RD AVENUE",,"FORT LAUDERDALE","FL","333151005",,,,,,,,,,,,,,,,,,"590872988","9545232815","812990",,,,,,,,,,,,,,,,,,,"2018-06-18T05:57:16-0500","TRUDY ESHLEMAN",,,,,53,52,,4,56,,56,42,,,"2E2F2G2J2K3D",,"1",,"1",,"1",,"1",,"1",,,,"1","1","1",,"1",,"FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,49,,,,,,,,,,
"20180619100203P030005201713002","2017-01-01","2017-12-31","2",,,,,,,,,,,,"HOLMES & ASSOCIATES 401(K) PLAN","001","2005-01-01","HOLMES & ASSOCIATES, CPAS, PS",,,"PO BOX 930",,"CENTRALIA","WA","98531",,,,,,,,,,,,,,,,,,"203149740","3607360121","541211","HOLMES & ASSOCIATES, CPAS, PS",,"PO BOX 930",,"CENTRALIA","WA","98531",,,,,,,"203149740","3607360121",,,,"2018-06-09T12:02:33-0500","TERRY L HOLMES",,,,,8,7,,1,8,,8,8,,,"2E2F2G2J2K2R",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
"20180619100258P040005851783001","2017-01-01","2017-12-31","2",,"0","0","0","0","1","0","0","0","0",,"GENESIS HEALTHCARE HEALTH AND WELFARE PLAN","501","2004-01-01","GENESIS ADMINISTRATIVE SERVICES, LLC",,,"101 EAST STATE STREET",,"KENNETT SQUARE","PA","19348",,,,,,,"101 EAST STATE STREET",,"KENNETT SQUARE","PA","19348",,,,,,,"300847166","6104446350","623000",,,,,,,,,,,,,,,,,,,"2018-06-19T10:02:48-0500","KAREN HALSTED",,,,,55108,48568,335,0,48903,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","12","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,54755,"2",,,,,,,,,
"20180619070552P040005598583001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BENTON FOUNDRY GROUP HEALTH PLANS","501","1988-01-01","BENTON FOUNDRY, INC.",,,"5297 STATE RT. 487",,"BENTON","PA","17814",,,,,,,,,,,,,,,,,,"240837325","5709256711","331500",,,,,,,,,,,,,,,,,,,"2018-06-19T07:04:44-0500","THOMAS G. BROWN",,,,,173,173,0,0,173,,,,,,,"4A4D4E","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","1","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,172,"2",,,,,,,,,
"20180619070814P030004469879001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"WILHELM CONSTRUCTION, INC. 401(K) PLAN","001","1982-10-01","WILHELM CONSTRUCTION, INC.",,,"3914 PROSPECT STREET",,"INDIANAPOLIS","IN","462032344",,,,,,,,,,,,,,,,,,"352121830","3173595411","236200",,,,,,,,,,,,,,,,,,,"2018-06-19T08:05:18-0500","DEBBIE BEAVER",,,,,289,363,0,19,382,0,382,223,2,,"2E2F2G2J2K2T3D3H",,,,"1",,,,"1",,"1",,,"1",,,,"1","1",,"FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,265,,,,,,,,,,
"20180619071039P040005609671001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"HUNTINGTON MANAGEMENT 401(K) SAVINGS PLAN","001","1996-01-01","HUNTINGTON MANAGEMENT, L.L.C.",,,"25480 TELEGRAPH ROAD","SUITE 100","SOUTHFIELD","MI","48034",,,,,,,,,,,,,,,,,,"383254800","2483544474","531110",,,,,,,,,,,,,,,,,,,,,,,,,126,112,0,7,119,0,119,73,0,,"2A2E2F2G2J2J2T3D",,"1",,"1",,,,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2018-06-19",,,,,,"1",,,,,,,,,,,,,,,,,119,,,,"2018-06-15T01:00:00-0500","MONICA SCHAFFER",,,,,
"20180619072020P030004501447001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MDX MEDICAL INC. HEALTH & WELFARE BENEFIT PLAN","501","2016-03-01","MDX MEDICAL INC. DBA VITALS",,,"160 CHUBB AVE","SUITE 301","LYNDHURST","NJ","07071",,,,,,,,,,,,,,,,,,"263441881","2016963007","334500",,,,,,,,,,,,,,,,,,,,,,,,,159,307,8,0,315,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2018-06-19",,,,,,"1",,,,,,,,,,,,,,,,,157,"2",,,"2018-06-17T23:00:00-0500","CAROL ANN MALINOWSKI",,,,,
"20180619072123P030000141737001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LAWRENCE R. CHEWNING, JR. D.M.D., P.A. PROFIT SHARING PLAN","001","1990-01-01","LAWRENCE R. CHEWNING, JR. D.M.D.,",,,"901 E. CHEVES ST. SUITE 440",,"FLORENCE","SC","29506",,,,,,,,,,,,,,,,,,"570784272","8436676000","621210",,,,,,,,,,,,,,,,,,,"2018-06-19T07:20:20-0500","LAWRENCE R. CHEWNING JR.",,,,,6,5,0,1,6,0,6,6,0,,"2E3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,,,,,,
"20180619072158P040000140793001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"BIGFOOT BEVERAGES EMPLOYEE BENEFIT PLAN","501","2011-01-01","BIGFOOT BEVERAGES",,,"86776 MCVAY HIGHWAY",,"EUGENE","OR","97405",,,,,,,,,,,,,,,,,,"930570411","5416852060","424400",,,,,,,,,,,,,,,,,,,,,,,,,315,322,0,0,322,,,,,,,"4A4B4D4E4H4L4Q","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2018-06-19",,,,,,"1",,,,,,,,,,,,,,,,,315,"2",,,"2018-06-18T03:00:00-0500","RICHARD R. SAWYER",,,,,
"20180619072224P040005636167001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SEACHANGE INTERNATIONAL, INC. EMPLOYEE BENEFITS PLAN","501","1995-10-01","SEACHANGE INTERNATIONAL, INC.",,,"50 NAGOG PARK",,"ACTON","MA","01720",,,,,,,,,,,,,,,,,,"043197974","9788970100","334200",,,,,,,,,,,,,,,,,,,,,,,,,215,198,12,0,210,,,,,,,"4A4B4D4E4G4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2018-06-19",,,,,,"1",,,,,,,,,,,,,,,,,198,"2",,,"2018-06-17T23:00:00-0500","SILVIA DEMELO",,,,,
"20180619072426P040005640999001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"E J PRESCOTT COMPANIES EMPLOYEE MEDICAL PLAN","501","1994-04-01","EVERETT J. PRESCOTT, INC.",,,"32 PRESCOTT STREET, P.O. BOX 600",,"GARDINER","ME","043450600",,,,,,,,,,,,,,,,,,"010247432","2075821851","423700",,,,,,,,,,,,,,,,,,,"2018-06-19T07:20:51-0500","KELLY J. MACKINNON","2018-06-19T07:20:51-0500","KELLY J. MACKINNON",,,215,200,1,0,201,,,,,,,"4A4B4D4E4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,215,"2",,,,,,,,,
"20180619072430P030004512679001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PLATINUM CORRAL, LLC EMPLOYEE BENEFITS PLAN","501","2010-01-01","PLATINUM CORRAL, LLC",,,"521 NEW BRIDGE STREET",,"JACKSONVILLE","NC","28540",,,,,,,,,,,,,,,,,,"561992937","9103473971","722511",,,,,,,,,,,,,,,,,,,,,,,,,115,105,0,0,105,,,,,,,"4A4B4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2018-06-19",,,,,,"1",,,,,,,,,,,,,,,,,115,"2",,,"2018-06-12T23:00:00-0500","DEBORAH BOETTNER",,,,,
"20180619072530P030004515559001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MITSUI CHEMICALS AMERICA, INC. HARMONIZED WELFARE BENEFITS PLAN","501","2009-01-01","MITSUI CHEMICALS AMERICA, INC.",,,"800 WESTCHESTER AVE","SUITE S306","RYE BROOK","NY","10573",,,,,,,,,,,,,,,,,,"311256556","9142530777","424600",,,,,,,,,,,,,,,,,,,,,,,,,803,757,0,0,757,,,,,,,"4A4B4D4E4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2018-06-19",,,,,,"1",,,,,,,,,,,,,,,,,790,"2",,,"2018-06-11T23:00:00-0500","RYOKO SMALL",,,,,
"20180619105326P040005917287001","2017-01-01","2017-12-31","2",,"1","0","0","0","0","0","0","0","0",,"CENTRAL BANKSHARES WELFARE AND BENEFIT PLAN","512","2011-01-01","CENTRAL BANCSHARES INC",,,"300 W VINE ST",,"LEXINGTON","KY","405071621",,,,,,,"300 W VINE ST",,"LEXINGTON","KY","405071621",,,,,,,"611247980","8592536168","522110",,,,,,,,,,,,,,,,,,,"2018-06-19T10:45:38-0500","AMY MANNING",,,,,520,530,35,0,565,0,565,0,0,0,,"4A4B4D4E4F4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","1","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,520,"2",,,,,,,,,
"20180619105513P040005920631001","2017-01-01","2017-12-31","2",,,,,,,,,,,,"KING RETAIL SOLUTIONS HEALTH AND WELFARE PLAN","501","2013-01-01","KING RETAIL SOLUTIONS, INC.",,,"3850 WEST 1ST AVENUE",,"EUGENE","OR","97402",,,,,,,,,,,,,,,,,,"931139529","5416862848","339900",,,,,,,,,,,,,,,,,,,,,,,,,162,156,0,0,156,,,,,,,"4A4B4D4E4F4L","1",,,"1","1",,,"1",,,,,,"1","4",,,,"FILING_RECEIVED","2018-06-19",,,,,,"1",,,,,,,,,,,,,,,,,162,"2",,,"2018-06-19T03:00:00-0500","SHAUN LONDAHL",,,,,
"20180619105708P040005924183001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"HARTFIEL AUTOMATION, INC. 401(K) PROFIT SHARING PLAN","001","1964-12-21","HARTFIEL AUTOMATION, INC.",,,"6533 FLYING CLOUD DRIVE, SUITE 100",,"EDEN PRAIRIE","MN","55344",,,,,,,,,,,,,,,,,,"410874525","9529742500","423800","GOLDLEAF PARTNERS FIDUCIARY SERVICES",,"8009 34TH AVENUE SOUTH, SUITE 320",,"MINNEAPOLIS","MN","55425",,,,,,,"463340706","8668828442",,,,"2018-06-19T10:57:06-0500","JESSICA MARSON",,,,,241,192,1,43,236,0,236,223,27,,"2E2F2G2J2K3D2T2S",,"1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","0","1","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,
"20180619135734P040003051197001","2017-01-01","2017-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SHENTEL MANAGEMENT COMPANY EMPLOYEE BENEFITS PLAN","502","2012-01-01","SHENTEL MANAGEMENT COMPANY",,,"500 SHENTEL WAY",,"EDINBURG","VA","22824",,,,,,,,,,,,,,,,,,"201825528","5409845222","517000",,,,,,,,,,,,,,,,,,,"2018-06-19T13:56:52-0500","CHRISTOPHER FRENCH",,,,,1187,1040,36,3,1079,,,,,,,"4A4B4D4E4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2018-06-19","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1157,"2",,,,,,,,,
